# time,voltage,current
1634409000000.0,4.75,0.0
1634412600000.0,1.95,0.0
1634416200000.0,1.85,0.0
1634419800000.0,1.77,0.0
1634423400000.0,1.27,0.0
1634427000000.0,0.64,0.0
1634430600000.0,0.71,0.0
1634434200000.0,0.55,0.0
1634437800000.0,0.52,0.0
1634441400000.0,0.65,0.0
1634445000000.0,0.66,0.0
1634448600000.0,0.65,0.0
1634452200000.0,22.26,0.0
1634455800000.0,257.28,1.01
1634459400000.0,317.64,1.8
1634463000000.0,309.98,2.79
1634466600000.0,312.37,3.39
1634470200000.0,310.85,2.35
1634473800000.0,313.1,1.8
1634477400000.0,309.01,1.48
1634481000000.0,312.64,1.15
1634484600000.0,296.18,0.7
1634488200000.0,267.84,0.0
1634491800000.0,178.35,0.0
1634495400000.0,2.3,0.0
1634499000000.0,0.77,0.0
1634502600000.0,0.72,0.0
1634506200000.0,0.79,0.0
1634509800000.0,0.72,0.0
1634513400000.0,0.74,0.0
1634517000000.0,0.74,0.0
1634520600000.0,0.66,0.0
1634524200000.0,0.56,0.0
1634527800000.0,0.46,0.0
1634531400000.0,0.82,0.0
1634535000000.0,1.44,0.0
1634538600000.0,17.55,0.0
1634542200000.0,169.0,0.15
1634545800000.0,296.11,0.47
1634549400000.0,306.11,0.81
1634808600000.0,322.59,2.94
1634812200000.0,319.39,3.28
1634815800000.0,320.56,3.47
1634819400000.0,318.99,3.21
1634823000000.0,319.91,2.52
1634826600000.0,320.57,1.7
1634830200000.0,321.34,0.76
1634833800000.0,298.49,0.6
1634837400000.0,211.46,0.0
1634841000000.0,4.37,0.0
1634844600000.0,1.64,0.0
1634848200000.0,1.78,0.0
1634851800000.0,1.94,0.0
1634855400000.0,1.57,0.0
1634859000000.0,0.9,0.0
1634862600000.0,0.94,0.0
1634866200000.0,0.92,0.0
1634869800000.0,0.83,0.0
1634873400000.0,0.8,0.0
1634877000000.0,1.13,0.0
1634880600000.0,1.72,0.0
1634884200000.0,23.18,0.0
1634887800000.0,188.89,0.0
1634891400000.0,295.33,0.35
1634895000000.0,307.47,0.64
1634898600000.0,312.5,0.97
1634902200000.0,314.22,1.49
1634905800000.0,315.36,1.39
1634909400000.0,313.74,1.32
1634913000000.0,309.93,0.81
1634916600000.0,305.82,0.74
1634920200000.0,289.09,0.54
1634923800000.0,185.17,0.0
1634927400000.0,2.37,0.0
1634931000000.0,1.65,0.0
1634934600000.0,1.47,0.0
1634938200000.0,1.58,0.0
1634941800000.0,1.25,0.0
1634945400000.0,0.7,0.0
1634949000000.0,0.78,0.0
1634952600000.0,0.72,0.0
1634956200000.0,0.7,0.0
1634959800000.0,0.66,0.0
1634963400000.0,0.99,0.0
1634967000000.0,1.52,0.0
1634970600000.0,28.65,0.0
1634974200000.0,197.14,0.0
1634977800000.0,295.01,0.26
1634981400000.0,309.23,1.08
1634985000000.0,309.52,0.91
1634988600000.0,309.68,0.85
1634992200000.0,309.47,0.89
1634995800000.0,314.76,1.31
1634999400000.0,312.16,1.0
1635003000000.0,301.41,0.56
1635006600000.0,261.8,0.14
1635010200000.0,136.38,0.0
1635013800000.0,2.2,0.0
1635017400000.0,1.78,0.0
1635021000000.0,1.74,0.0
1635024600000.0,1.78,0.0
1635028200000.0,1.21,0.0
1635031800000.0,0.43,0.0
1635035400000.0,0.66,0.0
1635039000000.0,0.75,0.0
1635042600000.0,0.72,0.0
1635046200000.0,0.65,0.0
1635049800000.0,0.61,0.0
1635053400000.0,0.53,0.0
1635057000000.0,22.88,0.0
1635060600000.0,225.76,0.43
1635064200000.0,307.32,0.94
1635067800000.0,320.38,2.3
1635071400000.0,314.54,2.32
1635075000000.0,308.12,1.89
1635078600000.0,314.31,2.34
1635082200000.0,315.08,2.04
1635085800000.0,319.32,1.4
1635089400000.0,316.59,0.71
1635093000000.0,293.49,0.43
1635096600000.0,187.5,0.0
1635100200000.0,1.18,0.0
1635103800000.0,0.2,0.0
1635107400000.0,0.36,0.0
1635111000000.0,0.34,0.0
1635114600000.0,0.45,0.0
1635118200000.0,0.43,0.0
1635121800000.0,0.51,0.0
1635125400000.0,0.56,0.0
1635129000000.0,0.59,0.0
1635132600000.0,0.58,0.0
1635136200000.0,0.93,0.0
1635139800000.0,1.46,0.0
1635143400000.0,16.33,0.0
1635147000000.0,253.28,0.6
1635150600000.0,318.66,0.99
1635154200000.0,319.82,2.26
1635157800000.0,315.96,2.68
1635161400000.0,312.33,3.14
1635165000000.0,318.95,2.4
1635168600000.0,317.37,2.88
1635172200000.0,315.93,1.32
1635175800000.0,313.21,0.64
1635179400000.0,292.26,0.53
1635183000000.0,159.48,0.0
1635186600000.0,1.66,0.0
1635190200000.0,1.31,0.0
1635193800000.0,1.37,0.0
1635197400000.0,1.41,0.0
1635201000000.0,0.98,0.0
1635204600000.0,0.39,0.0
1635208200000.0,0.5,0.0
1635211800000.0,0.56,0.0
1635215400000.0,0.61,0.0
1635219000000.0,0.61,0.0
1635222600000.0,1.03,0.0
1635226200000.0,1.58,0.0
1635229800000.0,4.56,0.0
1635233400000.0,177.02,0.14
1635237000000.0,293.67,0.37
1635240600000.0,298.07,0.62
1635244200000.0,302.06,0.68
1635247800000.0,313.1,1.31
1635251400000.0,311.47,1.3
1635255000000.0,307.54,1.02
1635258600000.0,312.94,1.5
1635262200000.0,300.32,0.82
1635265800000.0,274.18,0.19
1635269400000.0,119.57,0.0
1635273000000.0,2.76,0.0
1635276600000.0,3.01,0.0
1635280200000.0,2.16,0.0
1635283800000.0,1.73,0.0
1635287400000.0,1.26,0.0
1635291000000.0,0.63,0.0
1635294600000.0,0.54,0.0
1635298200000.0,0.55,0.0
1635301800000.0,0.62,0.0
1635305400000.0,0.72,0.0
1635309000000.0,1.13,0.0
1635312600000.0,1.64,0.0
1635316200000.0,9.58,0.0
1635319800000.0,166.78,0.0
1635323400000.0,269.75,0.21
1635327000000.0,289.15,0.35
1635330600000.0,301.5,0.55
1635334200000.0,303.97,0.69
1635337800000.0,301.05,0.72
1635341400000.0,304.51,0.75
1635345000000.0,299.01,0.52
1635348600000.0,289.45,0.45
1635352200000.0,245.62,0.0
1635355800000.0,87.68,0.0
1635359400000.0,1.8,0.0
1635363000000.0,1.55,0.0
1635366600000.0,1.45,0.0
1635370200000.0,1.61,0.0
1635373800000.0,1.16,0.0
1635377400000.0,0.26,0.0
1635381000000.0,0.42,0.0
1635384600000.0,0.5,0.0
1635388200000.0,0.49,0.0
1635391800000.0,0.27,0.0
1635395400000.0,0.83,0.0
1635399000000.0,1.56,0.0
1635402600000.0,3.23,0.0
1635406200000.0,134.13,0.0
1635409800000.0,295.88,0.52
1635413400000.0,310.01,0.97
1635417000000.0,315.42,1.72
1635420600000.0,310.42,1.8
1635424200000.0,317.15,2.69
1635427800000.0,315.44,1.88
1635431400000.0,312.35,1.29
1635435000000.0,308.11,0.87
1635438600000.0,294.75,0.42
1635442200000.0,152.48,0.0
1635445800000.0,1.56,0.0
1635449400000.0,1.37,0.0
1635453000000.0,1.48,0.0
1635456600000.0,1.46,0.0
1635460200000.0,0.95,0.0
1635463800000.0,0.4,0.0
1635467400000.0,0.38,0.0
1635471000000.0,0.33,0.0
1635474600000.0,0.21,0.0
1635478200000.0,0.24,0.0
1635481800000.0,0.68,0.0
1635485400000.0,1.31,0.0
1635489000000.0,10.13,0.0
1635492600000.0,206.72,0.51
1635496200000.0,329.78,1.28
1635499800000.0,324.11,2.12
1635503400000.0,316.99,2.5
1635507000000.0,317.07,2.54
1635510600000.0,314.45,1.17
1635514200000.0,316.47,1.18
1635517800000.0,313.98,0.86
1635521400000.0,307.82,0.67
1635525000000.0,272.79,0.25
1635528600000.0,130.16,0.0
1635532200000.0,1.65,0.0
1635535800000.0,1.48,0.0
1635539400000.0,1.23,0.0
1635543000000.0,1.21,0.0
1635546600000.0,0.75,0.0
1635550200000.0,0.22,0.0
1635553800000.0,0.63,0.0
1635557400000.0,0.66,0.0
1635561000000.0,0.67,0.0
1635564600000.0,0.79,0.0
1635568200000.0,1.17,0.0
1635571800000.0,1.73,0.0
1635575400000.0,7.09,0.0
1635579000000.0,164.29,0.0
1635582600000.0,317.73,0.66
1635586200000.0,329.97,1.83
1635589800000.0,323.88,2.66
1635593400000.0,318.18,2.98
1635597000000.0,317.92,2.66
1635600600000.0,317.89,1.71
1635604200000.0,321.32,1.34
1635607800000.0,309.98,0.53
1635611400000.0,289.29,0.43
1635615000000.0,120.48,0.0
1635618600000.0,1.4,0.0
1635622200000.0,1.42,0.0
1635625800000.0,1.67,0.0
1635629400000.0,1.73,0.0
1635633000000.0,1.25,0.0
1635636600000.0,0.52,0.0
1635640200000.0,0.4,0.0
1635643800000.0,0.16,0.0
1635647400000.0,0.18,0.0
1635651000000.0,0.32,0.0
1635654600000.0,0.24,0.0
1635658200000.0,0.21,0.0
1635661800000.0,5.13,0.0
1635665400000.0,148.61,0.0
1635669000000.0,310.43,0.46
1635672600000.0,315.63,0.78
1635676200000.0,321.89,1.47
1635679800000.0,322.12,1.66
1635683400000.0,322.16,1.96
1635687000000.0,317.89,1.22
1635690600000.0,310.17,0.59
1635694200000.0,311.79,0.63
1635697800000.0,278.47,0.29
1635701400000.0,102.47,0.0
1635705000000.0,0.35,0.0
1635708600000.0,0.37,0.0
1635712200000.0,0.35,0.0
1635715800000.0,0.23,0.0
1635719400000.0,0.23,0.0
1635723000000.0,0.13,0.0
1635726600000.0,0.13,0.0
1635730200000.0,0.1,0.0
1635733800000.0,0.1,0.0
1635737400000.0,0.27,0.0
1635741000000.0,0.2,0.0
1635744600000.0,0.56,0.0
1635748200000.0,6.95,0.0
1635751800000.0,187.38,0.55
1635755400000.0,332.44,1.17
1635759000000.0,326.23,2.15
1635762600000.0,320.75,3.0
1635766200000.0,317.86,2.56
1635769800000.0,311.96,1.84
1635773400000.0,319.6,1.59
1635777000000.0,318.04,1.32
1635780600000.0,297.07,0.3
1635784200000.0,289.38,0.46
1635787800000.0,111.15,0.0
1635791400000.0,1.51,0.0
1635795000000.0,1.22,0.0
1635798600000.0,1.22,0.0
1635802200000.0,1.29,0.0
1635805800000.0,1.28,0.0
1635809400000.0,0.95,0.0
1635813000000.0,0.28,0.0
1635816600000.0,0.24,0.0
1635820200000.0,0.19,0.0
1635823800000.0,0.13,0.0
1635827400000.0,0.14,0.0
1635831000000.0,0.61,0.0
1635834600000.0,5.82,0.0
1635838200000.0,195.39,0.0
1635841800000.0,332.66,1.15
1635845400000.0,324.18,2.11
1635849000000.0,320.56,2.67
1635852600000.0,319.93,2.57
1635856200000.0,321.36,2.03
1635859800000.0,319.89,1.67
1635863400000.0,320.0,1.43
1635867000000.0,303.18,0.44
1635870600000.0,286.28,0.16
1635874200000.0,104.05,0.0
1635877800000.0,1.39,0.0
1635881400000.0,1.33,0.0
1635885000000.0,1.31,0.0
1635888600000.0,1.29,0.0
1635892200000.0,1.26,0.0
1635895800000.0,0.81,0.0
1635899400000.0,0.12,0.0
1635903000000.0,0.13,0.0
1635906600000.0,0.14,0.0
1635910200000.0,0.15,0.0
1635913800000.0,0.24,0.0
1635917400000.0,0.64,0.0
1635921000000.0,3.31,0.0
1635924600000.0,161.27,0.0
1635928200000.0,319.1,1.11
1635931800000.0,328.14,2.04
1635935400000.0,323.12,2.67
1635939000000.0,319.46,2.11
1635942600000.0,316.88,2.37
1635946200000.0,324.21,1.96
1635949800000.0,320.75,1.0
1635953400000.0,307.55,0.28
1635957000000.0,280.05,0.33
1635960600000.0,115.85,0.0
1635964200000.0,1.29,0.0
1635967800000.0,1.21,0.0
1635971400000.0,1.21,0.0
1635975000000.0,1.21,0.0
1635978600000.0,1.21,0.0
1635982200000.0,0.82,0.0
1635985800000.0,0.12,0.0
1635989400000.0,0.11,0.0
1635993000000.0,0.26,0.0
1635996600000.0,0.11,0.0
1636000200000.0,0.1,0.0
1636003800000.0,0.51,0.0
1636007400000.0,2.75,0.0
1636011000000.0,164.41,0.0
1636014600000.0,333.06,0.98
1636018200000.0,331.37,1.97
1636021800000.0,324.61,2.64
1636025400000.0,320.38,2.36
1636029000000.0,321.16,1.81
1636032600000.0,314.74,1.04
1636036200000.0,321.62,1.17
1636039800000.0,311.38,0.37
1636043400000.0,275.16,0.15
1636047000000.0,80.81,0.0
1636050600000.0,1.48,0.0
1636054200000.0,1.79,0.0
1636057800000.0,1.84,0.0
1636061400000.0,1.64,0.0
1636065000000.0,1.35,0.0
1636068600000.0,0.93,0.0
1636072200000.0,0.42,0.0
1636075800000.0,0.41,0.0
1636079400000.0,0.42,0.0
1636083000000.0,0.46,0.0
1636086600000.0,0.4,0.0
1636090200000.0,0.71,0.0
1636093800000.0,2.15,0.0
1636097400000.0,106.76,0.0
1636101000000.0,294.42,0.55
1636104600000.0,314.03,0.95
1636108200000.0,317.67,1.3
1636111800000.0,309.37,1.72
1636115400000.0,316.23,1.71
1636119000000.0,315.48,1.44
1636122600000.0,308.98,0.89
1636126200000.0,296.19,0.37
1636129800000.0,267.52,0.15
1636133400000.0,69.34,0.0
1636137000000.0,1.71,0.0
1636140600000.0,1.45,0.0
1636144200000.0,1.42,0.0
1636147800000.0,1.4,0.0
1636151400000.0,1.46,0.0
1636155000000.0,0.97,0.0
1636158600000.0,0.23,0.0
1636162200000.0,0.19,0.0
1636165800000.0,0.27,0.0
1636169400000.0,0.16,0.0
1636173000000.0,0.24,0.0
1636176600000.0,0.65,0.0
1636180200000.0,1.76,0.0
1636183800000.0,63.66,0.0
1636187400000.0,273.38,0.19
1636191000000.0,302.69,0.69
1636194600000.0,308.72,0.95
1636198200000.0,306.71,0.8
1636201800000.0,308.72,0.79
1636205400000.0,308.85,0.89
1636209000000.0,297.86,0.53
1636212600000.0,293.11,0.35
1636216200000.0,273.88,0.19
1636219800000.0,78.81,0.0
1636223400000.0,1.32,0.0
1636227000000.0,1.3,0.0
1636230600000.0,1.25,0.0
1636234200000.0,1.29,0.0
1636237800000.0,1.46,0.0
1636241400000.0,0.81,0.0
1636245000000.0,0.31,0.0
1636248600000.0,0.18,0.0
1636252200000.0,0.24,0.0
1636255800000.0,0.21,0.0
1636259400000.0,0.21,0.0
1636263000000.0,0.2,0.0
1636266600000.0,0.73,0.0
1636270200000.0,133.56,0.0
1636273800000.0,319.92,1.05
1636277400000.0,325.76,1.7
1636281000000.0,320.68,2.26
1636284600000.0,316.56,2.32
1636288200000.0,315.59,2.32
1636291800000.0,313.57,1.68
1636295400000.0,309.32,0.85
1636299000000.0,298.9,0.54
1636302600000.0,256.33,0.14
1636306200000.0,60.7,0.0
1636309800000.0,0.52,0.0
1636313400000.0,0.58,0.0
1636317000000.0,0.61,0.0
1636320600000.0,0.78,0.0
1636324200000.0,0.84,0.0
1636327800000.0,0.96,0.0
1636331400000.0,0.87,0.0
1636335000000.0,0.72,0.0
1636338600000.0,0.56,0.0
1636342200000.0,0.41,0.0
1636345800000.0,0.51,0.0
1636349400000.0,1.0,0.0
1636353000000.0,1.77,0.0
1636356600000.0,91.43,0.0
1636360200000.0,290.9,0.45
1636363800000.0,308.91,1.07
1636367400000.0,314.8,1.74
1636371000000.0,314.28,2.31
1636374600000.0,314.08,2.29
1636378200000.0,304.1,1.26
1636381800000.0,309.38,0.95
1636385400000.0,296.66,0.54
1636389000000.0,246.58,0.15
1636392600000.0,48.72,0.0
1636396200000.0,3.81,0.0
1636399800000.0,3.7,0.0
1636403400000.0,2.63,0.0
1636407000000.0,1.84,0.0
1636410600000.0,1.36,0.0
1636414200000.0,1.11,0.0
1636417800000.0,0.71,0.0
1636421400000.0,0.47,0.0
1636425000000.0,0.5,0.0
1636428600000.0,0.38,0.0
1636432200000.0,0.4,0.0
1636435800000.0,0.72,0.0
1636439400000.0,2.31,0.0
1636443000000.0,84.62,0.0
1636446600000.0,279.86,0.42
1636450200000.0,297.13,0.44
1636453800000.0,309.52,1.02
1636457400000.0,306.14,0.89
1636461000000.0,310.05,1.41
1636464600000.0,305.14,1.05
1636468200000.0,306.97,0.94
1636471800000.0,292.6,0.43
1636475400000.0,260.37,0.0
1636479000000.0,34.58,0.0
1636482600000.0,1.65,0.0
1636486200000.0,1.62,0.0
1636489800000.0,1.52,0.0
1636493400000.0,1.45,0.0
1636497000000.0,1.37,0.0
1636500600000.0,0.9,0.0
1636504200000.0,0.25,0.0
1636507800000.0,0.28,0.0
1636511400000.0,0.29,0.0
1636515000000.0,0.39,0.0
1636518600000.0,0.4,0.0
1636522200000.0,0.74,0.0
1636525800000.0,1.48,0.0
1636529400000.0,65.06,0.0
1636533000000.0,292.32,0.35
1636536600000.0,315.09,1.1
1636540200000.0,312.72,1.03
1636543800000.0,311.05,1.03
1636547400000.0,306.54,0.65
