# time,voltage,current
1625959800000.0,0.45,0.01
1625963400000.0,0.63,0.01
1625967000000.0,0.65,0.01
1625970600000.0,0.56,0.0
1625974200000.0,2.64,0.0
1625977800000.0,80.71,0.02
1625981400000.0,287.56,0.31
1625985000000.0,302.26,0.65
1625988600000.0,313.87,1.44
1625992200000.0,310.7,2.32
1625995800000.0,304.49,3.24
1625999400000.0,304.92,3.49
1626003000000.0,299.67,3.85
1626006600000.0,306.6,1.66
1626010200000.0,306.15,2.51
1626013800000.0,305.05,3.6
1626017400000.0,300.35,1.65
1626021000000.0,297.68,0.69
1626024600000.0,308.96,1.47
1626028200000.0,308.22,1.03
1626031800000.0,293.07,0.45
1626035400000.0,235.68,0.06
1626039000000.0,55.47,0.02
1626042600000.0,0.68,0.01
1626046200000.0,0.62,0.01
1626049800000.0,0.68,0.01
1626053400000.0,0.52,0.01
1626057000000.0,0.44,0.0
1626060600000.0,6.86,0.0
1626064200000.0,160.91,0.03
1626067800000.0,289.16,0.43
1626071400000.0,301.34,0.61
1626075000000.0,306.96,1.04
1626078600000.0,315.44,2.9
1626082200000.0,304.8,2.88
1626085800000.0,306.29,3.37
1626089400000.0,297.93,4.35
1626093000000.0,306.69,3.07
1626096600000.0,298.28,4.84
1626100200000.0,302.83,3.62
1626103800000.0,306.11,3.21
1626107400000.0,302.46,2.37
1626111000000.0,307.57,1.56
1626114600000.0,314.5,1.19
1626118200000.0,299.68,0.64
1626121800000.0,249.52,0.11
1626125400000.0,53.82,0.02
1626129000000.0,1.07,0.02
1626132600000.0,0.25,0.01
1626136200000.0,0.18,0.01
1626139800000.0,0.1,0.01
1626143400000.0,0.17,0.01
1626147000000.0,16.03,0.01
1626150600000.0,161.08,0.05
1626154200000.0,306.05,0.86
1626157800000.0,309.43,1.01
1626161400000.0,312.82,2.56
1626165000000.0,306.17,3.41
1626168600000.0,297.24,5.1
1626172200000.0,302.49,4.05
1626175800000.0,301.46,3.75
1626179400000.0,304.44,3.2
1626183000000.0,303.69,2.82
1626186600000.0,302.96,2.72
1626190200000.0,304.6,2.07
1626193800000.0,305.32,1.88
1626197400000.0,303.39,1.53
1626201000000.0,304.59,0.89
1626204600000.0,286.18,0.26
1626208200000.0,223.16,0.06
1626211800000.0,52.85,0.01
1626215400000.0,0.87,0.01
1626219000000.0,0.12,0.01
1626222600000.0,0.12,0.01
1626226200000.0,0.21,0.01
1626229800000.0,0.14,0.01
1626233400000.0,14.94,0.01
1626237000000.0,187.06,0.07
1626240600000.0,306.54,0.85
1626244200000.0,315.47,2.5
1626247800000.0,308.96,1.48
1626251400000.0,309.22,1.61
1626255000000.0,311.15,1.71
1626258600000.0,309.05,3.18
1626262200000.0,304.89,3.17
1626265800000.0,295.15,4.76
1626269400000.0,291.86,5.52
1626273000000.0,304.58,3.03
1626276600000.0,305.51,2.48
1626280200000.0,304.53,2.21
1626283800000.0,302.19,1.32
1626287400000.0,304.89,0.77
1626291000000.0,290.02,0.44
1626294600000.0,254.94,0.09
1626298200000.0,67.68,0.01
1626301800000.0,1.22,0.0
1626305400000.0,0.35,0.02
1626309000000.0,0.34,0.01
1626312600000.0,0.37,0.0
1626316200000.0,0.42,0.02
1626319800000.0,7.01,0.01
1626323400000.0,138.41,0.05
1626327000000.0,284.98,0.25
1626330600000.0,299.45,0.68
1626334200000.0,311.65,1.44
1626337800000.0,305.01,3.45
1626341400000.0,305.43,3.26
1626345000000.0,299.23,4.09
1626348600000.0,291.7,6.11
1626352200000.0,287.06,7.26
1626355800000.0,286.97,5.72
1626359400000.0,293.58,4.15
1626363000000.0,302.15,2.53
1626366600000.0,303.61,2.22
1626370200000.0,303.73,1.61
1626373800000.0,302.29,1.02
1626377400000.0,286.91,0.38
1626381000000.0,251.88,0.1
1626384600000.0,53.81,0.0
1626388200000.0,0.93,0.01
1626391800000.0,0.49,0.01
1626395400000.0,0.52,0.01
1626399000000.0,0.51,0.01
1626402600000.0,0.44,0.01
1626406200000.0,3.6,0.01
1626409800000.0,117.77,0.03
1626413400000.0,282.36,0.21
1626417000000.0,305.79,0.79
1626420600000.0,312.7,2.7
1626424200000.0,299.36,4.81
1626427800000.0,290.77,5.79
1626431400000.0,287.34,6.36
1626435000000.0,280.75,6.74
1626438600000.0,278.95,6.31
1626442200000.0,292.95,3.52
1626445800000.0,301.22,2.67
1626449400000.0,301.3,2.04
1626453000000.0,305.32,2.41
1626456600000.0,305.59,1.97
1626460200000.0,308.44,0.71
1626463800000.0,287.44,0.37
1626467400000.0,251.92,0.09
1626471000000.0,56.42,0.0
1626474600000.0,0.83,0.0
1626478200000.0,0.1,0.0
1626481800000.0,0.1,0.01
1626485400000.0,0.1,0.01
1626489000000.0,0.13,0.01
1626492600000.0,6.25,0.01
1626496200000.0,145.7,0.05
1626499800000.0,315.96,0.78
1626503400000.0,315.82,2.21
1626507000000.0,303.77,3.64
1626510600000.0,294.34,4.89
1626514200000.0,293.4,5.84
1626517800000.0,295.06,6.45
1626521400000.0,292.79,6.7
1626525000000.0,291.38,6.61
1626528600000.0,295.68,6.17
1626532200000.0,298.13,5.45
1626535800000.0,301.82,4.42
1626539400000.0,304.04,3.21
1626543000000.0,308.99,1.86
1626546600000.0,308.06,0.47
1626550200000.0,281.51,0.28
1626553800000.0,253.93,0.09
1626557400000.0,53.48,0.01
1626561000000.0,0.81,0.0
1626564600000.0,0.1,0.0
1626568200000.0,0.1,0.0
1626571800000.0,0.09,0.0
1626575400000.0,0.1,0.0
1626579000000.0,4.25,0.0
1626582600000.0,144.87,0.05
1626586200000.0,309.24,0.76
1626589800000.0,320.0,2.34
1626593400000.0,304.42,3.76
1626597000000.0,294.74,4.94
1626600600000.0,289.57,5.82
1626604200000.0,285.34,6.43
1626607800000.0,287.59,6.7
1626611400000.0,289.77,6.29
1626615000000.0,292.1,6.16
1626618600000.0,293.56,5.46
1626622200000.0,297.33,4.5
1626625800000.0,303.49,3.18
1626629400000.0,305.47,1.88
1626633000000.0,307.93,0.47
1626636600000.0,281.18,0.27
1626640200000.0,233.26,0.09
1626643800000.0,54.34,0.01
1626647400000.0,0.2,0.0
1626651000000.0,0.1,0.0
1626654600000.0,0.09,0.0
1626658200000.0,0.09,0.0
1626661800000.0,0.1,0.01
1626665400000.0,5.29,0.0
1626669000000.0,147.02,0.04
1626672600000.0,311.37,0.23
1626676200000.0,306.48,0.76
1626679800000.0,312.62,1.27
1626683400000.0,303.24,3.96
1626687000000.0,289.78,5.81
1626690600000.0,289.73,6.41
1626694200000.0,287.81,6.66
1626697800000.0,289.02,6.23
1626701400000.0,291.91,6.13
1626705000000.0,295.93,5.36
1626708600000.0,299.84,4.29
1626712200000.0,304.44,3.09
1626715800000.0,298.76,1.82
1626719400000.0,305.53,0.46
1626723000000.0,278.68,0.27
1626726600000.0,231.73,0.07
1626730200000.0,40.06,0.0
1626733800000.0,0.87,0.0
1626737400000.0,0.17,0.0
1626741000000.0,0.4,0.0
1626744600000.0,0.58,0.0
1626748200000.0,0.76,0.0
1626751800000.0,2.52,0.0
1626755400000.0,90.63,0.02
1626759000000.0,280.74,0.19
1626762600000.0,302.51,0.67
1626766200000.0,308.5,1.44
1626769800000.0,308.98,2.74
1626773400000.0,296.98,5.66
1626777000000.0,293.71,5.77
1626780600000.0,287.1,6.79
1626784200000.0,287.9,6.62
1626787800000.0,292.78,6.08
1626791400000.0,294.4,5.27
1626795000000.0,300.97,4.19
1626798600000.0,305.91,3.1
1626802200000.0,306.67,1.9
1626805800000.0,306.31,0.59
1626809400000.0,285.58,0.34
1626813000000.0,243.96,0.09
1626816600000.0,40.47,0.0
1626820200000.0,0.85,0.0
1626823800000.0,0.17,0.0
1626827400000.0,0.1,0.0
1626831000000.0,0.1,0.0
1626834600000.0,0.13,0.0
1626838200000.0,2.94,0.0
1626841800000.0,124.91,0.02
1626845400000.0,342.57,0.09
1626849000000.0,329.71,1.8
1626852600000.0,341.51,1.42
1626856200000.0,344.06,1.07
1626859800000.0,370.14,0.03
1626863400000.0,371.96,0.04
1626867000000.0,370.04,0.28
