# time,voltage,current
1631935800000.0,0.13,0.0
1631939400000.0,0.66,0.0
1631943000000.0,17.8,0.0
1631946600000.0,236.38,0.74
1631950200000.0,325.38,2.07
1631953800000.0,313.51,3.37
1631957400000.0,303.8,4.06
1631961000000.0,300.43,3.68
1631964600000.0,302.39,5.35
1631968200000.0,300.7,4.31
1631971800000.0,304.9,2.26
1631975400000.0,308.77,1.1
1631979000000.0,303.74,0.68
1631982600000.0,292.79,0.31
1631986200000.0,277.05,0.26
1631989800000.0,212.65,0.0
1631993400000.0,9.33,0.0
1631997000000.0,1.62,0.0
1632000600000.0,1.56,0.0
1632004200000.0,1.02,0.0
1632007800000.0,0.35,0.0
1632011400000.0,0.35,0.0
1632015000000.0,0.2,0.0
1632018600000.0,0.12,0.0
1632022200000.0,0.1,0.0
1632025800000.0,0.1,0.0
1632029400000.0,21.34,0.0
1632033000000.0,251.57,0.64
1632036600000.0,323.77,1.78
1632040200000.0,316.75,3.11
1632043800000.0,306.76,4.18
1632047400000.0,302.89,4.85
1632051000000.0,298.99,4.25
1632054600000.0,308.46,3.71
1632058200000.0,317.17,2.99
1632061800000.0,309.23,3.32
1632065400000.0,310.45,2.19
1632069000000.0,311.68,1.03
1632072600000.0,299.05,0.45
1632076200000.0,247.72,0.15
1632079800000.0,19.49,0.0
1632083400000.0,0.42,0.0
1632087000000.0,0.55,0.0
1632090600000.0,0.53,0.0
1632094200000.0,0.6,0.0
1632097800000.0,0.62,0.0
1632101400000.0,0.61,0.0
1632105000000.0,0.49,0.0
1632108600000.0,0.33,0.0
1632112200000.0,0.69,0.0
1632115800000.0,16.61,0.0
1632119400000.0,216.55,0.54
1632123000000.0,299.2,0.46
1632126600000.0,302.71,0.68
1632130200000.0,307.95,1.23
1632133800000.0,308.03,1.59
1632137400000.0,309.91,2.31
1632141000000.0,307.39,2.63
1632144600000.0,306.69,1.69
1632148200000.0,309.97,2.01
1632151800000.0,307.05,1.5
1632155400000.0,300.08,0.79
1632159000000.0,298.58,0.59
1632162600000.0,236.86,0.26
1632166200000.0,10.87,0.0
1632169800000.0,1.47,0.0
1632173400000.0,1.55,0.0
1632177000000.0,1.31,0.0
1632180600000.0,0.85,0.0
1632184200000.0,0.74,0.0
1632187800000.0,0.73,0.0
1632191400000.0,0.65,0.0
1632195000000.0,0.48,0.0
1632198600000.0,0.74,0.0
1632202200000.0,17.01,0.0
1632205800000.0,221.41,0.39
1632209400000.0,320.16,1.22
1632213000000.0,321.1,2.47
1632216600000.0,308.33,2.95
1632220200000.0,308.3,1.53
1632223800000.0,309.92,1.4
1632227400000.0,308.8,1.52
1632231000000.0,307.8,1.33
1632234600000.0,308.26,1.17
1632238200000.0,307.65,1.16
1632241800000.0,303.08,0.86
1632245400000.0,269.32,0.47
1632249000000.0,210.86,0.0
1632252600000.0,8.23,0.0
1632256200000.0,1.48,0.0
1632259800000.0,1.44,0.0
1632263400000.0,1.31,0.0
1632267000000.0,0.71,0.0
1632270600000.0,0.71,0.0
1632274200000.0,0.72,0.0
1632277800000.0,0.67,0.0
1632281400000.0,0.61,0.0
1632285000000.0,1.0,0.0
1632288600000.0,9.4,0.0
1632292200000.0,145.09,0.14
1632295800000.0,296.34,0.45
1632299400000.0,305.19,0.8
1632303000000.0,306.33,1.23
1632306600000.0,309.38,1.51
1632310200000.0,308.58,1.45
1632313800000.0,331.31,2.35
1632317400000.0,312.7,2.2
1632321000000.0,306.95,2.02
1632324600000.0,308.72,1.77
1632328200000.0,303.73,0.95
1632331800000.0,294.73,0.39
1632335400000.0,228.0,0.13
1632339000000.0,6.98,0.0
1632342600000.0,1.67,0.0
1632346200000.0,1.41,0.0
1632349800000.0,1.26,0.0
1632353400000.0,0.73,0.0
1632357000000.0,0.77,0.0
1632360600000.0,0.73,0.0
1632364200000.0,0.72,0.0
1632367800000.0,0.53,0.0
1632371400000.0,0.88,0.0
1632375000000.0,11.16,0.0
1632378600000.0,185.78,0.23
1632382200000.0,313.21,1.27
1632385800000.0,311.47,1.96
1632389400000.0,300.72,3.45
1632393000000.0,309.29,3.85
1632396600000.0,302.84,4.77
1632400200000.0,302.35,4.24
1632403800000.0,302.33,3.89
1632407400000.0,306.16,2.97
1632411000000.0,311.21,1.85
1632414600000.0,268.75,0.73
1632418200000.0,285.88,0.28
1632421800000.0,212.32,0.15
1632425400000.0,3.33,0.0
1632429000000.0,1.23,0.0
1632432600000.0,1.39,0.0
1632436200000.0,1.04,0.0
1632439800000.0,0.53,0.0
1632443400000.0,0.57,0.0
1632447000000.0,0.61,0.0
1632450600000.0,0.51,0.0
1632454200000.0,0.49,0.0
1632457800000.0,0.98,0.0
1632461400000.0,9.59,0.0
1632465000000.0,190.55,0.0
1632468600000.0,305.94,0.82
1632472200000.0,309.67,3.23
1632475800000.0,302.22,2.92
1632479400000.0,300.07,2.05
1632483000000.0,304.51,2.22
1632486600000.0,305.16,2.22
1632490200000.0,304.4,1.85
1632493800000.0,305.1,1.88
1632497400000.0,305.78,1.92
1632501000000.0,301.31,0.71
1632504600000.0,276.24,0.34
1632508200000.0,173.58,0.0
1632511800000.0,2.47,0.0
1632515400000.0,1.21,0.0
1632519000000.0,1.28,0.0
1632522600000.0,0.98,0.0
1632526200000.0,0.44,0.0
1632529800000.0,0.81,0.0
1632533400000.0,1.05,0.0
1632537000000.0,1.15,0.0
1632540600000.0,1.15,0.0
1632544200000.0,1.59,0.0
1632547800000.0,7.67,0.0
1632551400000.0,165.58,0.14
1632555000000.0,292.65,0.49
1632558600000.0,312.97,1.36
1632562200000.0,310.19,2.05
1632565800000.0,308.08,1.72
1632569400000.0,308.35,1.81
1632573000000.0,309.21,2.58
1632576600000.0,307.29,3.16
1632580200000.0,306.09,2.14
1632583800000.0,308.7,1.12
1632587400000.0,300.65,0.84
1632591000000.0,273.29,0.24
1632594600000.0,142.08,0.0
1632598200000.0,2.1,0.0
1632601800000.0,1.25,0.0
1632605400000.0,1.36,0.0
1632609000000.0,1.02,0.0
1632612600000.0,0.44,0.0
1632616200000.0,0.48,0.0
1632619800000.0,0.6,0.0
1632623400000.0,0.5,0.0
1632627000000.0,0.56,0.0
1632630600000.0,0.47,0.0
1632634200000.0,2.6,0.0
1632637800000.0,158.65,0.0
1632641400000.0,286.55,0.59
1632645000000.0,301.1,0.76
1632648600000.0,313.83,1.78
1632652200000.0,310.97,1.89
1632655800000.0,310.49,1.24
1632659400000.0,313.58,1.45
1632663000000.0,311.03,1.17
1632666600000.0,305.54,0.9
1632670200000.0,300.1,0.53
1632673800000.0,294.93,0.43
1632677400000.0,283.49,0.28
1632681000000.0,153.05,0.0
1632684600000.0,0.63,0.0
1632688200000.0,0.4,0.0
1632691800000.0,0.47,0.0
1632695400000.0,0.41,0.0
1632699000000.0,0.44,0.0
1632702600000.0,0.35,0.0
1632706200000.0,0.39,0.0
1632709800000.0,0.36,0.0
1632713400000.0,0.36,0.0
1632717000000.0,0.75,0.0
1632720600000.0,4.88,0.0
1632724200000.0,183.95,0.65
1632727800000.0,320.8,1.14
1632731400000.0,324.08,3.24
1632735000000.0,315.51,4.03
1632738600000.0,310.72,3.27
1632742200000.0,310.99,3.14
1632745800000.0,312.46,2.89
1632749400000.0,314.18,3.06
1632753000000.0,317.6,3.09
1632756600000.0,315.83,1.62
1632760200000.0,312.43,0.69
1632763800000.0,292.24,0.24
1632767400000.0,166.22,0.14
1632771000000.0,1.48,0.0
1632774600000.0,1.21,0.0
1632778200000.0,1.29,0.0
1632781800000.0,0.86,0.0
1632785400000.0,0.24,0.0
1632789000000.0,0.3,0.0
1632792600000.0,0.31,0.0
1632796200000.0,0.47,0.0
1632799800000.0,0.35,0.0
1632803400000.0,0.78,0.0
1632807000000.0,2.28,0.0
1632810600000.0,148.22,0.14
1632814200000.0,295.31,0.27
1632817800000.0,317.41,1.92
1632821400000.0,311.87,2.91
1632825000000.0,304.96,2.92
1632828600000.0,313.45,3.94
1632832200000.0,307.81,3.06
1632835800000.0,314.94,2.09
1632839400000.0,313.93,2.46
1632843000000.0,312.54,1.29
1632846600000.0,318.73,0.85
1632850200000.0,281.94,0.25
1632853800000.0,161.18,0.0
1632857400000.0,1.48,0.0
1632861000000.0,1.31,0.0
1632864600000.0,1.29,0.0
1632868200000.0,0.77,0.0
1632871800000.0,0.22,0.0
1632875400000.0,0.19,0.0
1632879000000.0,0.22,0.0
1632882600000.0,0.23,0.0
1632886200000.0,0.28,0.0
1632889800000.0,0.72,0.0
1632893400000.0,3.31,0.0
1632897000000.0,184.35,0.57
1632900600000.0,327.9,1.42
1632904200000.0,322.84,2.71
1632907800000.0,313.63,3.66
1632911400000.0,309.6,4.31
1632915000000.0,309.14,2.96
1632918600000.0,309.46,3.15
1632922200000.0,315.08,2.69
1632925800000.0,313.27,2.04
1632929400000.0,313.62,1.16
1632933000000.0,297.53,0.51
1632936600000.0,254.28,0.0
1632940200000.0,95.72,0.0
1632943800000.0,1.6,0.0
1632947400000.0,1.46,0.0
1632951000000.0,1.46,0.0
1632954600000.0,1.1,0.0
1632958200000.0,0.53,0.0
1632961800000.0,0.48,0.0
1632965400000.0,0.42,0.0
1632969000000.0,0.43,0.0
1632972600000.0,0.42,0.0
1632976200000.0,0.83,0.0
1632979800000.0,2.36,0.0
1632983400000.0,118.08,0.0
1632987000000.0,296.01,0.46
1632990600000.0,311.02,1.16
1632994200000.0,311.23,1.79
1632997800000.0,313.17,2.25
1633001400000.0,312.13,3.02
1633005000000.0,310.62,1.89
1633008600000.0,307.59,1.21
1633012200000.0,311.96,1.26
1633015800000.0,304.81,0.8
1633019400000.0,298.84,0.61
1633023000000.0,267.75,0.26
1633026600000.0,78.77,0.0
1633030200000.0,1.41,0.0
1633033800000.0,1.35,0.0
1633037400000.0,1.29,0.0
1633041000000.0,1.0,0.0
1633044600000.0,0.37,0.0
1633048200000.0,0.35,0.0
1633051800000.0,0.13,0.0
1633055400000.0,0.19,0.0
1633059000000.0,0.21,0.0
1633062600000.0,0.63,0.0
1633066200000.0,2.59,0.0
1633069800000.0,165.79,0.0
1633073400000.0,325.91,1.23
1633077000000.0,321.5,2.67
1633080600000.0,316.44,3.65
1633084200000.0,312.97,4.36
1633087800000.0,310.22,3.85
1633091400000.0,309.91,2.9
1633095000000.0,317.75,3.14
1633098600000.0,319.38,2.22
1633102200000.0,319.98,1.82
1633105800000.0,310.75,0.56
1633109400000.0,289.95,0.55
1633113000000.0,106.4,0.0
1633116600000.0,1.3,0.0
1633120200000.0,1.25,0.0
1633123800000.0,1.33,0.0
1633127400000.0,0.86,0.0
1633131000000.0,0.16,0.0
1633134600000.0,0.19,0.0
1633138200000.0,0.31,0.0
1633141800000.0,0.37,0.0
1633145400000.0,0.37,0.0
1633149000000.0,0.76,0.0
1633152600000.0,1.58,0.0
1633156200000.0,82.34,0.0
1633159800000.0,289.55,0.66
1633163400000.0,316.95,1.14
1633167000000.0,317.68,1.92
1633170600000.0,315.12,3.18
1633174200000.0,311.55,3.18
1633177800000.0,316.86,2.67
1633181400000.0,316.14,3.02
1633185000000.0,314.04,1.91
1633188600000.0,322.22,1.49
1633192200000.0,309.15,0.43
1633195800000.0,273.23,0.15
1633199400000.0,105.44,0.0
1633203000000.0,1.34,0.0
1633206600000.0,1.31,0.0
1633210200000.0,1.28,0.0
1633213800000.0,0.77,0.0
1633217400000.0,0.16,0.0
1633221000000.0,0.21,0.0
1633224600000.0,0.11,0.0
1633228200000.0,0.13,0.0
1633231800000.0,0.19,0.0
1633235400000.0,0.2,0.0
1633239000000.0,0.69,0.0
1633242600000.0,135.23,0.0
1633246200000.0,313.71,1.07
1633249800000.0,322.35,2.21
1633253400000.0,313.78,3.16
1633257000000.0,303.8,4.05
1633260600000.0,313.06,3.96
1633264200000.0,314.34,3.18
1633267800000.0,313.87,3.88
1633271400000.0,315.17,1.86
1633275000000.0,316.35,1.35
1633278600000.0,308.96,0.79
1633282200000.0,281.42,0.2
1633285800000.0,96.52,0.0
1633289400000.0,0.14,0.0
1633293000000.0,0.1,0.0
1633296600000.0,0.1,0.0
1633300200000.0,0.1,0.0
1633303800000.0,0.14,0.0
1633307400000.0,0.1,0.0
1633311000000.0,0.1,0.0
1633314600000.0,0.1,0.0
1633318200000.0,0.1,0.0
1633321800000.0,0.56,0.0
1633325400000.0,1.69,0.0
1633329000000.0,140.22,0.0
1633332600000.0,308.14,0.61
1633336200000.0,321.06,1.3
1633339800000.0,317.54,3.22
1633343400000.0,312.88,2.29
1633347000000.0,315.69,1.06
1633350600000.0,314.71,1.17
1633354200000.0,306.72,0.76
1633357800000.0,285.02,1.04
1633361400000.0,317.37,1.48
1633365000000.0,305.72,0.66
1633368600000.0,282.08,0.35
1633372200000.0,101.35,0.0
1633375800000.0,1.61,0.0
1633379400000.0,1.36,0.0
1633383000000.0,1.21,0.0
1633386600000.0,0.75,0.0
1633390200000.0,0.09,0.0
1633393800000.0,0.08,0.0
1633397400000.0,0.15,0.0
1633401000000.0,0.1,0.0
1633404600000.0,0.09,0.0
1633408200000.0,0.48,0.0
1633411800000.0,1.4,0.0
1633415400000.0,127.75,0.0
1633419000000.0,322.91,1.2
1633422600000.0,322.29,2.73
1633426200000.0,312.84,3.35
1633429800000.0,315.64,4.3
1633433400000.0,313.96,3.57
1633437000000.0,315.57,3.77
1633440600000.0,316.39,3.0
1633444200000.0,315.58,2.27
1633447800000.0,319.69,1.26
1633451400000.0,306.87,0.72
1633455000000.0,282.49,0.14
1633458600000.0,84.17,0.0
1633462200000.0,1.33,0.0
1633465800000.0,1.3,0.0
1633469400000.0,1.3,0.0
1633473000000.0,0.86,0.0
1633476600000.0,0.23,0.0
1633480200000.0,0.21,0.0
1633483800000.0,0.23,0.0
1633487400000.0,0.26,0.0
1633491000000.0,0.28,0.0
1633494600000.0,0.62,0.0
1633498200000.0,1.47,0.0
1633501800000.0,48.31,0.0
1633505400000.0,271.08,0.18
1633509000000.0,306.22,0.85
1633512600000.0,310.05,0.96
1633516200000.0,304.3,0.61
1633519800000.0,306.11,0.73
1633523400000.0,306.83,0.92
1633527000000.0,300.09,0.7
1633530600000.0,306.64,0.96
1633534200000.0,292.17,0.61
1633537800000.0,292.35,0.41
1633541400000.0,248.24,0.0
1633545000000.0,51.45,0.0
1633548600000.0,3.81,0.0
1633552200000.0,2.37,0.0
1633555800000.0,1.48,0.0
1633559400000.0,1.2,0.0
1633563000000.0,0.54,0.0
1633566600000.0,0.64,0.0
1633570200000.0,0.63,0.0
1633573800000.0,0.62,0.0
1633577400000.0,0.76,0.0
1633581000000.0,0.95,0.0
1633584600000.0,1.73,0.0
1633588200000.0,54.79,0.0
1633591800000.0,283.11,0.4
1633595400000.0,303.29,0.7
1633599000000.0,312.2,1.13
1633602600000.0,300.42,0.66
1633606200000.0,314.62,1.78
1633609800000.0,314.66,1.36
1633613400000.0,308.95,1.13
1633617000000.0,299.45,0.56
1633620600000.0,301.47,0.6
1633624200000.0,270.83,0.37
1633627800000.0,213.44,0.0
1633631400000.0,28.58,0.0
1633635000000.0,3.45,0.0
1633638600000.0,2.65,0.0
1633642200000.0,2.0,0.0
1633645800000.0,1.15,0.0
1633649400000.0,0.54,0.0
1633653000000.0,0.65,0.0
1633656600000.0,0.53,0.0
1633660200000.0,0.66,0.0
1633663800000.0,0.71,0.0
1633667400000.0,1.2,0.0
1633671000000.0,1.77,0.0
1633674600000.0,40.53,0.0
1633678200000.0,244.76,0.27
1633681800000.0,302.41,0.65
1633685400000.0,307.12,0.9
1633689000000.0,308.4,1.03
1633692600000.0,305.5,0.92
1633696200000.0,305.2,0.87
1633699800000.0,311.76,1.44
1633703400000.0,309.3,1.06
1633707000000.0,307.25,1.13
1633710600000.0,293.41,0.46
1633714200000.0,239.25,0.0
1633717800000.0,37.09,0.0
1633721400000.0,2.17,0.0
1633725000000.0,2.1,0.0
1633728600000.0,1.73,0.0
1633732200000.0,1.38,0.0
1633735800000.0,0.67,0.0
1633739400000.0,0.51,0.0
1633743000000.0,0.52,0.0
1633746600000.0,0.56,0.0
1633750200000.0,0.61,0.0
1633753800000.0,1.1,0.0
1633757400000.0,1.73,0.0
1633761000000.0,41.55,0.0
1633764600000.0,215.09,0.35
1633768200000.0,299.79,0.57
1633771800000.0,303.18,1.0
1633775400000.0,304.78,1.0
1633779000000.0,309.32,1.39
1633782600000.0,310.51,2.3
1633786200000.0,310.85,2.88
1633789800000.0,310.49,2.21
1633793400000.0,316.02,1.1
1633797000000.0,297.76,0.31
1633800600000.0,268.14,0.15
1633804200000.0,52.22,0.0
1633807800000.0,1.24,0.0
1633811400000.0,1.21,0.0
1633815000000.0,1.21,0.0
1633818600000.0,0.93,0.0
1633822200000.0,0.61,0.0
1633825800000.0,0.57,0.0
1633829400000.0,0.16,0.0
1633833000000.0,0.1,0.0
1633836600000.0,0.1,0.0
1633840200000.0,0.1,0.0
1633843800000.0,0.2,0.0
1633847400000.0,78.71,0.0
1633851000000.0,314.13,0.85
1633854600000.0,322.6,2.02
1633858200000.0,314.99,1.37
1633861800000.0,314.81,3.33
1633865400000.0,308.98,3.77
1633869000000.0,310.09,3.62
1633872600000.0,311.32,2.96
1633876200000.0,315.54,2.19
1633879800000.0,304.62,1.05
1633883400000.0,303.13,0.29
1633887000000.0,264.49,0.14
1633890600000.0,42.82,0.0
1633894200000.0,0.12,0.0
1633897800000.0,0.11,0.0
1633901400000.0,0.12,0.0
1633905000000.0,0.11,0.0
1633908600000.0,0.1,0.0
1633912200000.0,0.1,0.0
1633915800000.0,0.1,0.0
1633919400000.0,0.1,0.0
1633923000000.0,0.11,0.0
1633926600000.0,0.54,0.0
1633930200000.0,1.35,0.0
1633933800000.0,62.22,0.0
1633937400000.0,313.2,0.64
1633941000000.0,323.91,1.07
1633944600000.0,322.8,2.17
1633948200000.0,317.17,2.79
1633951800000.0,311.17,3.58
1633955400000.0,309.24,2.85
1633959000000.0,308.83,2.37
1633962600000.0,312.72,1.91
1633966200000.0,314.38,0.99
1633969800000.0,299.7,0.29
1633973400000.0,266.48,0.0
1633977000000.0,36.51,0.0
1633980600000.0,1.32,0.0
1633984200000.0,1.26,0.0
1633987800000.0,1.22,0.0
1633991400000.0,0.77,0.0
1633995000000.0,0.13,0.0
1633998600000.0,0.19,0.0
1634002200000.0,0.38,0.0
1634005800000.0,0.66,0.0
1634009400000.0,0.88,0.0
1634013000000.0,1.36,0.0
1634016600000.0,2.07,0.0
1634020200000.0,61.21,0.0
1634023800000.0,303.95,0.42
1634027400000.0,317.43,0.74
1634031000000.0,318.02,1.04
1634034600000.0,317.44,2.16
1634038200000.0,311.74,1.66
1634041800000.0,312.07,1.88
1634045400000.0,306.54,1.91
1634049000000.0,310.35,1.34
1634052600000.0,298.86,0.64
1634056200000.0,293.6,0.4
1634059800000.0,261.46,0.0
1634063400000.0,31.97,0.0
1634067000000.0,1.31,0.0
1634070600000.0,1.28,0.0
1634074200000.0,1.25,0.0
1634077800000.0,0.82,0.0
1634081400000.0,0.24,0.0
1634085000000.0,0.61,0.0
1634088600000.0,0.91,0.0
1634092200000.0,0.92,0.0
1634095800000.0,0.74,0.0
1634099400000.0,1.55,0.0
1634103000000.0,2.63,0.0
1634106600000.0,36.54,0.0
1634110200000.0,280.99,0.28
1634113800000.0,322.78,1.66
1634117400000.0,318.61,2.14
1634121000000.0,313.54,2.13
1634124600000.0,309.0,1.28
