# time,voltage,current
1637015400000.0,1.59,0.0
1637019000000.0,1.23,0.0
1637022600000.0,0.51,0.0
1637026200000.0,0.47,0.0
1637029800000.0,0.39,0.0
1637033400000.0,0.2,0.0
1637037000000.0,0.25,0.0
1637040600000.0,0.7,0.0
1637044200000.0,1.55,0.0
1637047800000.0,33.67,0.0
1637051400000.0,233.09,0.22
1637055000000.0,307.87,0.58
1637058600000.0,315.57,1.57
1637062200000.0,311.68,0.99
1637065800000.0,315.81,1.11
1637069400000.0,315.14,1.02
1637073000000.0,315.32,0.83
1637076600000.0,297.8,0.5
1637080200000.0,254.16,0.0
1637083800000.0,34.92,0.0
1637087400000.0,1.73,0.0
1637091000000.0,1.67,0.0
1637094600000.0,1.71,0.0
1637098200000.0,1.83,0.0
1637101800000.0,1.67,0.0
1637105400000.0,1.36,0.0
1637109000000.0,0.56,0.0
1637112600000.0,0.53,0.0
1637116200000.0,0.46,0.0
1637119800000.0,0.33,0.0
1637123400000.0,0.26,0.0
1637127000000.0,0.57,0.0
1637130600000.0,1.35,0.0
1637134200000.0,40.87,0.0
1637137800000.0,307.68,0.6
1637141400000.0,320.82,0.83
1637145000000.0,292.76,0.93
1637148600000.0,318.32,1.3
1637152200000.0,318.55,1.46
1637155800000.0,312.33,0.9
1637159400000.0,307.61,0.68
1637163000000.0,307.15,0.65
1637166600000.0,252.92,0.0
1637170200000.0,42.77,0.0
1637173800000.0,1.57,0.0
1637177400000.0,1.77,0.0
1637181000000.0,2.26,0.0
1637184600000.0,2.21,0.0
1637188200000.0,2.05,0.0
1637191800000.0,1.71,0.0
1637195400000.0,1.25,0.0
1637199000000.0,1.19,0.0
1637202600000.0,1.14,0.0
1637206200000.0,0.83,0.0
1637209800000.0,0.73,0.0
1637213400000.0,0.94,0.0
1637217000000.0,1.38,0.0
1637220600000.0,46.49,0.0
1637224200000.0,264.91,0.24
1637227800000.0,309.28,0.82
1637231400000.0,311.11,1.12
1637235000000.0,312.54,1.34
1637238600000.0,313.61,1.41
1637242200000.0,312.38,1.5
1637245800000.0,309.36,0.87
1637249400000.0,305.57,0.7
1637253000000.0,267.09,0.21
1637256600000.0,46.6,0.0
1637260200000.0,1.97,0.0
1637263800000.0,2.31,0.0
1637267400000.0,2.69,0.0
1637271000000.0,2.67,0.0
1637274600000.0,2.56,0.0
1637278200000.0,2.47,0.0
1637281800000.0,2.02,0.0
1637285400000.0,1.76,0.0
1637289000000.0,1.63,0.0
1637292600000.0,1.34,0.0
1637296200000.0,1.21,0.0
1637299800000.0,1.24,0.0
1637303400000.0,1.67,0.0
1637307000000.0,44.52,0.0
1637310600000.0,281.62,0.19
1637314200000.0,300.48,0.33
1637317800000.0,298.51,0.36
1637321400000.0,280.41,0.52
1637325000000.0,308.46,0.71
1637328600000.0,306.44,0.7
1637332200000.0,300.79,0.45
1637335800000.0,278.41,0.22
1637339400000.0,234.69,0.0
1637343000000.0,23.41,0.0
1637346600000.0,2.26,0.0
1637350200000.0,2.21,0.0
1637353800000.0,2.23,0.0
1637357400000.0,2.24,0.0
1637361000000.0,2.15,0.0
1637364600000.0,1.92,0.0
1637368200000.0,1.42,0.0
1637371800000.0,1.34,0.0
1637375400000.0,1.19,0.0
1637379000000.0,1.13,0.0
1637382600000.0,1.06,0.0
1637386200000.0,1.19,0.0
1637389800000.0,1.65,0.0
1637393400000.0,41.27,0.0
1637397000000.0,240.51,0.0
1637400600000.0,298.1,0.33
1637404200000.0,313.34,1.05
1637407800000.0,313.75,1.26
1637411400000.0,315.89,1.3
1637415000000.0,310.26,1.08
1637418600000.0,313.87,0.93
1637422200000.0,294.97,0.52
1637425800000.0,223.2,0.0
1637429400000.0,24.6,0.0
1637433000000.0,1.72,0.0
1637436600000.0,1.67,0.0
1637440200000.0,1.55,0.0
1637443800000.0,1.88,0.0
1637447400000.0,2.12,0.0
1637451000000.0,1.9,0.0
1637454600000.0,1.41,0.0
1637458200000.0,1.49,0.0
1637461800000.0,1.43,0.0
1637465400000.0,1.34,0.0
1637469000000.0,1.2,0.0
1637472600000.0,1.01,0.0
1637476200000.0,0.88,0.0
1637479800000.0,63.59,0.0
1637483400000.0,307.32,0.54
1637487000000.0,328.36,1.29
1637490600000.0,330.11,1.85
1637494200000.0,326.94,2.04
1637497800000.0,323.84,1.76
1637501400000.0,328.33,1.21
1637505000000.0,318.25,0.62
1637508600000.0,299.0,0.25
1637512200000.0,252.62,0.0
1637515800000.0,33.55,0.0
1637519400000.0,0.25,0.0
1637523000000.0,0.4,0.0
1637526600000.0,0.56,0.0
1637530200000.0,0.76,0.0
1637533800000.0,0.94,0.0
1637537400000.0,1.07,0.0
1637541000000.0,1.14,0.0
1637544600000.0,1.21,0.0
1637548200000.0,1.21,0.0
1637551800000.0,1.21,0.0
1637555400000.0,1.13,0.0
1637559000000.0,1.46,0.0
1637562600000.0,2.05,0.0
1637566200000.0,40.88,0.0
1637569800000.0,306.45,0.59
1637573400000.0,334.3,1.26
1637577000000.0,329.89,1.83
1637580600000.0,323.21,2.04
1637584200000.0,322.04,1.83
1637587800000.0,327.64,1.32
1637591400000.0,324.58,0.6
1637595000000.0,293.57,0.25
1637598600000.0,244.68,0.14
1637602200000.0,27.5,0.0
1637605800000.0,1.4,0.0
1637609400000.0,1.41,0.0
1637613000000.0,1.53,0.0
1637616600000.0,1.66,0.0
1637620200000.0,1.83,0.0
1637623800000.0,1.52,0.0
1637627400000.0,0.91,0.0
1637631000000.0,0.98,0.0
1637634600000.0,1.01,0.0
1637638200000.0,1.01,0.0
1637641800000.0,0.98,0.0
1637645400000.0,1.25,0.0
1637649000000.0,1.78,0.0
1637652600000.0,45.25,0.0
1637656200000.0,318.81,0.56
1637659800000.0,343.54,1.2
1637663400000.0,339.32,1.8
1637667000000.0,328.7,2.02
1637670600000.0,326.25,1.81
1637674200000.0,327.72,1.27
1637677800000.0,325.27,0.6
1637681400000.0,301.91,0.24
1637685000000.0,243.24,0.15
1637688600000.0,31.06,0.0
1637692200000.0,3.47,0.0
1637695800000.0,4.33,0.0
1637699400000.0,5.13,0.0
1637703000000.0,4.07,0.0
1637706600000.0,2.59,0.0
1637710200000.0,2.36,0.0
1637713800000.0,1.73,0.0
1637717400000.0,1.93,0.0
1637721000000.0,1.97,0.0
1637724600000.0,1.94,0.0
1637728200000.0,1.73,0.0
1637731800000.0,1.69,0.0
1637735400000.0,2.46,0.0
1637739000000.0,33.62,0.0
1637742600000.0,282.12,0.24
1637746200000.0,316.05,0.58
1637749800000.0,313.23,0.53
1637753400000.0,315.29,0.66
1637757000000.0,311.4,0.62
1637760600000.0,325.07,0.94
1637764200000.0,320.35,0.71
1637767800000.0,309.32,0.6
1637771400000.0,238.7,0.0
1637775000000.0,17.13,0.0
1637778600000.0,1.31,0.0
1637782200000.0,1.27,0.0
1637785800000.0,1.26,0.0
1637789400000.0,1.3,0.0
1637793000000.0,1.32,0.0
1637796600000.0,1.07,0.0
1637800200000.0,0.44,0.0
1637803800000.0,0.51,0.0
1637807400000.0,0.56,0.0
1637811000000.0,0.59,0.0
1637814600000.0,0.61,0.0
1637818200000.0,0.94,0.0
1637821800000.0,1.53,0.0
1637825400000.0,45.23,0.0
1637829000000.0,306.63,0.41
1637832600000.0,334.71,1.13
1637836200000.0,336.36,1.52
1637839800000.0,330.71,1.92
1637843400000.0,328.63,1.43
1637847000000.0,326.09,1.28
1637850600000.0,319.93,0.86
1637854200000.0,299.9,0.31
1637857800000.0,208.87,0.0
1637861400000.0,4.83,0.0
1637865000000.0,1.46,0.0
1637868600000.0,1.48,0.0
1637872200000.0,1.3,0.0
1637875800000.0,1.28,0.0
1637879400000.0,1.31,0.0
1637883000000.0,1.16,0.0
1637886600000.0,0.53,0.0
1637890200000.0,0.58,0.0
1637893800000.0,0.5,0.0
1637897400000.0,0.54,0.0
1637901000000.0,0.56,0.0
1637904600000.0,1.01,0.0
1637908200000.0,1.67,0.0
1637911800000.0,35.31,0.0
1637915400000.0,238.85,0.46
1637919000000.0,304.27,0.71
1637922600000.0,317.96,0.86
1637926200000.0,317.22,0.86
1637929800000.0,320.42,0.88
1637933400000.0,322.34,1.04
1637937000000.0,323.42,0.71
1637940600000.0,296.3,0.44
1637944200000.0,241.63,0.0
1637947800000.0,7.4,0.0
1637951400000.0,1.73,0.0
1637955000000.0,1.29,0.0
1637958600000.0,1.21,0.0
1637962200000.0,1.21,0.0
1637965800000.0,1.21,0.0
1637969400000.0,0.79,0.0
1637973000000.0,0.19,0.0
1637976600000.0,0.21,0.0
1637980200000.0,0.3,0.0
1637983800000.0,0.3,0.0
1637987400000.0,0.31,0.0
1637991000000.0,0.71,0.0
1637994600000.0,1.36,0.0
1637998200000.0,25.9,0.0
1638001800000.0,274.39,0.38
1638005400000.0,331.58,1.03
1638009000000.0,340.29,1.57
1638012600000.0,325.94,1.69
1638016200000.0,326.14,1.66
1638019800000.0,324.5,1.07
1638023400000.0,324.22,0.68
1638027000000.0,305.66,0.34
1638030600000.0,225.66,0.13
1638034200000.0,7.88,0.0
1638037800000.0,1.22,0.0
1638041400000.0,1.26,0.0
1638045000000.0,1.35,0.0
1638048600000.0,1.41,0.0
1638052200000.0,1.41,0.0
1638055800000.0,1.05,0.0
1638059400000.0,0.24,0.0
1638063000000.0,0.3,0.0
1638066600000.0,0.33,0.0
1638070200000.0,0.4,0.0
1638073800000.0,0.38,0.0
1638077400000.0,0.36,0.0
1638081000000.0,0.54,0.0
1638084600000.0,8.69,0.0
1638088200000.0,216.0,0.0
1638091800000.0,295.16,0.27
1638095400000.0,309.02,0.31
1638099000000.0,313.21,0.66
1638102600000.0,317.28,0.83
1638106200000.0,311.79,0.8
1638109800000.0,308.51,0.62
1638113400000.0,291.11,0.3
1638117000000.0,207.12,0.0
1638120600000.0,4.76,0.0
1638124200000.0,0.52,0.0
1638127800000.0,0.57,0.0
1638131400000.0,0.42,0.0
1638135000000.0,0.33,0.0
1638138600000.0,0.61,0.0
1638142200000.0,0.47,0.0
1638145800000.0,0.66,0.0
1638149400000.0,0.66,0.0
1638153000000.0,0.77,0.0
1638156600000.0,0.74,0.0
1638160200000.0,0.67,0.0
1638163800000.0,1.13,0.0
1638167400000.0,1.89,0.0
1638171000000.0,17.05,0.0
1638174600000.0,211.22,0.0
1638178200000.0,300.53,0.44
1638181800000.0,324.3,1.04
1638185400000.0,316.72,1.03
1638189000000.0,318.54,1.4
1638192600000.0,323.16,1.59
1638196200000.0,313.56,0.82
1638199800000.0,292.93,0.24
1638203400000.0,240.71,0.0
1638207000000.0,13.38,0.0
1638210600000.0,1.83,0.0
1638214200000.0,2.15,0.0
1638217800000.0,1.67,0.0
1638221400000.0,1.67,0.0
1638225000000.0,1.41,0.0
1638228600000.0,1.11,0.0
1638232200000.0,0.45,0.0
1638235800000.0,0.34,0.0
1638239400000.0,0.21,0.0
1638243000000.0,0.31,0.0
1638246600000.0,0.32,0.0
1638250200000.0,0.66,0.0
1638253800000.0,1.28,0.0
1638257400000.0,23.47,0.0
1638261000000.0,221.29,0.14
1638264600000.0,312.49,0.97
1638268200000.0,329.29,1.9
1638271800000.0,316.62,2.1
1638275400000.0,319.32,1.67
1638279000000.0,319.33,1.43
1638282600000.0,306.98,0.68
1638286200000.0,270.36,0.14
1638289800000.0,168.02,0.0
1638293400000.0,3.75,0.0
1638297000000.0,1.3,0.0
1638300600000.0,1.95,0.0
1638304200000.0,1.95,0.0
1638307800000.0,1.58,0.0
1638311400000.0,1.25,0.0
1638315000000.0,0.91,0.0
1638318600000.0,0.14,0.0
1638322200000.0,0.11,0.0
1638325800000.0,0.12,0.0
1638329400000.0,0.18,0.0
1638333000000.0,0.2,0.0
1638336600000.0,0.57,0.0
1638340200000.0,1.25,0.0
1638343800000.0,21.17,0.0
1638347400000.0,220.29,0.28
1638351000000.0,325.42,0.75
1638354600000.0,336.48,1.21
1638358200000.0,323.11,1.2
1638361800000.0,326.58,1.54
1638365400000.0,324.72,0.98
1638369000000.0,343.89,0.9
1638372600000.0,337.83,0.14
1638376200000.0,215.9,0.0
1638379800000.0,5.68,0.0
1638383400000.0,1.25,0.0
1638387000000.0,1.31,0.0
1638390600000.0,1.31,0.0
1638394200000.0,1.31,0.0
1638397800000.0,1.3,0.0
1638401400000.0,0.82,0.0
1638405000000.0,0.17,0.0
1638408600000.0,0.16,0.0
1638412200000.0,0.18,0.0
1638415800000.0,0.19,0.0
1638419400000.0,0.2,0.0
1638423000000.0,0.64,0.0
1638426600000.0,1.35,0.0
1638430200000.0,16.39,0.0
1638433800000.0,216.03,0.0
1638437400000.0,312.02,0.36
1638441000000.0,341.22,1.27
1638444600000.0,321.69,1.4
1638448200000.0,316.94,1.45
1638451800000.0,312.34,0.82
1638455400000.0,310.42,0.63
1638459000000.0,295.75,0.28
1638462600000.0,206.62,0.0
1638466200000.0,4.05,0.0
1638469800000.0,2.25,0.0
1638473400000.0,4.2,0.0
1638477000000.0,3.44,0.0
1638480600000.0,2.02,0.0
1638484200000.0,1.32,0.0
1638487800000.0,0.99,0.0
1638491400000.0,0.55,0.0
1638495000000.0,0.56,0.0
1638498600000.0,0.31,0.0
1638502200000.0,0.24,0.0
1638505800000.0,0.2,0.0
1638509400000.0,0.74,0.0
1638513000000.0,1.3,0.0
1638516600000.0,15.18,0.0
1638520200000.0,161.9,0.0
1638523800000.0,278.25,0.14
1638527400000.0,304.7,0.26
1638531000000.0,310.57,0.63
1638534600000.0,309.33,0.63
1638538200000.0,305.23,0.51
1638541800000.0,306.35,0.43
1638545400000.0,248.09,0.0
1638549000000.0,183.54,0.0
1638552600000.0,4.56,0.0
1638556200000.0,1.96,0.0
1638559800000.0,1.61,0.0
1638563400000.0,1.57,0.0
1638567000000.0,1.54,0.0
1638570600000.0,1.41,0.0
1638574200000.0,0.77,0.0
1638577800000.0,0.14,0.0
1638581400000.0,0.21,0.0
1638585000000.0,0.1,0.0
1638588600000.0,0.31,0.0
1638592200000.0,0.19,0.0
1638595800000.0,0.66,0.0
1638599400000.0,1.21,0.0
1638603000000.0,23.54,0.0
1638606600000.0,213.61,0.0
1638610200000.0,312.4,0.84
1638613800000.0,344.25,1.2
1638617400000.0,323.34,1.27
1638621000000.0,310.61,0.91
1638624600000.0,324.82,0.97
1638628200000.0,317.23,0.76
1638631800000.0,299.4,0.38
1638635400000.0,184.86,0.0
1638639000000.0,6.86,0.0
1638642600000.0,1.28,0.0
1638646200000.0,1.54,0.0
1638649800000.0,1.27,0.0
1638653400000.0,1.21,0.0
1638657000000.0,1.22,0.0
1638660600000.0,0.85,0.0
1638664200000.0,0.13,0.0
1638667800000.0,0.14,0.0
1638671400000.0,0.14,0.0
1638675000000.0,0.16,0.0
1638678600000.0,0.13,0.0
1638682200000.0,0.16,0.0
1638685800000.0,0.19,0.0
1638689400000.0,14.31,0.0
1638693000000.0,229.74,0.0
1638696600000.0,334.07,0.88
1638700200000.0,348.03,1.06
1638703800000.0,328.82,1.69
1638707400000.0,323.99,1.53
1638711000000.0,320.83,0.9
1638714600000.0,316.53,0.64
1638718200000.0,305.17,0.33
1638721800000.0,187.29,0.14
1638725400000.0,1.65,0.0
1638729000000.0,0.49,0.0
1638732600000.0,0.38,0.0
1638736200000.0,0.53,0.0
1638739800000.0,0.61,0.0
1638743400000.0,0.59,0.0
1638747000000.0,0.66,0.0
1638750600000.0,0.76,0.0
1638754200000.0,0.7,0.0
1638757800000.0,0.7,0.0
1638761400000.0,0.21,0.0
1638765000000.0,0.14,0.0
1638768600000.0,0.61,0.0
1638772200000.0,1.23,0.0
1638775800000.0,11.11,0.0
1638779400000.0,216.6,0.0
1638783000000.0,328.06,0.9
1638786600000.0,314.07,1.46
1638790200000.0,325.38,1.1
1638793800000.0,320.71,1.28
1638797400000.0,327.53,1.11
1638801000000.0,320.58,0.76
1638804600000.0,289.56,0.28
1638808200000.0,222.17,0.0
1638811800000.0,6.22,0.0
1638815400000.0,1.35,0.0
1638819000000.0,1.35,0.0
1638822600000.0,1.48,0.0
1638826200000.0,1.47,0.0
1638829800000.0,1.51,0.0
1638833400000.0,1.03,0.0
1638837000000.0,0.56,0.0
1638840600000.0,0.75,0.0
1638844200000.0,0.74,0.0
1638847800000.0,0.83,0.0
1638851400000.0,0.87,0.0
1638855000000.0,1.24,0.0
1638858600000.0,0.92,0.0
1638862200000.0,5.52,0.0
1638865800000.0,152.55,0.0
1638869400000.0,351.83,0.0
1638873000000.0,377.06,0.0
1638876600000.0,382.17,0.0
1638880200000.0,384.71,0.0
1638883800000.0,381.89,0.0
1638887400000.0,370.61,0.0
1638891000000.0,348.1,0.0
1638894600000.0,170.68,0.0
1638898200000.0,2.74,0.0
1638901800000.0,1.52,0.0
1638905400000.0,1.54,0.0
1638909000000.0,1.8,0.0
1638912600000.0,1.4,0.0
1638916200000.0,1.42,0.0
1638919800000.0,1.05,0.0
1638923400000.0,0.3,0.0
1638927000000.0,0.27,0.0
1638930600000.0,0.24,0.0
1638934200000.0,0.21,0.0
1638937800000.0,0.22,0.0
1638941400000.0,0.73,0.0
1638945000000.0,1.26,0.0
1638948600000.0,9.87,0.0
1638952200000.0,224.35,0.0
1638955800000.0,375.53,0.0
1638959400000.0,381.39,0.0
1638963000000.0,388.44,0.0
1638966600000.0,387.39,0.0
