# time,airtemp,celltemp
1635305400000.0,15.02,15.57
1635309000000.0,15.17,15.71
1635312600000.0,15.08,15.62
1635316200000.0,15.16,15.67
1635319800000.0,14.92,15.5
1635323400000.0,14.88,15.73
1635327000000.0,15.06,16.08
1635330600000.0,15.35,16.54
1635334200000.0,15.67,16.93
1635337800000.0,15.66,16.92
1635341400000.0,15.72,17.15
1635345000000.0,15.59,16.67
1635348600000.0,15.55,16.39
1635352200000.0,15.17,15.78
1635355800000.0,14.89,15.58
1635359400000.0,14.64,15.43
1635363000000.0,14.27,15.01
1635366600000.0,14.23,14.79
1635370200000.0,14.47,15.43
1635373800000.0,14.08,15.08
1635377400000.0,13.13,13.91
1635381000000.0,13.04,13.97
1635384600000.0,13.22,14.15
1635388200000.0,13.38,14.42
1635391800000.0,12.61,13.23
1635395400000.0,12.71,13.74
1635399000000.0,12.98,14.09
1635402600000.0,13.07,13.98
1635406200000.0,12.98,13.88
1635409800000.0,13.28,15.32
1635413400000.0,13.89,17.07
1635417000000.0,15.27,20.73
1635420600000.0,16.04,20.72
1635424200000.0,16.86,24.18
1635427800000.0,17.34,25.03
1635431400000.0,16.4,22.22
1635435000000.0,15.53,19.23
1635438600000.0,14.24,16.31
1635442200000.0,12.81,13.73
1635445800000.0,11.95,12.61
1635449400000.0,11.03,11.48
1635453000000.0,11.22,12.23
1635456600000.0,10.91,12.09
1635460200000.0,10.47,11.26
1635463800000.0,10.38,11.21
1635467400000.0,10.37,11.38
1635471000000.0,10.35,11.33
1635474600000.0,9.22,9.28
1635478200000.0,8.7,8.22
1635481800000.0,7.48,6.74
1635485400000.0,6.45,5.65
1635489000000.0,5.28,4.51
1635492600000.0,4.73,4.2
1635496200000.0,6.69,6.98
1635499800000.0,9.34,11.13
1635503400000.0,13.2,17.95
1635507000000.0,14.5,22.15
1635510600000.0,14.31,18.98
1635514200000.0,14.17,18.54
1635517800000.0,13.03,15.44
1635521400000.0,12.67,15.23
1635525000000.0,11.43,12.31
1635528600000.0,9.07,9.6
1635532200000.0,8.74,9.35
1635535800000.0,8.49,9.2
1635539400000.0,7.77,7.83
1635543000000.0,6.14,5.46
1635546600000.0,4.91,4.28
1635550200000.0,4.61,4.38
1635553800000.0,4.88,5.8
1635557400000.0,5.21,6.28
1635561000000.0,4.71,5.65
1635564600000.0,4.47,5.67
1635568200000.0,3.82,4.83
1635571800000.0,2.94,3.76
1635575400000.0,2.83,3.96
1635579000000.0,2.42,3.67
1635582600000.0,2.96,5.28
1635586200000.0,4.5,8.08
1635589800000.0,7.23,12.01
1635593400000.0,10.95,19.19
1635597000000.0,12.02,21.69
1635600600000.0,13.18,20.73
1635604200000.0,13.7,22.02
1635607800000.0,12.58,16.03
1635611400000.0,10.5,10.26
1635615000000.0,9.68,9.05
1635618600000.0,10.93,10.78
1635622200000.0,11.97,12.14
1635625800000.0,11.11,11.06
1635629400000.0,10.83,11.31
1635633000000.0,10.12,10.71
1635636600000.0,10.85,11.43
1635640200000.0,9.24,9.94
1635643800000.0,8.22,7.95
1635647400000.0,7.78,7.45
1635651000000.0,7.61,7.84
1635654600000.0,6.95,6.53
1635658200000.0,6.94,6.33
1635661800000.0,7.82,7.33
1635665400000.0,8.17,8.03
1635669000000.0,8.56,9.54
1635672600000.0,8.66,10.0
1635676200000.0,9.26,12.25
1635679800000.0,9.97,14.03
1635683400000.0,9.83,14.24
1635687000000.0,9.21,11.37
1635690600000.0,8.12,9.25
1635694200000.0,7.94,9.13
1635697800000.0,7.83,8.36
1635701400000.0,7.58,7.62
1635705000000.0,7.7,7.62
1635708600000.0,8.07,8.04
1635712200000.0,7.44,7.56
1635715800000.0,6.92,7.09
1635719400000.0,7.5,7.75
1635723000000.0,7.67,7.11
1635726600000.0,7.23,6.23
1635730200000.0,5.29,4.54
1635733800000.0,3.52,2.7
1635737400000.0,3.54,3.4
1635741000000.0,5.97,5.86
1635744600000.0,4.77,4.08
1635748200000.0,4.08,3.44
1635751800000.0,2.87,2.27
1635755400000.0,4.97,4.75
1635759000000.0,7.57,7.98
1635762600000.0,10.04,14.68
1635766200000.0,12.28,18.32
1635769800000.0,11.67,17.48
1635773400000.0,11.64,18.94
1635777000000.0,12.24,20.1
1635780600000.0,8.34,10.07
1635784200000.0,7.44,8.12
1635787800000.0,6.3,6.26
1635791400000.0,5.95,6.0
1635795000000.0,4.41,3.84
1635798600000.0,3.8,3.25
1635802200000.0,4.29,4.57
1635805800000.0,4.16,4.79
1635809400000.0,4.58,5.39
1635813000000.0,4.54,5.32
1635816600000.0,4.53,5.18
1635820200000.0,4.44,4.99
1635823800000.0,3.42,3.36
1635827400000.0,2.67,2.57
1635831000000.0,2.77,2.83
1635834600000.0,2.88,2.96
1635838200000.0,2.57,2.26
1635841800000.0,3.93,3.82
1635845400000.0,7.01,7.68
1635849000000.0,8.65,12.11
1635852600000.0,10.54,15.91
1635856200000.0,11.52,17.16
1635859800000.0,11.92,18.67
1635863400000.0,12.17,18.82
1635867000000.0,10.12,11.48
1635870600000.0,9.97,10.59
1635874200000.0,7.51,6.73
1635877800000.0,6.17,5.1
1635881400000.0,5.2,4.24
1635885000000.0,4.54,3.79
1635888600000.0,3.74,3.05
1635892200000.0,3.39,2.95
1635895800000.0,4.34,3.77
1635899400000.0,5.35,5.04
1635903000000.0,6.42,5.65
1635906600000.0,6.71,5.89
1635910200000.0,6.58,5.8
1635913800000.0,6.81,6.18
1635917400000.0,6.69,6.15
1635921000000.0,6.69,5.87
1635924600000.0,6.82,6.09
1635928200000.0,7.82,7.35
1635931800000.0,9.21,9.53
1635935400000.0,10.47,13.07
1635939000000.0,11.06,15.13
1635942600000.0,11.28,16.42
1635946200000.0,11.52,18.64
1635949800000.0,11.4,15.69
1635953400000.0,10.62,12.32
1635957000000.0,8.68,9.06
1635960600000.0,7.39,6.91
1635964200000.0,7.61,6.85
1635967800000.0,7.06,6.28
1635971400000.0,6.67,5.88
1635975000000.0,6.77,6.03
1635978600000.0,6.68,6.11
1635982200000.0,6.27,5.68
1635985800000.0,6.5,5.9
1635989400000.0,5.96,5.12
1635993000000.0,5.33,4.91
1635996600000.0,5.28,4.12
1636000200000.0,5.45,4.64
1636003800000.0,5.02,4.15
1636007400000.0,4.75,3.99
1636011000000.0,4.48,3.68
1636014600000.0,5.26,4.86
1636018200000.0,6.88,7.26
1636021800000.0,8.54,11.56
1636025400000.0,9.77,14.93
1636029000000.0,10.04,15.7
1636032600000.0,10.23,13.77
1636036200000.0,10.47,15.23
1636039800000.0,10.28,12.87
1636043400000.0,9.73,10.83
1636047000000.0,6.87,6.05
1636050600000.0,7.82,7.32
1636054200000.0,8.68,9.55
1636057800000.0,8.45,9.76
1636061400000.0,8.4,9.73
1636065000000.0,8.32,9.31
1636068600000.0,7.7,9.35
1636072200000.0,7.45,9.21
1636075800000.0,7.48,9.11
1636079400000.0,7.64,9.12
1636083000000.0,7.75,9.18
1636086600000.0,7.47,9.01
1636090200000.0,7.44,9.08
1636093800000.0,7.08,8.4
1636097400000.0,6.8,7.96
1636101000000.0,7.72,10.17
1636104600000.0,9.54,13.88
1636108200000.0,11.54,17.27
1636111800000.0,12.51,18.72
1636115400000.0,13.68,20.82
1636119000000.0,13.8,20.05
1636122600000.0,13.28,17.72
1636126200000.0,12.19,14.63
1636129800000.0,11.15,12.67
1636133400000.0,10.71,11.95
1636137000000.0,10.3,11.64
1636140600000.0,9.6,10.56
1636144200000.0,9.58,10.58
1636147800000.0,8.98,9.63
1636151400000.0,9.21,10.12
1636155000000.0,8.8,9.45
1636158600000.0,8.98,9.35
1636162200000.0,8.82,8.97
1636165800000.0,9.38,10.03
1636169400000.0,9.31,9.42
1636173000000.0,9.52,9.92
1636176600000.0,10.26,10.77
1636180200000.0,10.51,11.17
1636183800000.0,10.84,11.78
1636187400000.0,11.42,12.74
1636191000000.0,12.39,14.87
1636194600000.0,13.67,17.09
1636198200000.0,14.42,17.58
1636201800000.0,14.31,17.09
1636205400000.0,14.97,18.75
1636209000000.0,15.0,17.68
1636212600000.0,15.02,17.25
1636216200000.0,13.88,13.97
1636219800000.0,11.89,10.85
1636223400000.0,11.47,10.91
1636227000000.0,10.43,10.27
1636230600000.0,9.52,8.76
1636234200000.0,8.47,7.6
1636237800000.0,9.58,10.23
1636241400000.0,8.75,8.5
1636245000000.0,8.95,9.32
1636248600000.0,8.06,7.66
1636252200000.0,7.97,8.02
1636255800000.0,6.45,6.32
1636259400000.0,5.64,5.92
1636263000000.0,5.67,5.32
1636266600000.0,5.08,4.36
1636270200000.0,4.12,3.63
1636273800000.0,6.12,6.47
1636277400000.0,8.69,8.97
1636281000000.0,10.94,13.88
1636284600000.0,12.52,19.04
1636288200000.0,13.67,23.68
1636291800000.0,14.07,23.9
1636295400000.0,13.67,18.53
1636299000000.0,12.57,16.2
1636302600000.0,11.05,12.82
1636306200000.0,9.88,11.47
1636309800000.0,9.65,11.25
1636313400000.0,9.69,11.42
1636317000000.0,9.4,11.06
1636320600000.0,9.53,11.75
1636324200000.0,9.58,11.59
1636327800000.0,9.66,11.38
1636331400000.0,9.83,11.6
1636335000000.0,10.19,11.45
1636338600000.0,11.02,12.23
1636342200000.0,12.17,13.07
1636345800000.0,12.8,13.73
1636349400000.0,13.08,14.06
1636353000000.0,13.09,14.32
1636356600000.0,13.36,14.39
1636360200000.0,13.72,15.27
1636363800000.0,14.32,16.62
1636367400000.0,14.87,18.18
1636371000000.0,16.3,21.8
1636374600000.0,17.06,24.36
1636378200000.0,16.19,20.56
1636381800000.0,16.03,19.95
1636385400000.0,15.84,18.8
1636389000000.0,14.82,16.02
1636392600000.0,14.53,15.63
1636396200000.0,14.35,15.53
1636399800000.0,13.94,14.71
1636403400000.0,13.87,14.3
1636407000000.0,13.84,14.74
1636410600000.0,13.78,14.74
1636414200000.0,13.64,14.78
1636417800000.0,13.67,14.57
1636421400000.0,13.5,13.81
1636425000000.0,13.36,13.88
1636428600000.0,13.29,13.81
1636432200000.0,13.27,13.9
1636435800000.0,13.38,14.21
1636439400000.0,13.51,14.45
1636443000000.0,13.68,14.86
1636446600000.0,13.96,15.72
1636450200000.0,14.43,16.93
1636453800000.0,15.21,19.01
1636457400000.0,15.73,20.28
1636461000000.0,16.55,22.95
1636464600000.0,16.38,21.42
1636468200000.0,15.93,20.62
1636471800000.0,14.31,16.56
1636475400000.0,12.6,13.26
1636479000000.0,11.75,12.49
1636482600000.0,10.85,12.05
1636486200000.0,10.67,11.93
1636489800000.0,10.45,11.63
1636493400000.0,10.23,11.38
1636497000000.0,10.07,11.17
1636500600000.0,9.84,10.95
1636504200000.0,9.45,10.45
1636507800000.0,9.4,10.43
1636511400000.0,9.48,10.71
1636515000000.0,9.62,11.13
1636518600000.0,9.63,10.96
1636522200000.0,9.77,11.1
1636525800000.0,9.56,10.83
1636529400000.0,9.57,11.09
1636533000000.0,9.79,11.82
1636536600000.0,10.62,14.12
1636540200000.0,11.81,17.13
1636543800000.0,12.09,17.47
1636547400000.0,12.03,15.86
