# time,irradiance west
1624746600000.0,0.0
1624750200000.0,0.01
1624753800000.0,0.03
1624757400000.0,0.01
1624761000000.0,0.02
1624764600000.0,0.14
1624768200000.0,9.81
1624771800000.0,38.07
1624775400000.0,113.16
1624779000000.0,254.08
1624782600000.0,421.6
1624786200000.0,586.65
1624789800000.0,721.18
1624793400000.0,771.88
1624797000000.0,710.24
1624800600000.0,706.9
1624804200000.0,737.62
1624807800000.0,671.77
1624811400000.0,534.15
1624815000000.0,484.48
1624818600000.0,220.98
1624822200000.0,47.28
1624825800000.0,14.4
1624829400000.0,0.55
1624833000000.0,0.02
1624836600000.0,0.03
1624840200000.0,0.01
1624843800000.0,0.01
1624847400000.0,0.0
1624851000000.0,0.12
1624854600000.0,7.02
1624858200000.0,36.48
1624861800000.0,98.39
1624865400000.0,143.0
1624869000000.0,199.58
1624872600000.0,272.23
1624876200000.0,286.57
1624879800000.0,326.71
1624883400000.0,572.92
1624887000000.0,917.69
1624890600000.0,822.87
1624894200000.0,396.83
1624897800000.0,250.73
1624901400000.0,173.7
1624905000000.0,137.15
1624908600000.0,76.45
1624912200000.0,26.54
1624915800000.0,1.82
1624919400000.0,0.0
1624923000000.0,0.0
1624926600000.0,0.01
1624930200000.0,0.0
1624933800000.0,0.0
1624937400000.0,0.15
1624941000000.0,8.37
1624944600000.0,28.92
1624948200000.0,109.52
1624951800000.0,244.53
1624955400000.0,423.63
1624959000000.0,578.94
1624962600000.0,674.64
1624966200000.0,620.39
1624969800000.0,804.26
1624973400000.0,820.19
1624977000000.0,816.82
1624980600000.0,700.16
1624984200000.0,454.18
1624987800000.0,305.06
1624991400000.0,122.75
1624995000000.0,41.53
1624998600000.0,11.17
1625002200000.0,0.47
1625005800000.0,0.04
1625009400000.0,0.03
1625013000000.0,0.03
1625016600000.0,0.01
1625020200000.0,0.02
1625023800000.0,0.07
1625027400000.0,4.76
1625031000000.0,36.47
1625034600000.0,92.15
1625038200000.0,255.23
1625041800000.0,398.85
1625045400000.0,563.83
1625049000000.0,543.05
1625052600000.0,579.62
1625056200000.0,544.66
1625059800000.0,623.68
1625063400000.0,853.54
1625067000000.0,695.09
1625070600000.0,656.37
1625074200000.0,473.94
1625077800000.0,194.1
1625081400000.0,70.66
1625085000000.0,18.23
1625088600000.0,0.38
1625092200000.0,0.04
1625095800000.0,0.01
1625099400000.0,0.0
1625103000000.0,0.01
1625106600000.0,0.02
1625110200000.0,0.07
1625113800000.0,8.66
1625117400000.0,47.27
1625121000000.0,100.63
1625124600000.0,132.43
1625128200000.0,248.86
1625131800000.0,357.72
1625135400000.0,510.87
1625139000000.0,695.6
1625142600000.0,903.32
1625146200000.0,662.65
1625149800000.0,728.78
1625153400000.0,760.96
1625157000000.0,653.96
1625160600000.0,457.25
1625164200000.0,227.75
1625167800000.0,42.02
1625171400000.0,15.61
1625175000000.0,0.76
1625178600000.0,0.0
1625182200000.0,0.0
1625185800000.0,0.01
1625189400000.0,0.0
1625193000000.0,0.0
1625196600000.0,0.09
1625200200000.0,6.83
1625203800000.0,41.73
1625207400000.0,54.0
1625211000000.0,64.48
1625214600000.0,133.15
1625218200000.0,303.74
1625221800000.0,356.5
1625225400000.0,404.05
1625229000000.0,228.16
1625232600000.0,165.59
1625236200000.0,181.62
1625239800000.0,82.22
1625243400000.0,192.89
1625247000000.0,126.6
1625250600000.0,97.73
1625254200000.0,35.77
1625257800000.0,3.53
1625261400000.0,0.14
1625265000000.0,0.02
1625268600000.0,0.03
1625272200000.0,0.0
1625275800000.0,0.01
1625279400000.0,0.02
1625283000000.0,0.02
1625286600000.0,2.86
1625290200000.0,31.28
1625293800000.0,29.52
1625297400000.0,103.73
1625301000000.0,199.02
1625304600000.0,227.33
1625308200000.0,266.49
1625311800000.0,399.45
1625315400000.0,561.65
1625319000000.0,590.77
1625322600000.0,400.0
1625326200000.0,310.77
1625329800000.0,337.75
1625333400000.0,224.08
1625337000000.0,113.92
1625340600000.0,31.15
1625344200000.0,4.48
1625347800000.0,0.23
1625351400000.0,0.01
1625355000000.0,0.02
1625358600000.0,0.01
1625362200000.0,0.02
1625365800000.0,0.01
1625369400000.0,0.04
1625373000000.0,2.73
1625376600000.0,26.3
1625380200000.0,48.59
1625383800000.0,134.56
1625387400000.0,209.28
1625391000000.0,289.33
1625394600000.0,487.64
1625398200000.0,489.22
1625401800000.0,485.76
1625405400000.0,383.42
1625409000000.0,434.02
1625412600000.0,335.55
1625416200000.0,167.64
1625419800000.0,211.07
1625423400000.0,136.38
1625427000000.0,70.98
1625430600000.0,17.12
1625434200000.0,0.35
1625437800000.0,0.01
1625441400000.0,0.0
1625445000000.0,0.03
1625448600000.0,0.01
1625452200000.0,0.01
1625455800000.0,0.03
1625459400000.0,9.23
1625463000000.0,56.15
1625466600000.0,107.38
1625470200000.0,287.63
1625473800000.0,293.97
1625477400000.0,423.53
1625481000000.0,500.75
1625484600000.0,234.58
1625488200000.0,267.96
1625491800000.0,397.12
1625495400000.0,361.24
1625499000000.0,364.06
1625502600000.0,211.8
1625506200000.0,223.62
1625509800000.0,150.32
1625513400000.0,104.3
1625517000000.0,27.87
1625520600000.0,0.24
1625524200000.0,0.03
1625527800000.0,0.0
1625531400000.0,0.03
1625535000000.0,0.02
1625538600000.0,0.01
1625542200000.0,0.04
1625545800000.0,10.72
1625549400000.0,16.42
1625553000000.0,33.08
1625556600000.0,93.95
1625560200000.0,152.62
1625563800000.0,197.37
1625567400000.0,217.34
1625571000000.0,302.04
1625574600000.0,356.91
1625578200000.0,370.55
1625581800000.0,221.81
1625585400000.0,339.54
1625589000000.0,204.5
1625592600000.0,78.62
1625596200000.0,34.14
1625599800000.0,26.02
1625603400000.0,10.25
1625607000000.0,0.23
1625610600000.0,0.02
1625614200000.0,0.02
1625617800000.0,0.02
1625621400000.0,0.0
1625625000000.0,0.01
1625628600000.0,0.03
1625632200000.0,6.2
1625635800000.0,32.76
1625639400000.0,88.45
1625643000000.0,252.85
1625646600000.0,393.33
1625653800000.0,554.95
1625657400000.0,436.25
1625661000000.0,464.84
1625664600000.0,828.59
1625668200000.0,894.38
1625671800000.0,716.47
1625675400000.0,639.56
1625679000000.0,285.85
1625682600000.0,223.36
1625686200000.0,58.03
1625689800000.0,25.67
1625693400000.0,0.48
1625697000000.0,0.03
1625700600000.0,0.04
1625704200000.0,0.04
1625707800000.0,0.03
1625711400000.0,0.02
1625715000000.0,0.05
1625718600000.0,5.68
1625722200000.0,37.34
1625725800000.0,80.93
1625729400000.0,164.02
1625733000000.0,230.11
1625736600000.0,235.4
1625740200000.0,250.42
1625743800000.0,237.33
1625747400000.0,170.54
1625751000000.0,264.06
1625754600000.0,341.2
1625758200000.0,276.46
1625761800000.0,176.52
1625765400000.0,121.91
1625769000000.0,71.18
1625772600000.0,23.78
1625776200000.0,5.35
1625779800000.0,0.23
1625783400000.0,0.02
1625787000000.0,0.01
1625790600000.0,0.02
1625794200000.0,0.01
1625797800000.0,0.03
1625801400000.0,0.07
1625805000000.0,3.62
1625808600000.0,27.43
1625812200000.0,94.92
1625815800000.0,81.18
1625819400000.0,68.12
1625823000000.0,116.35
1625826600000.0,107.9
1625830200000.0,125.43
1625833800000.0,146.26
1625837400000.0,146.25
1625841000000.0,194.23
1625844600000.0,194.7
1625848200000.0,237.11
1625851800000.0,168.39
1625855400000.0,140.98
1625859000000.0,72.17
1625862600000.0,22.22
1625866200000.0,0.48
1625869800000.0,0.0
1625873400000.0,0.04
1625877000000.0,0.02
1625880600000.0,0.03
1625884200000.0,0.02
1625887800000.0,0.04
1625891400000.0,2.52
1625895000000.0,18.04
1625898600000.0,79.25
1625902200000.0,119.52
1625905800000.0,113.83
1625909400000.0,156.91
1625913000000.0,363.67
1625916600000.0,435.12
1625920200000.0,512.87
1625923800000.0,444.68
1625927400000.0,266.38
1625931000000.0,222.6
1625934600000.0,205.49
1625938200000.0,124.16
1625941800000.0,41.45
1625945400000.0,23.7
1625949000000.0,5.34
1625952600000.0,0.09
1625956200000.0,0.02
1625959800000.0,0.03
1625963400000.0,0.03
1625967000000.0,0.0
1625970600000.0,0.03
1625974200000.0,0.03
1625977800000.0,2.22
1625981400000.0,34.9
1625985000000.0,71.96
1625988600000.0,165.07
1625992200000.0,251.35
1625995800000.0,353.61
1625999400000.0,406.8
1626003000000.0,461.9
1626006600000.0,201.34
1626010200000.0,314.44
1626013800000.0,469.09
1626017400000.0,201.86
1626021000000.0,77.37
1626024600000.0,192.54
1626028200000.0,167.13
1626031800000.0,57.18
1626035400000.0,5.84
1626039000000.0,0.15
1626042600000.0,0.02
1626046200000.0,0.02
1626049800000.0,0.02
1626053400000.0,0.03
1626057000000.0,0.02
1626060600000.0,0.03
1626064200000.0,4.35
1626067800000.0,33.41
1626071400000.0,66.86
1626075000000.0,111.23
1626078600000.0,297.66
1626082200000.0,309.01
1626085800000.0,377.29
1626089400000.0,518.49
1626093000000.0,381.2
1626096600000.0,631.85
1626100200000.0,465.54
1626103800000.0,468.47
1626107400000.0,401.91
1626111000000.0,212.88
1626114600000.0,285.2
1626118200000.0,82.35
1626121800000.0,13.47
1626125400000.0,0.18
1626129000000.0,0.0
1626132600000.0,0.03
1626136200000.0,0.03
1626139800000.0,0.01
1626143400000.0,0.01
1626147000000.0,0.02
1626150600000.0,5.03
1626154200000.0,57.08
1626157800000.0,98.67
1626161400000.0,250.92
1626165000000.0,304.71
1626168600000.0,504.09
1626172200000.0,458.9
1626175800000.0,441.18
1626179400000.0,388.34
1626183000000.0,342.59
1626186600000.0,337.75
1626190200000.0,255.1
1626193800000.0,254.07
1626197400000.0,205.08
1626201000000.0,205.02
1626204600000.0,31.47
1626208200000.0,6.83
1626211800000.0,0.16
1626215400000.0,0.01
1626219000000.0,0.0
1626222600000.0,0.01
1626226200000.0,0.01
1626229800000.0,0.01
1626233400000.0,0.03
1626237000000.0,6.72
1626240600000.0,27.95
1626244200000.0,125.71
1626247800000.0,155.33
1626251400000.0,187.78
1626255000000.0,206.39
1626258600000.0,372.93
1626262200000.0,382.5
1626265800000.0,589.94
1626269400000.0,715.48
1626273000000.0,376.76
1626276600000.0,305.8
1626280200000.0,280.52
1626283800000.0,162.65
1626287400000.0,199.75
1626291000000.0,56.55
1626294600000.0,12.08
1626298200000.0,0.34
1626301800000.0,0.01
1626305400000.0,0.01
1626309000000.0,0.04
1626312600000.0,0.02
1626316200000.0,0.02
1626319800000.0,0.04
1626323400000.0,4.62
1626327000000.0,29.17
1626330600000.0,73.76
1626334200000.0,162.04
1626337800000.0,353.18
1626341400000.0,358.67
1626345000000.0,459.79
1626348600000.0,697.89
1626352200000.0,925.68
1626355800000.0,761.13
1626359400000.0,566.97
1626363000000.0,316.83
1626366600000.0,284.58
1626370200000.0,205.24
1626373800000.0,142.09
1626377400000.0,51.97
1626381000000.0,13.75
1626384600000.0,0.26
1626388200000.0,0.03
1626391800000.0,0.06
1626395400000.0,0.02
1626399000000.0,0.01
1626402600000.0,0.01
1626406200000.0,0.01
1626409800000.0,3.14
1626413400000.0,25.95
1626417000000.0,86.8
1626420600000.0,198.34
1626424200000.0,369.49
1626427800000.0,524.48
1626431400000.0,653.76
1626435000000.0,756.72
1626438600000.0,782.33
1626442200000.0,453.08
1626445800000.0,341.9
1626449400000.0,277.69
1626453000000.0,474.09
1626456600000.0,459.96
1626460200000.0,221.99
1626463800000.0,49.26
1626467400000.0,12.04
1626471000000.0,0.23
1626474600000.0,0.0
1626478200000.0,0.03
1626481800000.0,0.01
1626485400000.0,0.0
1626489000000.0,0.01
1626492600000.0,0.01
1626496200000.0,4.3
1626499800000.0,30.87
1626503400000.0,85.37
1626507000000.0,212.4
1626510600000.0,369.64
1626514200000.0,525.73
1626517800000.0,664.9
1626521400000.0,764.39
1626525000000.0,825.44
1626528600000.0,845.68
1626532200000.0,818.43
1626535800000.0,744.83
1626539400000.0,631.66
1626543000000.0,472.68
1626546600000.0,209.48
1626550200000.0,37.28
1626553800000.0,11.47
1626557400000.0,0.25
1626561000000.0,0.02
1626564600000.0,0.02
1626568200000.0,0.01
1626571800000.0,0.0
1626575400000.0,0.03
1626579000000.0,0.02
1626582600000.0,3.81
1626586200000.0,25.38
1626589800000.0,80.63
1626593400000.0,212.5
1626597000000.0,369.68
1626600600000.0,522.32
1626604200000.0,660.83
1626607800000.0,763.51
1626611400000.0,785.11
1626615000000.0,846.46
1626618600000.0,817.45
1626622200000.0,754.72
1626625800000.0,629.86
1626629400000.0,469.51
1626633000000.0,202.92
1626636600000.0,36.73
1626640200000.0,10.79
1626643800000.0,0.23
1626647400000.0,0.03
1626651000000.0,0.04
1626654600000.0,0.04
1626658200000.0,0.04
1626661800000.0,0.03
1626665400000.0,0.02
1626669000000.0,4.0
1626672600000.0,31.58
1626676200000.0,81.47
1626679800000.0,145.13
1626683400000.0,350.48
1626687000000.0,524.88
1626690600000.0,657.88
1626694200000.0,760.35
1626697800000.0,805.9
1626701400000.0,841.62
1626705000000.0,807.18
1626708600000.0,727.25
1626712200000.0,614.36
1626715800000.0,463.81
1626719400000.0,202.76
1626723000000.0,37.12
1626726600000.0,9.87
1626730200000.0,0.15
1626733800000.0,0.07
1626737400000.0,0.01
1626741000000.0,0.01
1626744600000.0,0.03
1626748200000.0,0.03
1626751800000.0,0.01
1626755400000.0,1.81
1626759000000.0,23.07
1626762600000.0,72.79
1626766200000.0,162.85
1626769800000.0,280.06
1626773400000.0,525.03
1626777000000.0,604.88
1626780600000.0,778.08
1626784200000.0,825.7
1626787800000.0,836.36
1626791400000.0,797.0
1626795000000.0,710.58
1626798600000.0,608.41
1626802200000.0,464.93
1626805800000.0,208.19
1626809400000.0,48.79
1626813000000.0,13.37
1626816600000.0,0.19
1626820200000.0,0.05
1626823800000.0,0.02
1626827400000.0,0.01
1626831000000.0,0.03
1626834600000.0,0.03
1626838200000.0,0.04
1626841800000.0,2.72
1626845400000.0,43.25
1626849000000.0,143.78
1626852600000.0,213.16
1626856200000.0,327.0
1626859800000.0,508.18
1626863400000.0,570.57
1626867000000.0,710.05
