# time,cloud general,cloud low,cloud medium,cloud high
1632288600000.0,11.7,11.7,0.0,0.0
1632292200000.0,30.5,30.5,0.0,0.0
1632295800000.0,41.4,41.4,0.0,0.0
1632299400000.0,60.9,60.9,0.0,0.0
1632303000000.0,60.9,60.9,0.0,0.0
1632306600000.0,93.0,93.0,0.0,0.0
1632310200000.0,85.9,85.9,0.0,0.0
1632313800000.0,75.0,75.0,0.0,0.0
1632317400000.0,93.7,93.7,0.0,0.0
1632321000000.0,93.0,93.0,0.0,0.0
1632324600000.0,81.2,81.2,0.0,0.0
1632328200000.0,99.2,93.7,0.0,85.2
1632331800000.0,99.2,94.5,0.0,82.8
1632335400000.0,27.3,4.7,0.0,23.4
1632339000000.0,8.6,2.3,0.0,6.2
1632342600000.0,32.0,32.0,0.0,0.0
1632346200000.0,68.7,68.7,0.0,0.0
1632349800000.0,82.8,82.8,0.0,0.0
1632353400000.0,99.2,99.2,0.0,19.5
1632357000000.0,99.2,99.2,0.0,0.8
1632360600000.0,100.0,100.0,0.0,0.0
1632364200000.0,100.0,100.0,4.7,0.0
1632367800000.0,100.0,100.0,0.0,0.0
1632371400000.0,100.0,100.0,0.0,0.0
1632375000000.0,100.0,100.0,0.0,0.0
1632378600000.0,100.0,100.0,0.0,0.0
1632382200000.0,71.1,71.1,0.0,0.0
1632385800000.0,71.1,71.1,0.0,1.6
1632389400000.0,61.7,58.6,0.0,9.4
1632393000000.0,82.0,30.5,0.0,74.2
1632396600000.0,82.0,25.0,0.0,75.8
1632400200000.0,82.0,12.5,0.0,79.7
1632403800000.0,40.6,1.6,0.0,39.8
1632407400000.0,55.5,0.0,0.0,55.5
1632411000000.0,63.3,0.8,0.0,63.3
1632414600000.0,59.4,0.0,0.0,59.4
1632418200000.0,46.1,0.8,0.0,45.3
1632421800000.0,32.8,0.8,0.0,32.8
1632425400000.0,22.7,0.8,0.0,21.9
1632429000000.0,28.1,23.4,0.0,6.2
1632432600000.0,3.9,3.1,3.1,0.0
1632436200000.0,14.8,4.7,14.1,0.0
1632439800000.0,77.3,76.6,4.7,0.0
1632443400000.0,85.9,21.9,84.4,0.0
1632447000000.0,83.6,82.0,13.3,0.0
1632450600000.0,75.0,71.9,21.9,0.0
1632454200000.0,100.0,100.0,16.4,0.0
1632457800000.0,100.0,100.0,1.6,0.0
1632461400000.0,100.0,100.0,6.2,0.0
1632465000000.0,100.0,100.0,12.5,0.0
1632468600000.0,100.0,100.0,21.1,0.0
1632472200000.0,67.2,57.8,25.8,0.8
1632475800000.0,100.0,99.2,23.4,49.2
1632479400000.0,95.3,89.1,71.1,18.7
1632483000000.0,70.3,61.7,19.5,14.1
1632486600000.0,74.2,57.8,14.1,43.0
1632490200000.0,78.1,35.2,32.0,63.3
1632493800000.0,65.6,7.8,6.2,61.7
1632497400000.0,87.5,43.0,10.9,83.6
1632501000000.0,82.0,39.1,28.1,68.7
1632504600000.0,79.7,56.2,43.0,37.5
1632508200000.0,89.8,46.9,75.8,37.5
1632511800000.0,91.4,32.0,80.5,47.7
1632515400000.0,87.5,18.0,78.1,39.1
1632519000000.0,95.3,92.2,16.4,46.1
1632522600000.0,98.4,75.0,87.5,77.3
1632526200000.0,97.7,29.7,91.4,78.9
1632529800000.0,89.8,21.9,81.2,36.7
1632533400000.0,80.5,28.9,67.2,23.4
1632537000000.0,97.7,96.1,57.0,3.9
1632540600000.0,89.1,71.9,55.5,30.5
1632544200000.0,100.0,100.0,25.0,14.8
1632547800000.0,100.0,100.0,7.8,9.4
1632551400000.0,100.0,100.0,4.7,0.0
1632555000000.0,100.0,100.0,19.5,0.0
1632558600000.0,93.7,93.0,40.6,0.0
1632562200000.0,79.7,68.7,57.8,11.7
1632565800000.0,98.4,90.6,94.5,0.0
1632569400000.0,93.7,79.7,86.7,0.0
1632573000000.0,93.7,89.8,64.1,0.0
1632576600000.0,87.5,84.4,25.8,13.3
1632580200000.0,85.9,85.9,0.8,0.0
1632583800000.0,86.7,86.7,0.8,0.0
1632587400000.0,96.1,96.1,0.0,0.0
1632591000000.0,97.7,97.7,4.7,0.0
1632594600000.0,83.6,83.6,20.3,0.0
1632598200000.0,53.1,52.3,29.7,0.0
1632601800000.0,54.7,51.6,38.3,0.0
1632605400000.0,91.4,90.6,25.0,0.0
1632609000000.0,64.1,62.5,14.8,0.0
1632612600000.0,88.3,81.2,7.0,29.7
1632616200000.0,93.0,74.2,14.1,73.4
1632619800000.0,92.2,81.2,17.2,60.2
1632623400000.0,100.0,100.0,18.0,53.9
1632627000000.0,100.0,100.0,44.5,28.1
1632630600000.0,79.7,69.5,45.3,28.1
1632634200000.0,100.0,99.2,89.8,80.5
1632637800000.0,55.5,40.6,31.2,3.1
1632641400000.0,27.3,23.4,10.2,0.0
1632645000000.0,96.9,85.9,91.4,0.0
1632648600000.0,92.2,89.8,50.0,0.0
1632652200000.0,86.7,56.2,85.2,0.0
1632655800000.0,97.7,59.4,93.0,76.6
1632659400000.0,93.0,79.7,82.0,1.6
1632663000000.0,100.0,100.0,92.2,45.3
1632666600000.0,100.0,47.7,99.2,90.6
1632670200000.0,100.0,25.8,100.0,100.0
1632673800000.0,100.0,0.0,100.0,100.0
1632677400000.0,100.0,22.7,100.0,100.0
1632681000000.0,100.0,54.7,99.2,100.0
1632684600000.0,96.9,10.9,85.2,92.2
1632688200000.0,97.7,7.8,96.1,93.7
1632691800000.0,97.7,0.0,97.7,30.5
1632695400000.0,96.9,0.0,93.0,88.3
1632699000000.0,100.0,0.0,100.0,94.5
1632702600000.0,100.0,10.2,100.0,100.0
1632706200000.0,78.1,0.8,69.5,50.8
1632709800000.0,44.5,3.9,37.5,30.5
1632713400000.0,63.3,9.4,55.5,29.7
1632717000000.0,42.2,10.9,14.8,32.0
1632720600000.0,60.2,9.4,11.7,55.5
1632724200000.0,55.5,9.4,3.9,50.8
1632727800000.0,28.9,8.6,4.7,21.9
1632731400000.0,35.2,9.4,6.2,28.1
1632735000000.0,51.6,7.8,8.6,45.3
1632738600000.0,52.3,22.7,15.6,36.7
1632742200000.0,64.8,49.2,43.0,27.3
1632745800000.0,66.4,26.6,28.9,49.2
1632749400000.0,60.2,37.5,32.8,29.7
1632753000000.0,47.7,27.3,35.2,23.4
1632756600000.0,47.7,28.9,39.8,3.9
1632760200000.0,52.3,31.2,46.1,0.0
1632763800000.0,48.4,30.5,39.1,0.0
1632767400000.0,30.5,22.7,18.7,2.3
1632771000000.0,30.5,17.2,15.6,12.5
1632774600000.0,53.1,9.4,24.2,37.5
1632778200000.0,94.5,20.3,21.9,92.2
1632781800000.0,92.2,40.6,24.2,89.1
1632785400000.0,97.7,39.1,88.3,81.2
1632789000000.0,98.4,11.7,87.5,93.7
1632792600000.0,100.0,6.2,100.0,93.7
1632796200000.0,100.0,12.5,100.0,100.0
1632799800000.0,100.0,27.3,100.0,95.3
1632803400000.0,99.2,21.1,98.4,96.1
1632807000000.0,100.0,93.0,96.9,77.3
1632810600000.0,98.4,93.0,92.2,2.3
1632814200000.0,39.1,31.2,24.2,0.0
1632817800000.0,64.8,0.0,64.1,9.4
1632821400000.0,68.0,11.7,17.2,61.7
1632825000000.0,32.0,28.1,12.5,0.0
1632828600000.0,33.6,26.6,21.1,1.6
1632832200000.0,30.5,21.9,21.1,1.6
1632835800000.0,38.3,16.4,34.4,0.0
1632839400000.0,31.2,18.7,25.8,0.0
1632843000000.0,21.9,13.3,17.2,0.8
1632846600000.0,52.3,26.6,35.2,28.9
1632850200000.0,64.8,20.3,42.2,50.8
1632853800000.0,39.8,13.3,21.9,28.1
1632857400000.0,46.1,32.8,28.9,0.0
1632861000000.0,39.1,10.9,31.2,20.3
1632864600000.0,24.2,14.1,18.7,0.0
1632868200000.0,30.5,18.7,20.3,0.0
1632871800000.0,33.6,15.6,28.9,0.0
1632875400000.0,33.6,10.2,28.9,0.0
1632879000000.0,21.9,18.0,8.6,0.0
1632882600000.0,26.6,21.9,12.5,0.0
1632886200000.0,25.0,18.0,20.3,0.0
1632889800000.0,10.2,10.2,0.0,0.0
1632893400000.0,16.4,12.5,0.0,4.7
1632897000000.0,15.6,15.6,0.0,0.0
1632900600000.0,4.7,1.6,0.0,3.1
1632904200000.0,4.7,4.7,0.0,0.0
1632907800000.0,8.6,8.6,0.8,0.0
1632911400000.0,18.0,16.4,1.6,1.6
1632915000000.0,53.9,25.8,28.9,26.6
1632918600000.0,96.9,36.7,95.3,72.7
1632922200000.0,85.9,61.7,64.8,53.1
1632925800000.0,99.2,33.6,82.8,95.3
1632929400000.0,98.4,45.3,91.4,92.2
1632933000000.0,96.9,0.0,75.0,96.1
1632936600000.0,54.7,1.6,54.7,0.0
1632940200000.0,56.2,0.8,40.6,39.1
1632943800000.0,99.2,73.4,87.5,98.4
1632947400000.0,99.2,2.3,75.8,96.9
1632951000000.0,100.0,81.2,100.0,98.4
1632954600000.0,100.0,99.2,98.4,96.9
1632958200000.0,100.0,100.0,92.2,94.5
1632961800000.0,100.0,98.4,61.7,90.6
1632965400000.0,100.0,100.0,99.2,96.1
1632969000000.0,100.0,100.0,100.0,97.7
1632972600000.0,100.0,100.0,85.9,96.9
1632976200000.0,100.0,100.0,43.7,97.7
1632979800000.0,99.2,90.6,32.8,98.4
1632983400000.0,96.1,23.4,2.3,95.3
1632987000000.0,97.7,58.6,0.0,93.0
1632990600000.0,98.4,87.5,0.0,90.6
1632994200000.0,99.2,50.8,0.0,97.7
1632997800000.0,98.4,45.3,0.0,97.7
1633001400000.0,97.7,64.1,11.7,95.3
1633005000000.0,99.2,85.9,72.7,92.2
1633008600000.0,100.0,95.3,85.9,98.4
1633012200000.0,100.0,96.9,89.8,98.4
1633015800000.0,100.0,100.0,100.0,98.4
1633019400000.0,100.0,100.0,95.3,100.0
1633023000000.0,100.0,81.2,98.4,100.0
1633026600000.0,100.0,67.2,99.2,100.0
1633030200000.0,100.0,99.2,72.7,99.2
1633033800000.0,100.0,19.5,79.7,100.0
1633037400000.0,100.0,22.7,96.1,100.0
1633041000000.0,100.0,22.7,100.0,99.2
1633044600000.0,100.0,6.2,94.5,98.4
1633048200000.0,96.9,3.1,75.8,93.0
1633051800000.0,71.1,60.2,43.0,0.0
1633055400000.0,20.3,9.4,18.0,0.0
1633059000000.0,36.7,27.3,26.6,0.0
1633062600000.0,21.1,18.7,15.6,0.0
1633066200000.0,0.0,0.0,0.0,0.0
1633069800000.0,0.0,0.0,0.0,0.0
1633073400000.0,0.0,0.0,0.0,0.0
1633077000000.0,7.8,7.8,0.0,0.0
1633080600000.0,0.0,0.0,0.0,0.0
1633084200000.0,28.1,22.7,16.4,0.0
1633087800000.0,20.3,14.1,17.2,0.0
1633091400000.0,17.2,8.6,14.8,0.0
1633095000000.0,20.3,10.2,18.7,0.0
1633098600000.0,61.7,14.8,24.2,49.2
1633102200000.0,86.7,22.7,27.3,80.5
1633105800000.0,98.4,25.0,26.6,97.7
1633109400000.0,60.2,22.7,38.3,30.5
1633113000000.0,41.4,25.8,28.1,7.8
1633116600000.0,78.9,14.1,45.3,64.8
1633120200000.0,69.5,4.7,64.8,14.1
1633123800000.0,57.8,27.3,50.8,6.2
1633127400000.0,96.9,26.6,38.3,95.3
1633131000000.0,100.0,21.9,57.0,100.0
1633134600000.0,100.0,14.8,65.6,100.0
1633138200000.0,100.0,3.9,67.2,100.0
1633141800000.0,100.0,6.2,93.0,100.0
1633145400000.0,100.0,60.2,100.0,96.9
1633149000000.0,100.0,46.9,100.0,89.8
1633152600000.0,100.0,43.0,98.4,94.5
1633156200000.0,74.2,13.3,72.7,0.0
1633159800000.0,99.2,7.0,97.7,68.7
1633163400000.0,93.7,25.0,89.1,50.8
1633167000000.0,72.7,20.3,68.7,0.8
1633170600000.0,97.7,26.6,60.9,93.7
1633174200000.0,94.5,22.7,18.0,93.0
1633177800000.0,93.7,14.8,20.3,91.4
1633181400000.0,94.5,18.0,17.2,93.0
1633185000000.0,85.9,17.2,23.4,81.2
1633188600000.0,84.4,28.1,44.5,71.9
1633192200000.0,51.6,14.8,18.0,42.2
1633195800000.0,26.6,20.3,16.4,2.3
1633199400000.0,21.9,19.5,7.8,1.6
1633203000000.0,4.7,4.7,2.3,0.0
1633206600000.0,0.0,0.0,0.0,0.0
1633210200000.0,0.8,0.8,0.0,0.0
1633213800000.0,0.0,0.0,0.0,0.0
1633217400000.0,0.8,0.0,0.8,0.0
1633221000000.0,3.9,0.0,2.3,3.1
1633224600000.0,1.6,0.0,1.6,0.8
1633228200000.0,57.0,15.6,13.3,49.2
1633231800000.0,75.0,0.0,1.6,75.0
1633235400000.0,78.9,0.0,24.2,72.7
1633239000000.0,82.8,0.8,2.3,82.0
1633242600000.0,61.7,0.8,3.1,60.2
1633246200000.0,49.2,0.0,8.6,45.3
1633249800000.0,25.8,0.8,9.4,21.9
1633253400000.0,60.2,21.9,8.6,49.2
1633257000000.0,63.3,30.5,15.6,45.3
1633260600000.0,46.1,30.5,30.5,10.9
1633264200000.0,59.4,18.7,10.2,49.2
1633267800000.0,60.9,30.5,8.6,46.9
1633271400000.0,51.6,8.6,19.5,43.0
1633275000000.0,32.8,17.2,16.4,17.2
1633278600000.0,29.7,18.7,19.5,1.6
1633282200000.0,36.7,28.9,21.1,0.0
1633285800000.0,32.0,21.1,23.4,0.0
1633289400000.0,20.3,15.6,13.3,0.0
1633293000000.0,23.4,14.8,16.4,0.0
1633296600000.0,28.9,17.2,23.4,0.8
1633300200000.0,18.7,4.7,18.7,0.0
1633303800000.0,54.7,2.3,17.2,46.1
1633307400000.0,82.0,3.1,32.0,75.0
1633311000000.0,56.2,0.0,24.2,47.7
1633314600000.0,40.6,0.8,17.2,30.5
1633318200000.0,43.0,9.4,7.0,35.2
1633321800000.0,22.7,18.7,11.7,0.0
1633325400000.0,70.3,13.3,16.4,63.3
1633329000000.0,89.8,10.2,39.1,83.6
1633332600000.0,89.1,13.3,43.0,82.0
1633336200000.0,73.4,13.3,28.1,65.6
1633339800000.0,64.8,13.3,23.4,55.5
1633343400000.0,75.8,22.7,14.1,68.7
1633347000000.0,55.5,28.9,27.3,35.2
1633350600000.0,94.5,42.2,93.0,81.2
1633354200000.0,99.2,33.6,98.4,79.7
1633357800000.0,100.0,89.1,100.0,99.2
1633361400000.0,99.2,71.9,99.2,46.9
1633365000000.0,100.0,100.0,97.7,29.7
1633368600000.0,93.0,90.6,32.8,10.2
1633372200000.0,22.7,9.4,21.1,0.0
1633375800000.0,33.6,16.4,26.6,0.0
1633379400000.0,25.8,15.6,22.7,0.0
1633383000000.0,31.2,20.3,22.7,0.0
1633386600000.0,30.5,25.8,11.7,0.0
1633390200000.0,15.6,8.6,11.7,0.0
1633393800000.0,14.8,8.6,11.7,0.0
1633397400000.0,2.3,0.0,2.3,0.0
1633401000000.0,1.6,1.6,0.0,0.0
1633404600000.0,6.2,3.1,5.5,0.0
1633408200000.0,11.7,6.2,9.4,0.0
1633411800000.0,14.8,5.5,12.5,0.0
1633415400000.0,18.7,15.6,10.9,0.0
1633419000000.0,17.2,14.8,9.4,0.0
1633422600000.0,21.9,21.1,7.0,0.0
1633426200000.0,23.4,22.7,7.8,0.0
1633429800000.0,25.8,25.8,1.6,0.0
1633433400000.0,22.7,20.3,12.5,0.0
1633437000000.0,33.6,25.0,25.8,0.0
1633440600000.0,39.8,28.1,32.8,0.0
1633444200000.0,39.8,24.2,34.4,0.0
1633447800000.0,45.3,44.5,12.5,0.0
1633451400000.0,71.9,64.1,0.8,22.7
1633455000000.0,35.2,35.2,0.0,0.8
1633458600000.0,36.7,14.1,0.8,25.8
1633462200000.0,27.3,18.7,0.8,10.2
1633465800000.0,59.4,15.6,1.6,52.3
1633469400000.0,20.3,6.2,0.0,14.8
1633473000000.0,75.0,1.6,6.2,74.2
1633476600000.0,96.9,1.6,93.0,96.1
1633480200000.0,85.2,0.0,85.2,8.6
1633483800000.0,96.1,2.3,96.1,0.0
1633487400000.0,97.7,0.8,97.7,0.8
1633491000000.0,96.9,0.0,96.1,8.6
1633494600000.0,100.0,0.8,100.0,94.5
1633498200000.0,100.0,0.0,100.0,89.8
1633501800000.0,100.0,49.2,100.0,100.0
1633505400000.0,100.0,100.0,100.0,99.2
1633509000000.0,100.0,96.1,100.0,6.2
1633512600000.0,100.0,81.2,100.0,87.5
1633516200000.0,100.0,100.0,100.0,20.3
1633519800000.0,100.0,100.0,88.3,0.0
1633523400000.0,100.0,100.0,32.0,1.6
1633527000000.0,97.7,97.7,1.6,25.0
1633530600000.0,100.0,100.0,4.7,51.6
1633534200000.0,100.0,100.0,11.7,65.6
1633537800000.0,100.0,100.0,1.6,21.1
1633541400000.0,100.0,100.0,0.0,0.0
1633545000000.0,100.0,100.0,0.0,0.0
1633548600000.0,100.0,100.0,0.0,0.0
1633552200000.0,100.0,100.0,0.0,0.0
1633555800000.0,99.2,99.2,0.8,0.0
1633559400000.0,100.0,100.0,45.3,0.0
1633563000000.0,100.0,100.0,84.4,11.7
1633566600000.0,100.0,100.0,60.2,39.1
1633570200000.0,100.0,100.0,25.8,10.9
1633573800000.0,100.0,100.0,32.0,57.8
1633577400000.0,100.0,100.0,21.9,93.0
1633581000000.0,100.0,100.0,91.4,97.7
1633584600000.0,100.0,100.0,98.4,92.2
1633588200000.0,100.0,100.0,79.7,92.2
1633591800000.0,100.0,100.0,29.7,93.7
1633595400000.0,100.0,100.0,66.4,96.9
1633599000000.0,100.0,100.0,34.4,93.0
1633602600000.0,100.0,100.0,14.1,98.4
1633606200000.0,100.0,100.0,38.3,96.1
1633609800000.0,100.0,100.0,76.6,38.3
1633613400000.0,100.0,100.0,98.4,32.0
1633617000000.0,100.0,100.0,50.8,96.1
1633620600000.0,100.0,100.0,16.4,92.2
1633624200000.0,100.0,100.0,39.8,65.6
1633627800000.0,100.0,100.0,86.7,20.3
1633631400000.0,100.0,100.0,82.0,21.1
1633635000000.0,100.0,100.0,80.5,49.2
1633638600000.0,100.0,100.0,85.2,54.7
1633642200000.0,100.0,100.0,79.7,82.0
1633645800000.0,100.0,100.0,85.9,96.1
1633649400000.0,100.0,100.0,87.5,96.1
1633653000000.0,100.0,100.0,84.4,89.8
1633656600000.0,100.0,100.0,94.5,89.1
1633660200000.0,100.0,100.0,82.8,78.9
1633663800000.0,100.0,100.0,29.7,71.9
1633667400000.0,100.0,100.0,51.6,76.6
1633671000000.0,100.0,96.9,53.1,99.2
1633674600000.0,98.4,89.8,71.9,92.2
1633678200000.0,96.9,85.9,34.4,85.9
1633681800000.0,100.0,100.0,42.2,21.1
1633685400000.0,80.5,78.9,14.1,13.3
1633689000000.0,89.1,77.3,12.5,71.9
1633692600000.0,96.1,76.6,4.7,90.6
1633696200000.0,99.2,87.5,15.6,95.3
1633699800000.0,99.2,62.5,13.3,99.2
1633703400000.0,100.0,74.2,83.6,100.0
1633707000000.0,100.0,61.7,100.0,99.2
1633710600000.0,100.0,67.2,96.9,100.0
