# time,cloud general,cloud low,cloud medium,cloud high
1634401800000.0,100.0,42.2,100.0,100.0
1634405400000.0,100.0,100.0,55.5,100.0
1634409000000.0,100.0,100.0,79.7,99.2
1634412600000.0,100.0,100.0,78.1,100.0
1634416200000.0,100.0,100.0,99.2,99.2
1634419800000.0,100.0,100.0,100.0,99.2
1634423400000.0,100.0,100.0,100.0,100.0
1634427000000.0,100.0,100.0,100.0,100.0
1634430600000.0,100.0,100.0,100.0,100.0
1634434200000.0,100.0,100.0,96.9,32.8
1634437800000.0,100.0,100.0,0.0,0.0
1634441400000.0,100.0,100.0,0.0,0.0
1634445000000.0,100.0,100.0,0.0,0.0
1634448600000.0,100.0,100.0,0.0,0.0
1634452200000.0,100.0,100.0,0.0,0.0
1634455800000.0,100.0,100.0,0.0,0.0
1634459400000.0,100.0,100.0,0.0,30.5
1634463000000.0,100.0,100.0,0.0,98.4
1634466600000.0,100.0,23.4,0.0,100.0
1634470200000.0,98.4,57.0,0.0,97.7
1634473800000.0,78.9,62.5,0.0,42.2
1634477400000.0,100.0,95.3,0.0,99.2
1634481000000.0,100.0,100.0,0.0,100.0
1634484600000.0,100.0,100.0,0.0,100.0
1634488200000.0,100.0,100.0,0.0,100.0
1634491800000.0,100.0,100.0,0.0,100.0
1634495400000.0,100.0,100.0,0.0,100.0
1634499000000.0,100.0,100.0,0.0,100.0
1634502600000.0,100.0,100.0,0.0,100.0
1634506200000.0,100.0,100.0,0.0,100.0
1634509800000.0,100.0,100.0,0.0,100.0
1634513400000.0,100.0,100.0,44.5,100.0
1634517000000.0,100.0,100.0,100.0,100.0
1634520600000.0,100.0,100.0,100.0,100.0
1634524200000.0,100.0,100.0,100.0,100.0
1634527800000.0,100.0,100.0,100.0,100.0
1634531400000.0,100.0,100.0,100.0,0.0
1634535000000.0,100.0,100.0,28.1,100.0
1634538600000.0,100.0,100.0,0.0,100.0
1634542200000.0,100.0,100.0,0.0,100.0
1634545800000.0,100.0,100.0,0.0,100.0
1634549400000.0,100.0,90.6,0.0,100.0
1634553000000.0,100.0,100.0,0.0,89.1
1634556600000.0,100.0,100.0,0.0,100.0
1634560200000.0,100.0,78.1,0.0,99.2
1634563800000.0,63.3,14.1,0.0,57.8
1634567400000.0,78.1,24.2,0.0,71.1
1634571000000.0,97.7,78.1,0.0,90.6
1634574600000.0,100.0,49.2,0.0,100.0
1634578200000.0,100.0,88.3,0.0,100.0
1634581800000.0,100.0,100.0,0.0,100.0
1634585400000.0,100.0,100.0,0.0,100.0
1634589000000.0,100.0,100.0,1.6,100.0
1634592600000.0,100.0,100.0,0.8,100.0
1634596200000.0,100.0,100.0,89.1,100.0
1634599800000.0,100.0,100.0,87.5,100.0
1634603400000.0,100.0,100.0,34.4,100.0
1634607000000.0,100.0,100.0,97.7,100.0
1634610600000.0,100.0,100.0,100.0,93.7
1634614200000.0,100.0,100.0,100.0,100.0
1634617800000.0,100.0,100.0,49.2,100.0
1634621400000.0,100.0,100.0,77.3,100.0
1634625000000.0,100.0,100.0,43.0,100.0
1634628600000.0,100.0,100.0,68.0,100.0
1634632200000.0,100.0,100.0,79.7,100.0
1634635800000.0,100.0,100.0,60.9,100.0
1634639400000.0,100.0,100.0,7.0,100.0
1634643000000.0,100.0,100.0,3.9,100.0
1634646600000.0,100.0,100.0,0.0,100.0
1634650200000.0,99.2,81.2,3.1,97.7
1634653800000.0,100.0,60.2,7.8,100.0
1634657400000.0,97.7,24.2,8.6,96.1
1634661000000.0,32.8,32.8,1.6,0.0
1634664600000.0,25.0,21.9,10.9,0.0
1634668200000.0,8.6,8.6,0.8,0.0
1634671800000.0,4.7,1.6,3.9,0.0
1634675400000.0,1.6,0.0,0.8,0.0
1634679000000.0,6.2,0.8,0.0,6.2
1634682600000.0,7.0,0.0,0.8,6.2
1634686200000.0,51.6,0.8,16.4,42.2
1634689800000.0,85.2,6.2,39.8,77.3
1634693400000.0,100.0,59.4,78.9,99.2
1634697000000.0,100.0,84.4,70.3,97.7
1634700600000.0,100.0,75.8,96.9,100.0
1634704200000.0,96.1,60.2,45.3,85.9
1634707800000.0,100.0,100.0,61.7,39.8
1634711400000.0,100.0,100.0,26.6,25.0
1634715000000.0,100.0,100.0,10.9,0.0
1634718600000.0,93.0,87.5,44.5,0.0
1634722200000.0,100.0,100.0,15.6,10.9
1634725800000.0,100.0,100.0,62.5,0.0
1634729400000.0,99.2,73.4,95.3,68.0
1634733000000.0,100.0,100.0,66.4,100.0
1634736600000.0,100.0,100.0,0.0,100.0
1634740200000.0,100.0,26.6,100.0,100.0
1634743800000.0,100.0,21.9,14.1,100.0
1634747400000.0,99.2,12.5,9.4,98.4
1634751000000.0,43.7,0.0,0.8,43.7
1634754600000.0,4.7,2.3,2.3,0.0
1634758200000.0,14.1,12.5,7.0,0.0
1634761800000.0,7.0,6.2,0.0,0.0
1634765400000.0,4.7,3.9,1.6,0.0
1634769000000.0,25.8,25.0,5.5,0.0
1634772600000.0,100.0,100.0,100.0,0.0
1634776200000.0,100.0,100.0,100.0,0.0
1634779800000.0,100.0,100.0,100.0,0.0
1634783400000.0,100.0,100.0,100.0,0.0
1634787000000.0,99.2,99.2,17.2,0.0
1634790600000.0,1.6,1.6,0.0,0.0
1634794200000.0,15.6,14.8,0.8,0.0
1634797800000.0,8.6,8.6,0.0,0.0
1634801400000.0,0.0,0.0,0.0,0.0
1634805000000.0,0.0,0.0,0.0,0.0
1634808600000.0,0.0,0.0,0.0,0.0
1634812200000.0,0.0,0.0,0.0,0.0
1634815800000.0,0.0,0.0,0.0,0.0
1634819400000.0,0.0,0.0,0.0,0.0
1634823000000.0,3.1,3.1,0.0,0.0
1634826600000.0,21.9,21.9,0.0,0.0
1634830200000.0,78.1,78.1,4.7,0.0
1634833800000.0,64.8,63.3,10.9,0.0
1634837400000.0,48.4,48.4,5.5,0.0
1634841000000.0,46.9,46.9,1.6,0.0
1634844600000.0,6.2,6.2,0.0,0.0
1634848200000.0,16.4,16.4,0.8,0.8
1634851800000.0,14.1,14.1,0.0,0.0
1634855400000.0,38.3,38.3,0.0,0.0
1634859000000.0,82.8,82.8,0.0,0.0
1634862600000.0,82.0,82.0,0.0,0.0
1634866200000.0,69.5,69.5,0.0,0.0
1634869800000.0,79.7,79.7,0.0,0.0
1634873400000.0,83.6,83.6,0.0,0.0
1634877000000.0,100.0,100.0,0.0,0.0
1634880600000.0,100.0,100.0,0.0,2.3
1634884200000.0,100.0,100.0,0.0,25.0
1634887800000.0,100.0,100.0,0.0,20.3
1634891400000.0,93.7,93.7,0.0,3.9
1634895000000.0,100.0,100.0,0.0,0.0
1634898600000.0,96.1,95.3,0.0,3.9
1634902200000.0,73.4,71.9,0.0,2.3
1634905800000.0,83.6,81.2,0.0,10.9
1634909400000.0,100.0,100.0,0.0,36.7
1634913000000.0,98.4,98.4,0.0,14.1
1634916600000.0,93.7,93.7,0.0,0.0
1634920200000.0,78.1,75.8,0.0,14.8
1634923800000.0,100.0,100.0,0.0,55.5
1634927400000.0,98.4,96.1,0.0,66.4
1634931000000.0,100.0,100.0,0.0,100.0
1634934600000.0,100.0,99.2,0.0,100.0
1634938200000.0,100.0,93.0,0.0,100.0
1634941800000.0,100.0,95.3,0.0,100.0
1634945400000.0,100.0,34.4,0.0,100.0
1634949000000.0,100.0,99.2,0.0,100.0
1634952600000.0,99.2,97.7,0.0,75.0
1634956200000.0,100.0,100.0,0.0,16.4
1634959800000.0,100.0,100.0,0.0,42.2
1634963400000.0,100.0,99.2,0.8,79.7
1634967000000.0,100.0,95.3,8.6,100.0
1634970600000.0,100.0,84.4,0.0,100.0
1634974200000.0,100.0,86.7,0.0,100.0
1634977800000.0,100.0,53.1,0.0,100.0
1634981400000.0,100.0,67.2,41.4,100.0
1634985000000.0,100.0,49.2,100.0,100.0
1634988600000.0,100.0,51.6,100.0,100.0
1634992200000.0,100.0,55.5,100.0,100.0
1634995800000.0,100.0,66.4,100.0,100.0
1634999400000.0,100.0,92.2,100.0,100.0
1635003000000.0,100.0,100.0,100.0,100.0
1635006600000.0,100.0,100.0,100.0,70.3
1635010200000.0,100.0,100.0,100.0,98.4
1635013800000.0,100.0,100.0,100.0,71.1
1635017400000.0,100.0,100.0,100.0,95.3
1635021000000.0,100.0,100.0,100.0,94.5
1635024600000.0,100.0,100.0,100.0,73.4
1635028200000.0,100.0,100.0,72.7,96.9
1635031800000.0,100.0,100.0,96.9,100.0
1635035400000.0,100.0,100.0,30.5,99.2
1635039000000.0,100.0,100.0,28.9,0.0
1635042600000.0,99.2,99.2,26.6,10.9
1635046200000.0,100.0,100.0,48.4,3.9
1635049800000.0,84.4,78.1,33.6,0.0
1635053400000.0,27.3,26.6,0.8,0.0
1635057000000.0,43.0,39.8,7.8,0.0
1635060600000.0,45.3,42.2,6.2,0.0
1635064200000.0,44.5,25.0,28.1,0.0
1635067800000.0,41.4,19.5,28.9,0.0
1635071400000.0,18.0,7.0,8.6,3.1
1635075000000.0,46.1,10.2,28.1,21.1
1635078600000.0,53.1,26.6,30.5,15.6
1635082200000.0,34.4,22.7,19.5,0.0
1635085800000.0,72.7,15.6,20.3,57.8
1635089400000.0,83.6,26.6,25.8,76.6
1635093000000.0,45.3,27.3,34.4,0.0
1635096600000.0,46.9,25.8,38.3,0.0
1635100200000.0,25.8,14.8,14.8,0.0
1635103800000.0,21.9,5.5,18.0,0.0
1635107400000.0,29.7,0.8,28.9,0.0
1635111000000.0,38.3,8.6,33.6,0.0
1635114600000.0,44.5,7.8,41.4,0.0
1635118200000.0,32.8,5.5,31.2,0.0
1635121800000.0,9.4,0.8,9.4,0.0
1635125400000.0,13.3,6.2,11.7,0.0
1635129000000.0,42.2,10.9,33.6,7.0
1635132600000.0,48.4,12.5,6.2,38.3
1635136200000.0,52.3,1.6,20.3,39.1
1635139800000.0,98.4,2.3,18.7,98.4
1635143400000.0,99.2,1.6,18.7,99.2
1635147000000.0,43.7,12.5,31.2,18.0
1635150600000.0,17.2,7.0,10.9,0.0
1635154200000.0,26.6,3.9,25.8,0.0
1635157800000.0,39.8,11.7,14.1,23.4
1635161400000.0,25.8,20.3,8.6,0.0
1635165000000.0,82.8,14.1,23.4,74.2
1635168600000.0,88.3,14.1,16.4,85.9
1635172200000.0,98.4,32.0,7.0,97.7
1635175800000.0,89.1,32.0,54.7,67.2
1635179400000.0,100.0,27.3,44.5,100.0
1635183000000.0,100.0,36.7,39.8,100.0
1635186600000.0,100.0,0.8,34.4,100.0
1635190200000.0,100.0,7.8,10.2,100.0
1635193800000.0,100.0,1.6,8.6,100.0
1635197400000.0,100.0,9.4,98.4,100.0
1635201000000.0,100.0,2.3,100.0,100.0
1635204600000.0,100.0,3.9,100.0,100.0
1635208200000.0,100.0,22.7,100.0,100.0
1635211800000.0,100.0,49.2,100.0,100.0
1635215400000.0,100.0,100.0,85.9,87.5
1635219000000.0,100.0,100.0,88.3,94.5
1635222600000.0,100.0,100.0,90.6,100.0
1635226200000.0,100.0,100.0,100.0,100.0
1635229800000.0,100.0,100.0,71.1,99.2
1635233400000.0,100.0,100.0,3.1,97.7
1635237000000.0,100.0,100.0,18.7,100.0
1635240600000.0,100.0,100.0,73.4,97.7
1635244200000.0,100.0,89.1,38.3,100.0
1635247800000.0,100.0,62.5,100.0,100.0
1635251400000.0,100.0,86.7,98.4,100.0
1635255000000.0,100.0,100.0,19.5,100.0
1635258600000.0,100.0,100.0,28.1,100.0
1635262200000.0,100.0,100.0,0.0,100.0
1635265800000.0,100.0,100.0,0.0,93.0
1635269400000.0,100.0,100.0,0.8,100.0
1635273000000.0,100.0,100.0,12.5,100.0
1635276600000.0,100.0,100.0,22.7,99.2
1635280200000.0,100.0,100.0,47.7,99.2
1635283800000.0,100.0,100.0,82.0,97.7
1635287400000.0,100.0,100.0,64.8,93.7
1635291000000.0,100.0,100.0,85.2,68.0
1635294600000.0,100.0,100.0,99.2,64.1
1635298200000.0,100.0,100.0,97.7,60.9
1635301800000.0,100.0,100.0,93.0,89.8
1635305400000.0,100.0,100.0,99.2,98.4
1635309000000.0,100.0,100.0,100.0,93.7
1635312600000.0,100.0,100.0,89.1,78.1
1635316200000.0,100.0,100.0,97.7,98.4
1635319800000.0,100.0,100.0,100.0,100.0
1635323400000.0,100.0,100.0,100.0,93.0
1635327000000.0,100.0,100.0,100.0,100.0
1635330600000.0,100.0,100.0,100.0,99.2
1635334200000.0,100.0,100.0,100.0,82.8
1635337800000.0,100.0,100.0,100.0,100.0
1635341400000.0,100.0,100.0,100.0,48.4
1635345000000.0,100.0,97.7,100.0,100.0
1635348600000.0,100.0,48.4,100.0,94.5
1635352200000.0,100.0,98.4,100.0,87.5
1635355800000.0,100.0,98.4,100.0,100.0
1635359400000.0,100.0,100.0,100.0,100.0
1635363000000.0,100.0,99.2,100.0,99.2
1635366600000.0,100.0,99.2,100.0,100.0
1635370200000.0,100.0,100.0,59.4,100.0
1635373800000.0,100.0,97.7,69.5,100.0
1635377400000.0,100.0,37.5,100.0,100.0
1635381000000.0,100.0,91.4,82.8,100.0
1635384600000.0,100.0,99.2,96.9,100.0
1635388200000.0,100.0,100.0,99.2,100.0
1635391800000.0,100.0,100.0,100.0,100.0
1635395400000.0,100.0,100.0,78.1,100.0
1635399000000.0,100.0,100.0,57.0,100.0
1635402600000.0,100.0,100.0,100.0,100.0
1635406200000.0,100.0,100.0,100.0,100.0
1635409800000.0,100.0,100.0,100.0,100.0
1635413400000.0,100.0,100.0,92.2,100.0
1635417000000.0,100.0,100.0,4.7,13.3
1635420600000.0,100.0,100.0,21.1,0.0
1635424200000.0,100.0,28.9,27.3,100.0
1635427800000.0,100.0,26.6,0.0,100.0
1635431400000.0,100.0,24.2,4.7,100.0
1635435000000.0,100.0,14.8,12.5,100.0
1635438600000.0,100.0,7.8,24.2,100.0
1635442200000.0,100.0,7.0,28.9,100.0
1635445800000.0,100.0,9.4,60.9,100.0
1635449400000.0,98.4,12.5,93.7,83.6
1635453000000.0,100.0,97.7,100.0,53.1
1635456600000.0,100.0,97.7,100.0,97.7
1635460200000.0,100.0,68.7,100.0,99.2
1635463800000.0,100.0,100.0,100.0,100.0
1635467400000.0,100.0,64.8,100.0,99.2
1635471000000.0,100.0,2.3,100.0,100.0
1635474600000.0,99.2,2.3,87.5,98.4
1635478200000.0,100.0,0.0,68.0,100.0
1635481800000.0,95.3,0.0,15.6,94.5
1635485400000.0,80.5,0.0,14.1,78.9
1635489000000.0,2.3,0.8,1.6,0.0
1635492600000.0,10.9,6.2,9.4,0.0
1635496200000.0,89.8,1.6,8.6,88.3
1635499800000.0,92.2,0.8,8.6,91.4
1635503400000.0,99.2,2.3,5.5,99.2
1635507000000.0,83.6,7.0,5.5,82.0
1635510600000.0,77.3,25.8,28.9,60.9
1635514200000.0,89.8,37.5,19.5,82.8
1635517800000.0,100.0,40.6,39.8,100.0
1635521400000.0,100.0,45.3,93.0,100.0
1635525000000.0,100.0,43.0,84.4,100.0
1635528600000.0,100.0,45.3,96.9,100.0
1635532200000.0,100.0,19.5,92.2,100.0
1635535800000.0,96.9,5.5,88.3,94.5
1635539400000.0,39.8,7.0,35.2,1.6
1635543000000.0,21.1,3.1,7.0,12.5
1635546600000.0,14.1,5.5,7.8,7.0
1635550200000.0,15.6,2.3,10.9,7.0
1635553800000.0,19.5,5.5,10.9,10.9
1635557400000.0,7.0,3.1,3.1,2.3
1635561000000.0,18.7,7.0,3.9,11.7
1635564600000.0,15.6,3.1,9.4,7.8
1635568200000.0,35.9,0.8,5.5,33.6
1635571800000.0,8.6,1.6,1.6,7.0
1635575400000.0,7.0,3.9,1.6,2.3
1635579000000.0,11.7,0.8,10.9,0.8
1635582600000.0,29.7,15.6,26.6,0.0
1635586200000.0,8.6,0.0,2.3,7.0
1635589800000.0,14.1,1.6,2.3,11.7
1635593400000.0,14.8,3.1,1.6,10.9
1635597000000.0,28.9,6.2,3.1,21.9
1635600600000.0,43.0,5.5,4.7,37.5
1635604200000.0,73.4,11.7,6.2,68.7
1635607800000.0,90.6,24.2,10.9,87.5
1635611400000.0,98.4,20.3,22.7,98.4
1635615000000.0,100.0,32.8,83.6,100.0
1635618600000.0,100.0,47.7,100.0,100.0
1635622200000.0,100.0,78.9,100.0,100.0
1635625800000.0,100.0,77.3,100.0,100.0
1635629400000.0,100.0,100.0,100.0,100.0
1635633000000.0,100.0,100.0,100.0,100.0
1635636600000.0,100.0,100.0,100.0,98.4
1635640200000.0,100.0,65.6,97.7,89.1
1635643800000.0,62.5,28.9,49.2,10.9
1635647400000.0,40.6,31.2,14.8,0.0
1635651000000.0,40.6,34.4,17.2,0.0
1635654600000.0,46.9,35.9,28.9,0.0
1635658200000.0,18.0,16.4,7.8,0.0
1635661800000.0,19.5,15.6,8.6,0.0
1635665400000.0,28.9,25.8,14.8,0.0
1635669000000.0,34.4,23.4,6.2,10.2
1635672600000.0,100.0,87.5,83.6,98.4
1635676200000.0,99.2,94.5,62.5,32.8
1635679800000.0,96.1,88.3,52.3,43.0
1635683400000.0,100.0,88.3,89.1,97.7
1635687000000.0,98.4,92.2,85.9,57.8
1635690600000.0,80.5,43.7,63.3,12.5
1635694200000.0,94.5,57.8,86.7,13.3
1635697800000.0,89.1,32.8,83.6,22.7
1635701400000.0,44.5,11.7,38.3,0.8
1635705000000.0,56.2,29.7,33.6,14.1
1635708600000.0,97.7,76.6,65.6,67.2
1635712200000.0,92.2,27.3,32.8,86.7
1635715800000.0,32.8,10.9,24.2,1.6
1635719400000.0,73.4,18.0,68.0,32.8
1635723000000.0,100.0,18.0,99.2,97.7
1635726600000.0,100.0,6.2,100.0,97.7
1635730200000.0,100.0,13.3,66.4,100.0
1635733800000.0,56.2,18.0,8.6,46.9
1635737400000.0,12.5,7.8,3.1,3.1
1635741000000.0,25.0,16.4,12.5,0.0
1635744600000.0,17.2,10.9,8.6,0.0
1635748200000.0,2.3,2.3,0.8,0.0
1635751800000.0,18.7,7.8,11.7,3.9
1635755400000.0,6.2,2.3,3.9,0.8
1635759000000.0,18.0,14.1,12.5,0.0
1635762600000.0,32.8,8.6,27.3,3.9
1635766200000.0,30.5,25.8,2.3,4.7
1635769800000.0,12.5,8.6,2.3,1.6
1635773400000.0,56.2,25.8,20.3,36.7
1635777000000.0,46.1,9.4,30.5,34.4
1635780600000.0,52.3,16.4,21.1,39.1
1635784200000.0,16.4,11.7,3.1,4.7
1635787800000.0,31.2,13.3,8.6,18.7
1635791400000.0,42.2,7.0,7.0,36.7
1635795000000.0,75.0,1.6,34.4,71.9
1635798600000.0,34.4,0.8,30.5,11.7
1635802200000.0,54.7,0.8,32.8,32.8
1635805800000.0,97.7,0.0,88.3,89.8
1635809400000.0,100.0,10.2,99.2,100.0
1635813000000.0,100.0,1.6,94.5,100.0
1635816600000.0,100.0,3.1,94.5,100.0
1635820200000.0,100.0,0.0,99.2,100.0
1635823800000.0,100.0,3.1,49.2,100.0
1635827400000.0,13.3,6.2,7.8,1.6
1635831000000.0,32.0,3.9,10.9,25.0
1635834600000.0,25.8,7.8,17.2,4.7
1635838200000.0,8.6,3.1,6.2,0.0
1635841800000.0,3.9,0.8,3.9,0.0
1635845400000.0,0.8,0.8,0.0,0.0
1635849000000.0,0.0,0.0,0.0,0.0
1635852600000.0,3.1,3.1,0.0,0.0
1635856200000.0,48.4,47.7,0.0,0.8
1635859800000.0,48.4,48.4,2.3,0.8
1635863400000.0,70.3,68.7,0.8,4.7
1635867000000.0,53.1,50.0,2.3,6.2
1635870600000.0,50.0,22.7,15.6,32.8
1635874200000.0,39.8,18.7,10.2,19.5
1635877800000.0,10.9,8.6,3.1,0.8
1635881400000.0,5.5,5.5,0.0,0.0
1635885000000.0,0.8,0.8,0.0,0.0
1635888600000.0,0.0,0.0,0.0,0.0
1635892200000.0,0.0,0.0,0.0,0.0
1635895800000.0,3.1,3.1,0.0,0.0
1635899400000.0,6.2,6.2,0.0,0.0
1635903000000.0,17.2,17.2,0.0,0.0
1635906600000.0,14.1,14.1,0.0,0.0
1635910200000.0,7.0,7.0,0.0,0.0
1635913800000.0,3.1,3.1,0.0,0.0
1635917400000.0,0.8,0.8,0.0,0.0
1635921000000.0,7.8,7.8,0.0,0.0
1635924600000.0,0.8,0.8,0.0,0.0
1635928200000.0,0.0,0.0,0.0,0.0
1635931800000.0,1.6,1.6,0.0,0.0
1635935400000.0,0.0,0.0,0.0,0.0
1635939000000.0,22.7,0.0,22.7,0.0
1635942600000.0,31.2,6.2,27.3,0.0
1635946200000.0,41.4,13.3,32.0,0.0
1635949800000.0,59.4,48.4,19.5,0.0
1635953400000.0,21.1,18.7,4.7,0.0
1635957000000.0,7.8,7.0,0.8,0.0
1635960600000.0,6.2,3.9,3.1,0.0
1635964200000.0,4.7,4.7,0.0,0.0
1635967800000.0,11.7,4.7,0.0,7.0
1635971400000.0,39.8,3.1,0.0,37.5
1635975000000.0,3.1,3.1,0.0,0.0
1635978600000.0,4.7,4.7,0.0,0.0
1635982200000.0,2.3,2.3,0.0,0.0
1635985800000.0,7.0,7.0,0.0,0.0
1635989400000.0,1.6,1.6,0.0,0.0
1635993000000.0,0.0,0.0,0.0,0.0
1635996600000.0,1.6,1.6,0.0,0.0
1636000200000.0,49.2,3.1,0.0,47.7
1636003800000.0,34.4,2.3,0.0,32.8
1636007400000.0,4.7,1.6,0.0,3.9
1636011000000.0,10.9,2.3,0.0,9.4
1636014600000.0,27.3,3.1,0.0,25.0
1636018200000.0,94.5,0.8,0.0,94.5
1636021800000.0,89.8,0.8,0.0,89.8
1636025400000.0,97.7,0.0,0.0,97.7
1636029000000.0,98.4,1.6,0.0,98.4
1636032600000.0,57.8,3.1,15.6,47.7
1636036200000.0,53.9,52.3,1.6,2.3
1636039800000.0,69.5,68.7,3.1,0.0
1636043400000.0,22.7,18.0,7.0,0.0
1636047000000.0,37.5,35.9,5.5,0.0
1636050600000.0,35.9,35.9,3.1,0.0
1636054200000.0,100.0,100.0,0.0,0.0
1636057800000.0,100.0,100.0,0.0,0.0
1636061400000.0,96.1,79.7,0.0,75.0
1636065000000.0,85.9,81.2,0.0,22.7
1636068600000.0,73.4,68.0,1.6,21.1
1636072200000.0,93.7,82.8,12.5,69.5
1636075800000.0,94.5,90.6,38.3,31.2
1636079400000.0,73.4,24.2,14.1,61.7
1636083000000.0,98.4,24.2,51.6,98.4
1636086600000.0,100.0,96.1,96.1,100.0
1636090200000.0,100.0,100.0,58.6,100.0
1636093800000.0,100.0,100.0,47.7,100.0
1636097400000.0,100.0,99.2,64.1,100.0
1636101000000.0,100.0,99.2,60.9,99.2
1636104600000.0,100.0,100.0,89.8,96.9
1636108200000.0,100.0,100.0,75.8,93.7
1636111800000.0,100.0,100.0,98.4,94.5
1636115400000.0,100.0,100.0,93.0,89.8
1636119000000.0,100.0,74.2,98.4,93.0
1636122600000.0,100.0,32.0,99.2,47.7
1636126200000.0,100.0,53.9,97.7,85.9
1636129800000.0,100.0,100.0,100.0,75.8
1636133400000.0,100.0,100.0,91.4,76.6
