# time,cloud general,cloud low,cloud medium,cloud high
1629671400000.0,100.0,100.0,14.8,0.0
1629675000000.0,96.9,96.9,7.8,0.0
1629678600000.0,78.9,78.9,3.1,0.0
1629682200000.0,68.7,68.7,0.0,0.0
1629685800000.0,87.5,87.5,0.0,0.0
1629689400000.0,94.5,94.5,0.0,0.0
1629693000000.0,96.1,96.1,0.0,0.0
1629696600000.0,100.0,100.0,0.0,0.0
1629700200000.0,100.0,100.0,0.0,0.0
1629703800000.0,98.4,98.4,0.0,0.0
1629707400000.0,96.9,96.9,0.0,0.0
1629711000000.0,100.0,100.0,0.0,0.0
1629714600000.0,100.0,100.0,0.0,0.0
1629718200000.0,100.0,100.0,0.0,0.0
1629721800000.0,98.4,98.4,0.0,0.0
1629725400000.0,82.8,82.8,0.0,0.0
1629729000000.0,95.3,95.3,0.0,0.0
1629732600000.0,87.5,87.5,0.0,0.0
1629736200000.0,88.3,88.3,0.0,0.0
1629739800000.0,75.8,75.8,0.0,0.0
1629743400000.0,97.7,97.7,0.0,0.0
1629747000000.0,98.4,98.4,0.0,0.0
1629750600000.0,65.6,65.6,0.0,0.0
1629754200000.0,21.9,13.3,0.0,9.4
1629757800000.0,10.2,8.6,0.0,1.6
1629761400000.0,51.6,51.6,0.0,0.8
1629765000000.0,84.4,80.5,0.0,27.3
1629768600000.0,22.7,22.7,0.0,0.0
1629772200000.0,22.7,21.1,0.0,1.6
1629775800000.0,21.9,10.9,0.0,12.5
1629779400000.0,53.1,1.6,0.0,52.3
1629783000000.0,50.0,0.0,0.0,50.0
1629786600000.0,46.9,0.0,0.0,46.9
1629790200000.0,42.2,0.0,0.0,42.2
1629793800000.0,22.7,0.0,0.0,22.7
1629797400000.0,12.5,12.5,0.0,0.0
1629801000000.0,20.3,12.5,0.0,9.4
1629804600000.0,28.1,10.9,0.0,19.5
1629808200000.0,18.0,18.0,0.0,0.0
1629811800000.0,4.7,4.7,0.0,0.0
1629815400000.0,0.0,0.0,0.0,0.0
1629819000000.0,0.0,0.0,0.0,0.0
1629822600000.0,0.8,0.8,0.0,0.0
1629826200000.0,12.5,12.5,0.0,0.0
1629829800000.0,14.1,14.1,0.0,0.0
1629833400000.0,8.6,8.6,0.0,0.0
1629837000000.0,4.7,4.7,0.0,0.0
1629840600000.0,1.6,0.0,0.8,1.6
1629844200000.0,3.1,3.1,2.3,0.0
1629847800000.0,10.2,9.4,3.1,0.8
1629851400000.0,10.2,7.8,0.0,3.1
1629855000000.0,3.9,3.9,0.0,0.0
1629858600000.0,5.5,4.7,0.0,0.8
1629862200000.0,15.6,12.5,0.0,3.9
1629865800000.0,28.1,22.7,0.0,6.2
1629869400000.0,25.0,25.0,0.0,0.0
1629873000000.0,21.9,21.9,0.0,0.0
1629876600000.0,18.0,18.0,0.0,0.0
1629880200000.0,14.8,14.8,0.0,0.0
1629883800000.0,25.0,25.0,0.0,0.8
1629887400000.0,53.9,53.9,0.0,0.0
1629891000000.0,89.1,89.1,0.0,0.0
1629894600000.0,86.7,86.7,0.0,0.0
1629898200000.0,16.4,16.4,0.0,0.0
1629901800000.0,6.2,6.2,0.0,0.0
1629905400000.0,41.4,32.8,0.0,9.4
1629909000000.0,44.5,44.5,0.0,0.0
1629912600000.0,69.5,69.5,0.0,0.0
1629916200000.0,22.7,22.7,0.0,0.0
1629919800000.0,32.0,5.5,0.0,28.9
1629923400000.0,39.8,9.4,0.0,32.8
1629927000000.0,6.2,6.2,0.0,0.8
1629930600000.0,28.1,18.7,0.0,11.7
1629934200000.0,52.3,27.3,0.0,34.4
1629937800000.0,37.5,20.3,0.0,22.7
1629941400000.0,4.7,4.7,0.0,0.0
1629945000000.0,5.5,5.5,0.0,0.0
1629948600000.0,5.5,5.5,0.0,0.0
1629952200000.0,7.0,7.0,0.0,0.0
1629955800000.0,46.9,46.9,0.0,0.0
1629959400000.0,96.1,96.1,0.0,0.0
1629963000000.0,77.3,77.3,0.0,0.0
1629966600000.0,32.0,32.0,0.0,0.0
1629970200000.0,28.9,28.9,0.0,0.0
1629973800000.0,29.7,29.7,0.0,0.0
1629977400000.0,21.9,21.9,0.0,0.0
1629981000000.0,3.9,3.9,0.0,0.0
1629984600000.0,1.6,1.6,0.0,0.0
1629988200000.0,1.6,1.6,0.0,0.0
1629991800000.0,0.0,0.0,0.0,0.0
1629995400000.0,0.0,0.0,0.0,0.0
1629999000000.0,0.0,0.0,0.0,0.0
1630002600000.0,0.8,0.8,0.0,0.0
1630006200000.0,0.8,0.8,0.0,0.0
1630009800000.0,2.3,2.3,0.0,0.0
1630013400000.0,2.3,2.3,0.0,0.0
1630017000000.0,3.1,3.1,0.0,0.0
1630020600000.0,4.7,4.7,0.0,0.0
1630024200000.0,14.1,14.1,0.0,0.0
1630027800000.0,28.1,28.1,0.0,0.0
1630031400000.0,30.5,30.5,0.0,0.0
1630035000000.0,11.7,11.7,0.0,0.0
1630038600000.0,7.8,7.8,0.0,0.0
1630042200000.0,24.2,24.2,0.0,0.0
1630045800000.0,25.8,25.8,0.0,0.0
1630049400000.0,18.7,18.7,0.0,0.0
1630053000000.0,28.1,28.1,0.0,0.0
1630056600000.0,88.3,88.3,0.0,0.0
1630060200000.0,85.9,85.9,0.0,0.0
1630063800000.0,37.5,37.5,0.0,0.0
1630067400000.0,23.4,23.4,0.0,0.0
1630071000000.0,27.3,27.3,0.0,0.0
1630074600000.0,68.0,68.0,0.0,0.0
1630078200000.0,75.0,75.0,0.0,0.0
1630081800000.0,68.0,68.0,0.0,0.0
1630085400000.0,4.7,4.7,0.0,0.0
1630089000000.0,0.8,0.8,0.0,0.0
1630092600000.0,0.0,0.0,0.0,0.0
1630096200000.0,0.0,0.0,0.0,0.0
1630099800000.0,0.0,0.0,0.0,0.0
1630103400000.0,0.0,0.0,0.0,0.0
1630107000000.0,0.0,0.0,0.0,0.0
1630110600000.0,0.0,0.0,0.0,0.0
1630114200000.0,0.8,0.8,0.0,0.0
1630117800000.0,2.3,2.3,0.0,0.0
1630121400000.0,2.3,2.3,0.0,0.0
1630125000000.0,0.8,0.8,0.0,0.0
1630128600000.0,0.8,0.8,0.0,0.0
1630132200000.0,2.3,2.3,0.0,0.0
1630135800000.0,3.9,3.9,0.0,0.0
1630139400000.0,5.5,5.5,0.0,0.0
1630143000000.0,10.2,10.2,0.0,0.0
1630146600000.0,15.6,15.6,0.0,0.0
1630150200000.0,43.7,43.7,0.0,0.0
1630153800000.0,64.1,64.1,0.0,0.0
1630157400000.0,75.0,75.0,0.0,0.0
1630161000000.0,44.5,44.5,0.0,0.0
1630164600000.0,12.5,12.5,0.0,0.0
1630168200000.0,24.2,24.2,0.0,0.0
1630171800000.0,0.8,0.8,0.0,0.0
1630175400000.0,0.0,0.0,0.0,0.0
1630179000000.0,0.0,0.0,0.0,0.0
1630182600000.0,0.8,0.8,0.0,0.0
1630186200000.0,0.0,0.0,0.0,0.0
1630189800000.0,0.0,0.0,0.0,0.0
1630193400000.0,0.0,0.0,0.0,0.0
1630197000000.0,0.0,0.0,0.0,0.0
1630200600000.0,0.0,0.0,0.0,0.0
1630204200000.0,0.0,0.0,0.0,0.0
1630207800000.0,0.0,0.0,0.0,0.0
1630211400000.0,0.0,0.0,0.0,0.0
1630215000000.0,0.0,0.0,0.0,0.0
1630218600000.0,0.0,0.0,0.0,0.0
1630222200000.0,0.0,0.0,0.0,0.0
1630225800000.0,0.0,0.0,0.0,0.0
1630229400000.0,0.0,0.0,0.0,0.0
1630233000000.0,0.0,0.0,0.0,0.0
1630236600000.0,0.0,0.0,0.0,0.0
1630240200000.0,2.3,2.3,0.0,0.0
1630243800000.0,64.8,64.8,0.0,0.0
1630247400000.0,100.0,100.0,0.0,0.0
1630251000000.0,57.0,57.0,0.0,0.0
1630254600000.0,50.0,50.0,0.0,0.0
1630258200000.0,39.1,39.1,0.0,0.0
1630261800000.0,67.2,67.2,0.0,0.0
1630265400000.0,32.8,30.5,0.0,3.1
1630269000000.0,34.4,34.4,0.0,0.0
1630272600000.0,50.8,50.8,0.0,0.0
1630276200000.0,42.2,27.3,0.0,20.3
1630279800000.0,46.1,46.1,0.0,0.0
1630283400000.0,92.2,92.2,0.0,0.0
1630287000000.0,99.2,99.2,0.0,0.0
1630290600000.0,80.5,80.5,0.0,0.0
1630294200000.0,84.4,84.4,0.0,0.0
1630297800000.0,67.2,67.2,0.0,0.0
1630301400000.0,43.0,43.0,0.0,0.0
1630305000000.0,66.4,66.4,0.0,0.0
1630308600000.0,96.1,96.1,0.0,0.0
1630312200000.0,54.7,54.7,0.0,0.0
1630315800000.0,49.2,49.2,0.0,0.0
1630319400000.0,99.2,99.2,0.0,0.0
1630323000000.0,95.3,95.3,0.0,0.0
1630326600000.0,99.2,99.2,0.0,0.0
1630330200000.0,100.0,100.0,0.0,0.0
1630333800000.0,100.0,100.0,0.0,0.0
1630337400000.0,96.9,96.9,0.0,0.0
1630341000000.0,97.7,97.7,0.0,0.0
1630344600000.0,92.2,92.2,0.0,0.0
1630348200000.0,78.1,78.1,0.0,0.0
1630351800000.0,64.8,64.8,0.0,0.0
1630355400000.0,65.6,65.6,0.0,0.0
1630359000000.0,93.7,93.7,0.0,1.6
1630362600000.0,79.7,76.6,0.0,13.3
1630366200000.0,79.7,79.7,0.0,0.0
1630369800000.0,78.9,78.9,0.0,0.0
1630373400000.0,45.3,45.3,0.0,0.0
1630377000000.0,74.2,74.2,0.0,0.0
1630380600000.0,100.0,100.0,0.0,0.0
1630384200000.0,96.9,96.9,0.0,0.0
1630387800000.0,100.0,100.0,0.0,0.0
1630391400000.0,100.0,100.0,0.0,0.0
1630395000000.0,100.0,100.0,0.0,18.7
1630398600000.0,89.8,87.5,0.0,22.7
1630402200000.0,66.4,60.9,0.0,12.5
1630405800000.0,75.8,62.5,0.0,31.2
1630409400000.0,97.7,96.9,0.0,18.7
1630413000000.0,100.0,100.0,0.0,22.7
1630416600000.0,100.0,100.0,0.0,0.0
1630420200000.0,100.0,100.0,0.0,0.0
1630423800000.0,100.0,100.0,0.0,0.0
1630427400000.0,100.0,100.0,0.0,1.6
1630431000000.0,100.0,100.0,0.0,0.0
1630434600000.0,99.2,99.2,0.0,0.0
1630438200000.0,93.0,93.0,0.0,0.0
1630441800000.0,57.8,57.8,0.0,0.8
1630445400000.0,73.4,73.4,0.0,0.0
1630449000000.0,75.0,75.0,0.0,0.0
1630452600000.0,89.1,89.1,0.0,0.0
1630456200000.0,100.0,100.0,0.0,0.0
1630459800000.0,97.7,97.7,0.0,0.0
1630463400000.0,96.9,96.9,0.0,0.0
1630467000000.0,98.4,98.4,0.0,0.0
1630470600000.0,98.4,98.4,0.0,0.0
1630474200000.0,84.4,84.4,0.0,0.0
1630477800000.0,87.5,87.5,0.0,0.0
1630481400000.0,95.3,95.3,0.0,0.0
1630485000000.0,98.4,98.4,0.0,0.0
1630488600000.0,94.5,94.5,0.0,0.0
1630492200000.0,97.7,97.7,0.0,0.0
1630495800000.0,71.1,71.1,0.0,0.0
1630499400000.0,90.6,90.6,0.0,0.0
1630503000000.0,95.3,95.3,0.0,0.0
1630506600000.0,37.5,37.5,0.0,0.0
1630510200000.0,48.4,48.4,0.0,0.0
1630513800000.0,93.0,93.0,0.0,0.0
1630517400000.0,93.0,93.0,0.0,0.0
1630521000000.0,83.6,83.6,0.0,0.0
1630524600000.0,92.2,92.2,0.0,0.0
1630528200000.0,93.0,93.0,0.0,0.0
1630531800000.0,80.5,80.5,0.0,0.0
1630535400000.0,95.3,95.3,0.0,0.0
1630539000000.0,100.0,100.0,0.0,0.0
1630542600000.0,97.7,97.7,0.0,0.0
1630546200000.0,100.0,100.0,0.0,0.0
1630549800000.0,91.4,91.4,0.0,0.0
1630553400000.0,99.2,99.2,0.0,0.0
1630557000000.0,51.6,51.6,0.0,0.0
1630560600000.0,46.1,46.1,0.0,0.0
1630564200000.0,53.1,53.1,0.0,0.0
1630567800000.0,60.9,60.9,0.0,0.0
1630571400000.0,55.5,55.5,0.0,0.0
1630575000000.0,50.8,50.8,0.0,0.0
1630578600000.0,100.0,100.0,0.0,0.0
1630582200000.0,100.0,100.0,0.0,0.0
1630585800000.0,100.0,100.0,0.0,0.0
1630589400000.0,98.4,98.4,0.0,0.0
1630593000000.0,94.5,94.5,0.0,0.0
1630596600000.0,100.0,100.0,0.0,0.0
1630600200000.0,70.3,70.3,0.0,0.0
1630603800000.0,51.6,51.6,0.0,0.0
1630607400000.0,57.0,57.0,0.0,0.0
1630611000000.0,48.4,48.4,0.0,0.0
1630614600000.0,33.6,33.6,0.0,0.0
1630618200000.0,62.5,62.5,0.0,0.0
1630621800000.0,39.1,39.1,0.0,0.0
1630625400000.0,37.5,37.5,0.0,0.0
1630629000000.0,78.9,78.9,0.0,0.0
1630632600000.0,86.7,86.7,0.0,0.0
1630636200000.0,89.8,89.8,0.0,0.0
1630639800000.0,98.4,98.4,0.0,0.0
1630643400000.0,96.9,96.9,0.0,0.0
1630647000000.0,100.0,100.0,0.0,2.3
1630650600000.0,100.0,100.0,0.0,7.8
1630654200000.0,96.9,96.9,0.0,1.6
1630657800000.0,75.0,68.7,0.0,27.3
1630661400000.0,95.3,94.5,0.0,14.1
1630665000000.0,99.2,98.4,0.0,28.1
1630668600000.0,100.0,99.2,0.0,46.9
1630672200000.0,100.0,100.0,0.0,89.1
1630675800000.0,99.2,97.7,0.0,76.6
1630679400000.0,97.7,93.0,0.0,50.0
1630683000000.0,100.0,100.0,0.0,9.4
1630686600000.0,96.1,96.1,0.0,4.7
1630690200000.0,76.6,76.6,0.0,0.0
1630693800000.0,82.8,82.8,0.0,0.0
1630697400000.0,87.5,87.5,0.0,0.0
1630701000000.0,95.3,95.3,0.0,0.0
1630704600000.0,75.0,75.0,0.0,0.0
1630708200000.0,50.0,50.0,0.0,0.0
1630711800000.0,73.4,73.4,0.0,0.0
1630715400000.0,91.4,91.4,0.0,0.0
1630719000000.0,57.8,57.8,0.0,0.0
1630722600000.0,99.2,99.2,0.0,0.0
1630726200000.0,96.9,96.9,0.0,0.0
1630729800000.0,52.3,52.3,0.0,0.0
1630733400000.0,85.2,85.2,8.6,0.0
1630737000000.0,100.0,100.0,6.2,1.6
1630740600000.0,81.2,80.5,18.7,0.0
1630744200000.0,60.2,59.4,14.1,0.0
1630747800000.0,100.0,100.0,47.7,0.0
1630751400000.0,100.0,100.0,66.4,0.0
1630755000000.0,100.0,100.0,83.6,0.0
1630758600000.0,100.0,100.0,89.8,0.0
1630762200000.0,96.9,96.1,73.4,0.0
1630765800000.0,96.1,93.0,89.8,0.0
1630769400000.0,100.0,100.0,49.2,0.0
1630773000000.0,100.0,100.0,44.5,0.0
1630776600000.0,100.0,100.0,52.3,0.0
1630780200000.0,100.0,100.0,24.2,1.6
1630783800000.0,100.0,100.0,18.7,0.0
1630787400000.0,100.0,99.2,28.1,10.2
1630791000000.0,98.4,98.4,15.6,10.9
1630794600000.0,100.0,100.0,5.5,28.1
1630798200000.0,100.0,100.0,14.8,91.4
1630801800000.0,95.3,68.0,5.5,90.6
1630805400000.0,89.8,60.9,0.8,76.6
1630809000000.0,100.0,100.0,0.0,95.3
1630812600000.0,100.0,100.0,0.0,90.6
1630816200000.0,99.2,99.2,3.1,27.3
1630819800000.0,100.0,100.0,14.8,42.2
1630823400000.0,97.7,96.9,10.9,50.8
1630827000000.0,100.0,100.0,5.5,10.9
1630830600000.0,82.8,78.1,4.7,18.0
1630834200000.0,100.0,100.0,10.9,50.0
1630837800000.0,100.0,100.0,3.9,51.6
1630841400000.0,100.0,100.0,7.0,57.0
1630845000000.0,100.0,100.0,57.0,96.1
1630848600000.0,100.0,100.0,18.7,1.6
1630852200000.0,100.0,100.0,1.6,12.5
1630855800000.0,96.1,95.3,0.0,18.7
1630859400000.0,100.0,100.0,0.0,0.0
1630863000000.0,67.2,65.6,2.3,3.1
1630866600000.0,67.2,53.1,0.0,31.2
1630870200000.0,85.2,46.1,3.1,74.2
1630873800000.0,94.5,60.2,21.9,83.6
1630877400000.0,95.3,71.1,8.6,84.4
1630881000000.0,93.7,28.9,39.8,86.7
1630884600000.0,85.9,48.4,47.7,57.0
1630888200000.0,80.5,66.4,49.2,0.8
1630891800000.0,100.0,100.0,25.8,26.6
1630895400000.0,100.0,100.0,21.9,7.0
1630899000000.0,100.0,100.0,22.7,0.8
1630902600000.0,100.0,100.0,19.5,0.0
1630906200000.0,100.0,100.0,14.8,0.0
1630909800000.0,100.0,100.0,8.6,0.0
1630913400000.0,90.6,90.6,3.9,0.0
1630917000000.0,66.4,66.4,0.8,0.0
1630920600000.0,85.2,85.2,0.0,2.3
1630924200000.0,72.7,72.7,0.0,0.0
1630927800000.0,69.5,67.2,0.0,7.0
1630931400000.0,39.1,36.7,0.0,3.9
1630935000000.0,71.9,43.7,0.0,49.2
1630938600000.0,49.2,29.7,0.0,28.1
1630942200000.0,64.8,39.1,0.0,40.6
1630945800000.0,64.8,53.9,0.0,26.6
1630949400000.0,34.4,34.4,0.0,0.0
1630953000000.0,32.8,32.8,0.0,0.0
1630956600000.0,93.0,93.0,0.0,0.0
1630960200000.0,100.0,100.0,0.0,0.0
1630963800000.0,18.0,18.0,0.0,0.0
1630967400000.0,35.2,35.2,0.0,0.0
1630971000000.0,8.6,8.6,0.0,0.0
1630974600000.0,2.3,2.3,0.0,0.0
1630978200000.0,32.8,32.8,0.0,0.0
1630981800000.0,34.4,34.4,0.0,0.0
1630985400000.0,26.6,25.0,1.6,0.0
1630989000000.0,14.1,14.1,0.0,0.0
1630992600000.0,3.1,3.1,0.0,0.0
1630996200000.0,0.8,0.8,0.0,0.0
1630999800000.0,5.5,5.5,0.0,0.0
1631003400000.0,0.8,0.8,0.0,0.0
1631007000000.0,0.0,0.0,0.0,0.0
1631010600000.0,0.0,0.0,0.0,0.0
1631014200000.0,0.0,0.0,0.0,0.0
1631017800000.0,0.0,0.0,0.0,0.0
1631021400000.0,0.0,0.0,0.0,0.0
1631025000000.0,7.0,0.0,7.0,0.0
1631028600000.0,37.5,0.0,0.0,37.5
1631032200000.0,80.5,0.0,0.0,80.5
1631035800000.0,90.6,0.0,0.0,90.6
1631039400000.0,94.5,0.0,16.4,94.5
1631043000000.0,97.7,0.0,92.2,89.8
1631046600000.0,95.3,0.0,61.7,89.1
1631050200000.0,95.3,0.0,37.5,93.0
1631053800000.0,95.3,0.0,39.1,93.7
1631057400000.0,96.1,0.0,15.6,95.3
1631061000000.0,40.6,0.0,25.0,25.8
1631064600000.0,49.2,0.0,46.1,7.8
1631068200000.0,67.2,1.6,58.6,30.5
1631071800000.0,86.7,0.0,39.1,80.5
1631075400000.0,15.6,0.0,0.8,14.8
1631079000000.0,27.3,0.8,5.5,22.7
1631082600000.0,63.3,50.8,18.7,16.4
1631086200000.0,100.0,100.0,4.7,53.9
1631089800000.0,100.0,100.0,2.3,7.0
1631093400000.0,100.0,100.0,0.0,0.0
1631097000000.0,100.0,100.0,7.0,0.8
1631100600000.0,99.2,96.9,10.2,61.7
1631104200000.0,100.0,91.4,18.7,98.4
1631107800000.0,100.0,75.0,39.8,99.2
1631111400000.0,100.0,82.0,100.0,100.0
1631115000000.0,100.0,89.8,100.0,100.0
1631118600000.0,100.0,93.7,100.0,100.0
1631122200000.0,100.0,90.6,86.7,100.0
1631125800000.0,100.0,54.7,100.0,97.7
1631129400000.0,100.0,85.2,100.0,94.5
1631133000000.0,96.9,88.3,60.2,68.7
1631136600000.0,100.0,100.0,96.9,71.9
1631140200000.0,100.0,100.0,96.1,78.1
1631143800000.0,100.0,100.0,95.3,44.5
1631147400000.0,100.0,100.0,71.1,17.2
1631151000000.0,98.4,97.7,41.4,13.3
1631154600000.0,100.0,100.0,42.2,88.3
1631158200000.0,100.0,100.0,8.6,75.8
1631161800000.0,100.0,100.0,19.5,55.5
1631165400000.0,100.0,100.0,26.6,25.8
1631169000000.0,100.0,100.0,27.3,18.7
1631172600000.0,100.0,100.0,32.8,20.3
1631176200000.0,98.4,91.4,39.1,78.9
1631179800000.0,100.0,96.1,95.3,85.2
1631183400000.0,100.0,100.0,89.1,96.1
1631187000000.0,99.2,99.2,23.4,95.3
1631190600000.0,97.7,69.5,50.0,89.1
1631194200000.0,99.2,87.5,92.2,89.1
1631197800000.0,96.1,82.0,91.4,5.5
1631201400000.0,85.2,80.5,45.3,7.0
1631205000000.0,73.4,56.2,48.4,7.8
1631208600000.0,57.8,27.3,53.9,2.3
1631212200000.0,68.0,46.9,60.2,0.8
1631215800000.0,80.5,40.6,74.2,0.0
1631219400000.0,75.0,64.8,57.8,0.0
1631223000000.0,76.6,60.2,55.5,0.0
1631226600000.0,78.1,76.6,28.9,0.0
1631230200000.0,53.9,52.3,5.5,1.6
1631233800000.0,59.4,58.6,3.1,1.6
1631237400000.0,58.6,57.0,5.5,0.0
1631241000000.0,96.9,96.1,75.8,0.0
1631244600000.0,100.0,97.7,78.9,0.0
1631248200000.0,100.0,100.0,79.7,0.0
1631251800000.0,79.7,65.6,67.2,0.0
1631255400000.0,64.8,58.6,37.5,0.0
1631259000000.0,48.4,39.1,25.0,0.0
1631262600000.0,60.9,57.0,23.4,0.0
1631266200000.0,93.0,89.8,3.1,25.8
1631269800000.0,83.6,82.8,3.1,4.7
1631273400000.0,80.5,80.5,1.6,0.0
1631277000000.0,76.6,76.6,1.6,0.0
1631280600000.0,87.5,87.5,1.6,0.0
1631284200000.0,82.8,82.8,2.3,0.0
1631287800000.0,99.2,99.2,2.3,9.4
1631291400000.0,97.7,80.5,2.3,89.8
