# time,cloud general,cloud low,cloud medium,cloud high
1624599000000.0,93.0,93.0,0.0,0.0
1624602600000.0,56.2,56.2,0.0,0.0
1624606200000.0,72.7,72.7,0.0,0.0
1624609800000.0,100.0,100.0,0.0,0.0
1624613400000.0,94.5,94.5,0.0,0.0
1624617000000.0,96.1,96.1,0.0,0.0
1624620600000.0,100.0,100.0,0.0,0.0
1624624200000.0,100.0,100.0,0.0,0.0
1624627800000.0,85.9,85.9,0.0,0.0
1624631400000.0,96.1,96.1,0.0,0.0
1624635000000.0,100.0,100.0,0.8,0.0
1624638600000.0,100.0,100.0,3.9,0.0
1624642200000.0,96.1,96.1,7.0,0.0
1624645800000.0,100.0,100.0,27.3,0.0
1624649400000.0,98.4,98.4,52.3,0.0
1624653000000.0,84.4,82.0,73.4,0.0
1624656600000.0,75.0,74.2,55.5,0.0
1624660200000.0,75.8,74.2,47.7,0.0
1624663800000.0,73.4,70.3,50.8,0.0
1624667400000.0,81.2,78.1,50.0,0.0
1624671000000.0,82.0,29.7,80.5,9.4
1624674600000.0,89.1,44.5,88.3,10.9
1624678200000.0,64.1,35.2,57.0,10.2
1624681800000.0,38.3,15.6,36.7,0.0
1624685400000.0,46.9,14.8,45.3,0.0
1624689000000.0,78.1,12.5,77.3,0.0
1624692600000.0,99.2,17.2,99.2,0.0
1624696200000.0,95.3,88.3,88.3,0.0
1624699800000.0,83.6,62.5,70.3,0.0
1624703400000.0,100.0,100.0,45.3,1.6
1624707000000.0,49.2,34.4,40.6,0.0
1624710600000.0,53.9,38.3,48.4,0.0
1624714200000.0,96.1,89.1,89.8,0.0
1624717800000.0,76.6,53.1,74.2,0.0
1624721400000.0,76.6,39.8,75.8,0.0
1624725000000.0,85.2,26.6,84.4,0.0
1624728600000.0,70.3,38.3,69.5,0.0
1624732200000.0,64.8,26.6,64.1,0.0
1624735800000.0,60.9,35.9,54.7,0.0
1624739400000.0,39.1,14.8,35.9,0.0
1624743000000.0,41.4,10.2,39.1,0.0
1624746600000.0,47.7,0.0,47.7,0.0
1624750200000.0,14.8,1.6,14.1,0.0
1624753800000.0,13.3,7.8,10.2,0.0
1624757400000.0,3.9,3.9,1.6,0.0
1624761000000.0,7.8,7.8,0.8,0.0
1624764600000.0,6.2,6.2,0.0,0.0
1624768200000.0,2.3,2.3,0.0,0.0
1624771800000.0,0.0,0.0,0.0,0.0
1624775400000.0,2.3,0.0,0.0,2.3
1624779000000.0,32.8,3.9,0.0,29.7
1624782600000.0,1.6,1.6,0.0,0.0
1624786200000.0,0.0,0.0,0.0,0.0
1624789800000.0,0.8,0.8,0.0,0.0
1624793400000.0,19.5,19.5,0.0,0.0
1624797000000.0,57.0,57.0,0.0,0.0
1624800600000.0,93.7,93.7,22.7,0.0
1624804200000.0,92.2,92.2,0.0,0.0
1624807800000.0,98.4,98.4,1.6,0.0
1624811400000.0,100.0,100.0,2.3,0.0
1624815000000.0,88.3,88.3,1.6,0.0
1624818600000.0,89.8,88.3,0.0,13.3
1624822200000.0,71.1,64.1,0.0,20.3
1624825800000.0,23.4,12.5,0.8,13.3
1624829400000.0,33.6,14.1,3.9,22.7
1624833000000.0,33.6,9.4,2.3,28.9
1624836600000.0,27.3,6.2,0.8,23.4
1624840200000.0,27.3,3.1,0.0,25.0
1624843800000.0,35.2,2.3,3.1,33.6
1624847400000.0,38.3,0.8,6.2,36.7
1624851000000.0,43.7,0.0,7.8,43.0
1624854600000.0,18.7,3.1,3.1,14.8
1624858200000.0,32.8,0.8,3.9,32.0
1624861800000.0,42.2,1.6,37.5,21.9
1624865400000.0,58.6,3.1,32.8,49.2
1624869000000.0,73.4,3.9,39.8,64.1
1624872600000.0,68.7,2.3,66.4,18.7
1624876200000.0,56.2,0.8,55.5,10.2
1624879800000.0,81.2,1.6,80.5,21.1
1624883400000.0,80.5,0.8,76.6,25.0
1624887000000.0,72.7,0.8,66.4,26.6
1624890600000.0,36.7,3.1,32.8,3.1
1624894200000.0,91.4,7.8,68.7,71.9
1624897800000.0,99.2,7.8,96.1,88.3
1624901400000.0,100.0,39.8,95.3,98.4
1624905000000.0,100.0,33.6,40.6,99.2
1624908600000.0,99.2,0.8,14.1,99.2
1624912200000.0,95.3,0.8,0.0,95.3
1624915800000.0,93.0,9.4,0.0,92.2
1624919400000.0,25.8,10.9,0.0,16.4
1624923000000.0,10.2,6.2,0.0,3.9
1624926600000.0,14.8,2.3,0.0,12.5
1624930200000.0,7.0,0.8,0.0,6.2
1624933800000.0,2.3,0.8,0.0,1.6
1624937400000.0,0.0,0.0,0.0,0.0
1624941000000.0,0.8,0.0,0.0,0.8
1624944600000.0,12.5,0.0,0.0,12.5
1624948200000.0,0.0,0.0,0.0,0.0
1624951800000.0,6.2,6.2,0.0,0.0
1624955400000.0,9.4,9.4,0.0,0.0
1624959000000.0,32.8,32.8,0.0,0.0
1624962600000.0,3.9,3.9,0.0,0.0
1624966200000.0,16.4,0.8,0.0,15.6
1624969800000.0,81.2,0.8,0.0,81.2
1624973400000.0,70.3,2.3,0.0,69.5
1624977000000.0,54.7,0.8,0.0,53.9
1624980600000.0,57.8,14.1,0.0,50.8
1624984200000.0,88.3,77.3,4.7,48.4
1624987800000.0,94.5,87.5,2.3,50.8
1624991400000.0,85.2,79.7,3.9,19.5
1624995000000.0,15.6,14.1,3.9,0.8
1624998600000.0,1.6,1.6,0.8,0.0
1625002200000.0,9.4,9.4,0.8,0.0
1625005800000.0,0.0,0.0,0.0,0.0
1625009400000.0,0.0,0.0,0.0,0.0
1625013000000.0,1.6,0.0,0.0,1.6
1625016600000.0,4.7,0.0,0.0,4.7
1625020200000.0,1.6,0.0,0.0,1.6
1625023800000.0,7.0,0.0,0.0,7.0
1625027400000.0,28.9,0.0,0.0,28.9
1625031000000.0,75.8,47.7,0.0,54.7
1625034600000.0,69.5,18.0,0.0,62.5
1625038200000.0,64.1,15.6,0.0,60.2
1625041800000.0,74.2,0.0,0.0,74.2
1625045400000.0,92.2,0.0,0.0,92.2
1625049000000.0,78.9,9.4,0.0,75.8
1625052600000.0,90.6,86.7,0.0,27.3
1625056200000.0,93.0,89.8,0.0,22.7
1625059800000.0,89.1,89.1,1.6,0.8
1625063400000.0,74.2,74.2,11.7,0.0
1625067000000.0,39.8,38.3,18.0,0.0
1625070600000.0,46.1,44.5,28.1,0.0
1625074200000.0,33.6,21.9,26.6,0.0
1625077800000.0,27.3,20.3,20.3,0.0
1625081400000.0,32.8,12.5,29.7,0.0
1625085000000.0,39.1,33.6,25.0,0.0
1625088600000.0,46.1,45.3,10.2,0.8
1625092200000.0,50.0,48.4,16.4,0.0
1625095800000.0,58.6,57.8,17.2,0.0
1625099400000.0,49.2,46.9,11.7,3.9
1625103000000.0,61.7,43.7,14.1,35.9
1625106600000.0,61.7,22.7,11.7,49.2
1625110200000.0,78.1,13.3,9.4,74.2
1625113800000.0,80.5,78.9,6.2,35.9
1625117400000.0,85.2,78.1,4.7,42.2
1625121000000.0,89.1,75.8,3.1,39.8
1625124600000.0,48.4,30.5,2.3,21.1
1625128200000.0,26.6,22.7,1.6,4.7
1625131800000.0,32.0,32.0,0.8,0.0
1625135400000.0,35.2,35.2,0.8,0.0
1625139000000.0,30.5,30.5,0.8,0.0
1625142600000.0,39.8,39.8,0.0,0.0
1625146200000.0,60.2,60.2,0.8,0.0
1625149800000.0,63.3,63.3,0.8,0.0
1625153400000.0,27.3,27.3,0.0,0.0
1625157000000.0,2.3,2.3,0.0,0.0
1625160600000.0,0.0,0.0,0.0,0.0
1625164200000.0,3.1,3.1,0.0,0.0
1625167800000.0,1.6,1.6,0.0,0.0
1625171400000.0,0.0,0.0,0.0,0.0
1625175000000.0,0.8,0.8,0.0,0.0
1625178600000.0,19.5,19.5,0.0,0.0
1625182200000.0,85.9,85.9,0.0,0.0
1625185800000.0,100.0,100.0,0.0,0.0
1625189400000.0,100.0,100.0,0.0,0.0
1625193000000.0,100.0,100.0,0.0,0.0
1625196600000.0,100.0,100.0,0.0,0.0
1625200200000.0,89.8,89.8,0.0,0.0
1625203800000.0,50.8,50.8,0.0,0.0
1625207400000.0,26.6,25.0,0.0,2.3
1625211000000.0,86.7,22.7,0.0,82.8
1625214600000.0,83.6,60.9,0.0,60.2
1625218200000.0,100.0,100.0,0.0,96.9
1625221800000.0,100.0,100.0,0.0,96.9
1625225400000.0,100.0,97.7,0.0,96.9
1625229000000.0,99.2,59.4,0.0,97.7
1625232600000.0,100.0,50.0,0.0,100.0
1625236200000.0,100.0,100.0,27.3,100.0
1625239800000.0,100.0,94.5,95.3,100.0
1625243400000.0,100.0,68.7,100.0,96.9
1625247000000.0,93.7,19.5,89.8,60.9
1625250600000.0,95.3,56.2,93.0,21.9
1625254200000.0,90.6,39.8,89.1,18.7
1625257800000.0,100.0,61.7,100.0,78.1
1625261400000.0,98.4,32.0,39.1,96.9
1625265000000.0,99.2,47.7,70.3,98.4
1625268600000.0,100.0,100.0,98.4,98.4
1625272200000.0,100.0,78.1,100.0,97.7
1625275800000.0,100.0,100.0,92.2,94.5
1625279400000.0,100.0,100.0,29.7,48.4
1625283000000.0,100.0,100.0,18.7,0.0
1625286600000.0,100.0,100.0,39.8,10.2
1625290200000.0,100.0,100.0,34.4,61.7
1625293800000.0,100.0,100.0,31.2,51.6
1625297400000.0,100.0,100.0,32.8,63.3
1625301000000.0,97.7,96.1,36.7,28.1
1625304600000.0,93.7,91.4,51.6,4.7
1625308200000.0,60.2,60.2,19.5,3.9
1625311800000.0,46.9,43.7,16.4,3.9
1625315400000.0,47.7,41.4,10.9,8.6
1625319000000.0,75.0,18.7,11.7,70.3
1625322600000.0,84.4,45.3,45.3,65.6
1625326200000.0,78.1,18.0,16.4,71.1
1625329800000.0,82.8,70.3,17.2,46.1
1625333400000.0,89.1,61.7,53.1,71.1
1625337000000.0,51.6,9.4,22.7,36.7
1625340600000.0,71.1,29.7,50.0,44.5
1625344200000.0,60.2,46.9,35.2,13.3
1625347800000.0,71.9,62.5,42.2,0.0
1625351400000.0,77.3,60.2,57.8,0.0
1625355000000.0,90.6,68.0,74.2,0.0
1625358600000.0,96.1,88.3,89.8,14.1
1625362200000.0,100.0,98.4,65.6,83.6
1625365800000.0,98.4,32.0,45.3,96.9
1625369400000.0,100.0,41.4,43.7,100.0
1625373000000.0,100.0,40.6,43.7,99.2
1625376600000.0,97.7,54.7,39.8,95.3
1625380200000.0,96.1,62.5,64.1,90.6
1625383800000.0,97.7,69.5,82.0,89.8
1625387400000.0,100.0,100.0,98.4,92.2
1625391000000.0,100.0,34.4,100.0,94.5
1625394600000.0,100.0,21.1,100.0,95.3
1625398200000.0,100.0,30.5,99.2,94.5
1625401800000.0,98.4,44.5,85.2,94.5
1625405400000.0,100.0,28.1,98.4,94.5
1625409000000.0,98.4,80.5,93.0,89.8
1625412600000.0,89.8,35.9,86.7,14.8
1625416200000.0,77.3,64.1,53.9,1.6
1625419800000.0,57.8,25.0,51.6,18.7
1625423400000.0,58.6,18.7,55.5,0.0
1625427000000.0,43.0,29.7,33.6,0.0
1625430600000.0,25.8,14.8,10.9,8.6
1625434200000.0,37.5,29.7,23.4,0.0
1625437800000.0,13.3,7.8,10.2,0.0
1625441400000.0,9.4,0.8,9.4,0.0
1625445000000.0,15.6,2.3,14.8,0.8
1625448600000.0,18.7,3.9,14.8,4.7
1625452200000.0,29.7,9.4,24.2,6.2
1625455800000.0,53.9,10.9,37.5,29.7
1625459400000.0,61.7,9.4,60.9,3.1
1625463000000.0,43.7,9.4,43.0,0.0
1625466600000.0,46.1,6.2,45.3,0.0
1625470200000.0,15.6,10.2,11.7,0.0
1625473800000.0,63.3,27.3,55.5,0.0
1625477400000.0,38.3,22.7,28.9,3.1
1625481000000.0,100.0,17.2,51.6,100.0
1625484600000.0,100.0,23.4,46.1,100.0
1625488200000.0,100.0,14.8,16.4,100.0
1625491800000.0,100.0,16.4,5.5,100.0
1625495400000.0,100.0,43.7,60.2,100.0
1625499000000.0,100.0,10.2,100.0,100.0
1625502600000.0,100.0,14.8,100.0,100.0
1625506200000.0,100.0,13.3,100.0,100.0
1625509800000.0,100.0,17.2,100.0,100.0
1625513400000.0,100.0,3.1,100.0,100.0
1625517000000.0,100.0,15.6,100.0,100.0
1625520600000.0,100.0,0.0,100.0,100.0
1625524200000.0,100.0,1.6,100.0,100.0
1625527800000.0,100.0,56.2,100.0,100.0
1625531400000.0,97.7,64.1,82.8,92.2
1625535000000.0,86.7,0.8,18.0,84.4
1625538600000.0,78.9,4.7,34.4,67.2
1625542200000.0,93.0,2.3,93.0,0.0
1625545800000.0,100.0,0.0,100.0,4.7
1625549400000.0,100.0,35.2,100.0,89.1
1625553000000.0,100.0,0.0,100.0,80.5
1625556600000.0,100.0,38.3,99.2,68.7
1625560200000.0,97.7,39.1,85.9,90.6
1625563800000.0,100.0,75.0,100.0,100.0
1625567400000.0,99.2,2.3,91.4,96.9
1625571000000.0,100.0,67.2,97.7,84.4
1625574600000.0,98.4,13.3,80.5,93.7
1625578200000.0,99.2,48.4,60.2,97.7
1625581800000.0,95.3,93.0,8.6,50.0
1625585400000.0,98.4,97.7,9.4,3.9
1625589000000.0,91.4,89.8,3.9,12.5
1625592600000.0,96.1,78.1,1.6,82.8
1625596200000.0,93.0,87.5,14.8,68.7
1625599800000.0,100.0,100.0,28.9,0.8
1625603400000.0,100.0,99.2,34.4,36.7
1625607000000.0,100.0,100.0,14.1,100.0
1625610600000.0,89.1,0.8,87.5,43.7
1625614200000.0,72.7,17.2,69.5,0.0
1625617800000.0,65.6,14.1,63.3,0.0
1625621400000.0,97.7,96.9,25.8,30.5
1625625000000.0,98.4,95.3,21.1,81.2
1625628600000.0,58.6,35.2,26.6,28.1
1625632200000.0,41.4,21.1,31.2,0.0
1625635800000.0,33.6,24.2,27.3,0.0
1625639400000.0,32.0,14.8,29.7,0.0
1625643000000.0,56.2,45.3,43.7,0.0
1625646600000.0,69.5,57.8,52.3,0.0
1625650200000.0,41.4,3.9,40.6,0.0
1625653800000.0,39.8,21.1,32.8,2.3
1625657400000.0,47.7,31.2,37.5,0.0
1625661000000.0,62.5,44.5,53.1,0.0
1625664600000.0,62.5,44.5,52.3,0.0
1625668200000.0,55.5,50.8,28.1,0.0
1625671800000.0,68.0,68.0,9.4,0.0
1625675400000.0,78.9,78.9,3.9,0.0
1625679000000.0,84.4,84.4,5.5,0.0
1625682600000.0,47.7,45.3,1.6,3.9
1625686200000.0,43.7,18.0,0.8,31.2
1625689800000.0,31.2,16.4,2.3,17.2
1625693400000.0,36.7,17.2,10.9,15.6
1625697000000.0,17.2,3.1,16.4,0.0
1625700600000.0,23.4,7.0,22.7,0.0
1625704200000.0,39.1,7.8,28.9,13.3
1625707800000.0,33.6,9.4,29.7,3.9
1625711400000.0,28.9,11.7,27.3,0.0
1625715000000.0,32.8,21.9,26.6,0.0
1625718600000.0,35.9,32.0,21.9,0.0
1625722200000.0,53.9,52.3,17.2,0.0
1625725800000.0,50.8,50.0,10.9,0.0
1625729400000.0,81.2,81.2,3.9,0.0
1625733000000.0,99.2,99.2,1.6,0.0
1625736600000.0,100.0,100.0,0.0,0.0
1625740200000.0,100.0,100.0,0.0,0.0
1625743800000.0,100.0,100.0,0.0,0.0
1625747400000.0,100.0,100.0,0.0,0.0
1625751000000.0,100.0,100.0,0.0,0.0
1625754600000.0,100.0,100.0,0.0,0.0
1625758200000.0,100.0,100.0,0.0,0.0
1625761800000.0,100.0,100.0,0.0,0.0
1625765400000.0,100.0,100.0,0.0,0.0
1625769000000.0,100.0,100.0,0.0,0.0
1625772600000.0,100.0,100.0,0.0,0.0
1625776200000.0,89.8,89.8,0.0,0.0
1625779800000.0,98.4,98.4,0.0,0.8
1625783400000.0,93.0,90.6,5.5,18.7
1625787000000.0,89.8,64.8,37.5,68.7
1625790600000.0,89.1,63.3,53.9,74.2
1625794200000.0,96.9,93.0,37.5,31.2
1625797800000.0,100.0,100.0,25.0,51.6
1625801400000.0,72.7,70.3,0.8,20.3
1625805000000.0,69.5,67.2,0.0,5.5
1625808600000.0,84.4,83.6,0.8,0.8
1625812200000.0,100.0,100.0,31.2,0.0
1625815800000.0,100.0,100.0,96.9,44.5
1625819400000.0,100.0,100.0,100.0,96.1
1625823000000.0,100.0,100.0,99.2,38.3
1625826600000.0,100.0,100.0,68.7,37.5
1625830200000.0,100.0,100.0,83.6,41.4
1625833800000.0,100.0,98.4,81.2,48.4
1625837400000.0,100.0,100.0,74.2,60.9
1625841000000.0,96.9,88.3,84.4,61.7
1625844600000.0,96.1,62.5,82.8,90.6
1625848200000.0,100.0,100.0,72.7,95.3
1625851800000.0,100.0,100.0,53.1,96.9
1625855400000.0,95.3,93.0,22.7,78.9
1625859000000.0,95.3,88.3,13.3,77.3
1625862600000.0,83.6,61.7,16.4,60.9
1625866200000.0,51.6,39.8,28.9,2.3
1625869800000.0,78.9,71.1,28.1,10.9
1625873400000.0,100.0,100.0,5.5,15.6
1625877000000.0,97.7,96.9,6.2,19.5
1625880600000.0,100.0,100.0,7.0,0.0
1625884200000.0,100.0,100.0,13.3,0.0
1625887800000.0,100.0,100.0,16.4,0.0
1625891400000.0,100.0,100.0,5.5,0.0
1625895000000.0,100.0,100.0,0.0,0.0
1625898600000.0,100.0,100.0,0.0,0.0
1625902200000.0,82.0,82.0,0.8,0.0
1625905800000.0,100.0,100.0,0.0,0.0
1625909400000.0,98.4,98.4,0.8,0.0
1625913000000.0,100.0,100.0,0.8,0.0
1625916600000.0,100.0,100.0,0.0,0.0
1625920200000.0,99.2,99.2,0.0,0.0
1625923800000.0,93.0,93.0,0.0,0.0
1625927400000.0,95.3,95.3,0.0,4.7
1625931000000.0,94.5,94.5,0.0,1.6
1625934600000.0,84.4,84.4,0.8,0.0
1625938200000.0,31.2,27.3,7.8,4.7
1625941800000.0,64.1,46.9,10.9,32.0
1625945400000.0,94.5,81.2,9.4,69.5
1625949000000.0,93.0,71.9,8.6,84.4
1625952600000.0,100.0,16.4,100.0,100.0
1625956200000.0,100.0,4.7,99.2,98.4
1625959800000.0,100.0,29.7,100.0,100.0
1625963400000.0,100.0,78.9,97.7,96.9
1625967000000.0,100.0,100.0,89.8,2.3
1625970600000.0,100.0,100.0,69.5,0.0
1625974200000.0,100.0,100.0,98.4,0.0
1625977800000.0,100.0,100.0,72.7,12.5
1625981400000.0,100.0,100.0,46.1,78.1
1625985000000.0,99.2,64.8,64.8,96.1
1625988600000.0,99.2,86.7,83.6,84.4
1625992200000.0,98.4,90.6,66.4,82.8
1625995800000.0,96.1,39.1,89.8,64.8
1625999400000.0,85.9,18.0,39.1,75.8
1626003000000.0,93.7,50.0,29.7,85.9
1626006600000.0,92.2,31.2,14.1,88.3
1626010200000.0,76.6,32.0,21.1,63.3
1626013800000.0,96.9,21.9,84.4,76.6
1626017400000.0,100.0,22.7,100.0,80.5
1626021000000.0,100.0,51.6,99.2,39.1
1626024600000.0,96.9,30.5,91.4,50.8
1626028200000.0,98.4,53.1,93.7,32.8
1626031800000.0,74.2,53.1,61.7,13.3
1626035400000.0,78.1,31.2,75.0,1.6
1626039000000.0,63.3,6.2,63.3,0.0
1626042600000.0,55.5,19.5,51.6,0.0
1626046200000.0,73.4,57.0,47.7,0.0
1626049800000.0,76.6,68.7,40.6,0.0
1626053400000.0,100.0,100.0,15.6,0.0
1626057000000.0,100.0,99.2,10.2,0.0
1626060600000.0,100.0,100.0,50.0,0.0
1626064200000.0,100.0,100.0,29.7,0.0
1626067800000.0,99.2,99.2,2.3,0.0
1626071400000.0,95.3,95.3,7.0,0.0
1626075000000.0,75.8,75.0,39.8,0.0
1626078600000.0,98.4,98.4,39.1,0.0
1626082200000.0,68.0,68.0,0.0,0.0
1626085800000.0,74.2,74.2,0.0,0.0
1626089400000.0,75.0,74.2,9.4,0.0
1626093000000.0,45.3,38.3,35.2,3.9
1626096600000.0,56.2,37.5,42.2,5.5
1626100200000.0,98.4,81.2,87.5,10.9
1626103800000.0,82.0,67.2,67.2,5.5
1626107400000.0,81.2,74.2,45.3,0.0
1626111000000.0,38.3,11.7,35.2,0.0
1626114600000.0,55.5,50.0,32.0,0.0
1626118200000.0,26.6,25.0,7.8,0.0
1626121800000.0,9.4,3.9,7.0,0.0
1626125400000.0,24.2,1.6,23.4,0.0
1626129000000.0,3.9,0.0,2.3,0.8
1626132600000.0,0.8,0.0,0.0,0.0
1626136200000.0,1.6,0.8,1.6,0.0
1626139800000.0,2.3,0.8,2.3,0.0
1626143400000.0,31.2,11.7,0.0,22.7
1626147000000.0,82.0,19.5,0.0,77.3
1626150600000.0,79.7,15.6,0.0,75.8
1626154200000.0,94.5,31.2,0.0,92.2
1626157800000.0,97.7,61.7,0.0,96.1
1626161400000.0,91.4,60.2,0.0,81.2
1626165000000.0,97.7,60.2,0.0,95.3
1626168600000.0,97.7,33.6,0.0,96.1
1626172200000.0,96.9,40.6,0.0,95.3
1626175800000.0,97.7,82.8,2.3,86.7
1626179400000.0,94.5,65.6,10.9,85.9
1626183000000.0,95.3,94.5,12.5,19.5
1626186600000.0,98.4,98.4,0.0,0.0
1626190200000.0,89.1,89.1,1.6,0.0
1626193800000.0,95.3,94.5,3.1,0.0
1626197400000.0,85.9,82.0,6.2,18.0
1626201000000.0,68.7,64.8,14.1,0.0
1626204600000.0,45.3,43.7,3.1,0.0
1626208200000.0,18.7,18.7,0.0,0.0
1626211800000.0,82.0,35.9,0.8,73.4
1626215400000.0,94.5,70.3,0.8,85.9
1626219000000.0,97.7,79.7,0.8,94.5
1626222600000.0,94.5,30.5,1.6,92.2
1626226200000.0,96.1,7.0,62.5,89.8
1626229800000.0,98.4,6.2,89.1,89.1
1626233400000.0,65.6,3.1,39.1,43.7
1626237000000.0,43.7,5.5,23.4,26.6
1626240600000.0,35.2,9.4,12.5,23.4
1626244200000.0,54.7,14.1,1.6,47.7
1626247800000.0,71.1,41.4,0.0,56.2
1626251400000.0,99.2,96.1,0.0,89.8
1626255000000.0,100.0,100.0,3.1,53.9
1626258600000.0,100.0,100.0,2.3,14.1
1626262200000.0,100.0,100.0,0.0,43.0
1626265800000.0,100.0,100.0,0.0,51.6
1626269400000.0,100.0,100.0,0.0,0.8
1626273000000.0,100.0,100.0,0.0,0.0
1626276600000.0,100.0,100.0,0.0,0.0
1626280200000.0,100.0,100.0,0.0,0.0
1626283800000.0,84.4,84.4,0.0,0.0
1626287400000.0,57.0,57.0,0.0,0.0
1626291000000.0,87.5,87.5,0.0,0.0
1626294600000.0,93.7,93.7,0.0,0.0
1626298200000.0,98.4,98.4,0.0,0.0
1626301800000.0,99.2,99.2,0.0,0.0
1626305400000.0,100.0,100.0,0.0,0.0
1626309000000.0,100.0,100.0,0.0,0.0
1626312600000.0,78.1,78.1,0.0,0.0
1626316200000.0,96.9,96.9,0.0,0.0
1626319800000.0,99.2,99.2,0.0,0.0
1626323400000.0,99.2,99.2,0.0,0.0
1626327000000.0,96.9,96.9,0.0,0.0
1626330600000.0,100.0,100.0,0.0,0.0
1626334200000.0,100.0,100.0,0.0,0.0
1626337800000.0,100.0,100.0,0.0,0.0
1626341400000.0,100.0,100.0,0.0,0.0
1626345000000.0,100.0,100.0,0.0,0.0
1626348600000.0,100.0,100.0,0.0,0.0
1626352200000.0,99.2,99.2,0.0,0.0
1626355800000.0,92.2,92.2,0.0,0.0
1626359400000.0,88.3,88.3,0.0,0.0
1626363000000.0,93.7,93.7,0.0,0.0
1626366600000.0,97.7,97.7,0.0,0.0
1626370200000.0,93.0,93.0,0.0,0.0
1626373800000.0,98.4,98.4,0.0,0.0
1626377400000.0,35.2,35.2,0.0,0.0
1626381000000.0,21.1,21.1,0.0,0.0
1626384600000.0,35.9,35.9,0.0,0.0
1626388200000.0,46.9,46.9,0.0,0.0
1626391800000.0,60.9,60.9,0.0,0.0
1626395400000.0,86.7,86.7,0.0,0.0
1626399000000.0,50.0,50.0,0.0,0.0
1626402600000.0,46.1,46.1,0.0,0.0
1626406200000.0,100.0,100.0,0.0,0.0
1626409800000.0,86.7,86.7,0.0,0.0
1626413400000.0,90.6,90.6,0.0,0.0
1626417000000.0,97.7,97.7,0.0,0.0
1626420600000.0,90.6,90.6,0.0,0.0
1626424200000.0,78.9,78.9,0.0,0.0
1626427800000.0,90.6,90.6,0.0,0.0
1626431400000.0,100.0,100.0,0.0,0.0
1626435000000.0,90.6,90.6,0.0,0.0
1626438600000.0,82.0,82.0,0.0,0.0
1626442200000.0,83.6,83.6,0.0,0.0
1626445800000.0,92.2,92.2,0.0,0.0
1626449400000.0,50.8,50.8,0.0,0.0
1626453000000.0,27.3,27.3,0.0,0.0
