# time,rain_mm
1627273800000.0,0.0
1627277400000.0,0.0
1627281000000.0,0.0
1627284600000.0,0.0
1627288200000.0,0.0
1627291800000.0,0.0
1627295400000.0,0.0
1627299000000.0,0.1
1627302600000.0,0.2
1627306200000.0,0.4
1627309800000.0,0.7
1627313400000.0,1.3
1627317000000.0,1.6
1627320600000.0,0.8
1627324200000.0,0.3
1627327800000.0,0.1
1627331400000.0,0.1
1627335000000.0,0.2
1627338600000.0,0.0
1627342200000.0,0.0
1627345800000.0,0.0
1627349400000.0,0.0
1627353000000.0,0.0
1627356600000.0,0.0
1627360200000.0,0.0
1627363800000.0,0.0
1627367400000.0,0.0
1627371000000.0,0.0
1627374600000.0,0.0
1627378200000.0,0.0
1627381800000.0,0.0
1627385400000.0,0.0
1627389000000.0,0.0
1627392600000.0,0.0
1627396200000.0,0.0
1627399800000.0,0.0
1627403400000.0,0.0
1627407000000.0,0.0
1627410600000.0,0.0
1627414200000.0,0.0
1627417800000.0,0.0
1627421400000.0,0.0
1627425000000.0,0.0
1627428600000.0,0.0
1627432200000.0,0.0
1627435800000.0,0.0
1627439400000.0,0.0
1627443000000.0,0.0
1627446600000.0,0.0
1627450200000.0,0.0
1627453800000.0,0.0
1627457400000.0,0.0
1627461000000.0,0.0
1627464600000.0,0.0
1627468200000.0,0.0
1627471800000.0,0.0
1627475400000.0,0.0
1627479000000.0,0.2
1627482600000.0,0.0
1627486200000.0,0.0
1627489800000.0,0.0
1627493400000.0,0.0
1627497000000.0,0.0
1627500600000.0,0.0
1627504200000.0,0.0
1627507800000.0,0.0
1627511400000.0,0.0
1627515000000.0,0.0
1627518600000.0,0.0
1627522200000.0,0.0
1627525800000.0,0.0
1627529400000.0,0.0
1627533000000.0,0.0
1627536600000.0,0.0
1627540200000.0,0.0
1627543800000.0,0.0
1627547400000.0,0.0
1627551000000.0,0.0
1627554600000.0,0.0
1627558200000.0,0.0
1627561800000.0,0.2
1627565400000.0,0.4
1627569000000.0,1.1
1627572600000.0,1.9
1627576200000.0,3.2
1627579800000.0,3.1
1627583400000.0,3.5
1627587000000.0,1.8
1627590600000.0,1.0
1627594200000.0,0.3
1627597800000.0,0.1
1627601400000.0,0.1
1627605000000.0,0.1
1627608600000.0,0.1
1627612200000.0,0.3
1627615800000.0,0.1
1627619400000.0,0.2
1627623000000.0,0.1
1627626600000.0,0.0
1627630200000.0,0.0
1627633800000.0,0.1
1627637400000.0,0.1
1627641000000.0,0.1
1627644600000.0,0.9
1627648200000.0,0.1
1627651800000.0,0.1
1627655400000.0,0.2
1627659000000.0,0.0
1627662600000.0,0.0
1627666200000.0,0.0
1627669800000.0,0.0
1627673400000.0,0.0
1627677000000.0,0.0
1627680600000.0,0.0
1627684200000.0,0.0
1627687800000.0,0.0
1627691400000.0,0.0
1627695000000.0,0.0
1627698600000.0,0.0
1627702200000.0,0.0
1627705800000.0,0.0
1627709400000.0,0.0
1627713000000.0,0.0
1627716600000.0,0.0
1627720200000.0,0.0
1627723800000.0,0.1
1627727400000.0,0.2
1627731000000.0,0.3
1627734600000.0,0.2
1627738200000.0,0.1
1627741800000.0,0.2
1627745400000.0,0.2
1627749000000.0,0.1
1627752600000.0,0.1
1627756200000.0,0.0
1627759800000.0,0.0
1627763400000.0,0.0
1627767000000.0,0.0
1627770600000.0,0.0
1627774200000.0,0.0
1627777800000.0,0.0
1627781400000.0,0.0
1627785000000.0,0.0
1627788600000.0,0.0
1627792200000.0,0.0
1627795800000.0,0.0
1627799400000.0,0.0
1627803000000.0,0.0
1627806600000.0,0.0
1627810200000.0,0.0
1627813800000.0,0.0
1627817400000.0,0.0
1627821000000.0,0.0
1627824600000.0,0.0
1627828200000.0,0.0
1627831800000.0,0.0
1627835400000.0,0.0
1627839000000.0,0.0
1627842600000.0,0.0
1627846200000.0,0.0
1627849800000.0,0.0
1627853400000.0,0.0
1627857000000.0,0.0
1627860600000.0,0.0
1627864200000.0,0.0
1627867800000.0,0.0
1627871400000.0,0.0
1627875000000.0,0.0
1627878600000.0,0.0
1627882200000.0,0.0
1627885800000.0,0.0
1627889400000.0,0.0
1627893000000.0,0.2
1627896600000.0,0.1
1627900200000.0,0.2
1627903800000.0,1.0
1627907400000.0,0.8
1627911000000.0,0.7
1627914600000.0,0.5
1627918200000.0,0.1
1627921800000.0,0.1
1627925400000.0,0.0
1627929000000.0,0.0
1627932600000.0,0.0
1627936200000.0,0.0
1627939800000.0,0.0
1627943400000.0,0.0
1627947000000.0,0.0
1627950600000.0,0.0
1627954200000.0,0.0
1627957800000.0,0.0
1627961400000.0,0.0
1627965000000.0,0.0
1627968600000.0,0.0
1627972200000.0,0.0
1627975800000.0,0.0
1627979400000.0,0.0
1627983000000.0,0.2
1627986600000.0,0.1
1627990200000.0,0.2
1627993800000.0,0.2
1627997400000.0,0.8
1628001000000.0,0.8
1628004600000.0,0.2
1628008200000.0,0.3
1628011800000.0,0.1
1628015400000.0,0.2
1628019000000.0,0.1
1628022600000.0,0.0
1628026200000.0,0.0
1628029800000.0,0.0
1628033400000.0,0.0
1628037000000.0,0.0
1628040600000.0,0.0
1628044200000.0,0.0
1628047800000.0,0.0
1628051400000.0,0.0
1628055000000.0,0.0
1628058600000.0,0.0
1628062200000.0,0.0
1628065800000.0,0.1
1628069400000.0,0.2
1628073000000.0,1.0
1628076600000.0,0.2
1628080200000.0,0.3
1628083800000.0,0.3
1628087400000.0,0.2
1628091000000.0,0.2
1628094600000.0,0.2
1628098200000.0,0.3
1628101800000.0,0.2
1628105400000.0,0.3
1628109000000.0,0.2
1628112600000.0,0.0
1628116200000.0,0.0
1628119800000.0,0.3
1628123400000.0,0.7
1628127000000.0,0.5
1628130600000.0,0.9
1628134200000.0,0.9
1628137800000.0,2.4
1628141400000.0,0.8
1628145000000.0,0.2
1628148600000.0,0.1
1628152200000.0,0.1
1628155800000.0,0.2
1628159400000.0,0.2
1628163000000.0,1.2
1628166600000.0,1.3
1628170200000.0,0.9
1628173800000.0,3.9
1628177400000.0,1.2
1628181000000.0,1.3
1628184600000.0,0.7
1628188200000.0,0.2
1628191800000.0,0.3
1628195400000.0,0.0
1628199000000.0,0.0
1628202600000.0,0.0
1628206200000.0,0.0
1628209800000.0,0.0
1628213400000.0,0.0
1628217000000.0,0.0
1628220600000.0,0.0
1628224200000.0,0.0
1628227800000.0,0.0
1628231400000.0,0.0
1628235000000.0,0.0
1628238600000.0,0.0
1628242200000.0,0.0
1628245800000.0,0.1
1628249400000.0,0.1
1628253000000.0,0.1
1628256600000.0,0.0
1628260200000.0,0.1
1628263800000.0,0.2
1628267400000.0,0.2
1628271000000.0,1.6
1628274600000.0,3.3
1628278200000.0,2.1
1628281800000.0,1.4
1628285400000.0,1.3
1628289000000.0,0.9
1628292600000.0,0.4
1628296200000.0,0.5
1628299800000.0,0.6
1628303400000.0,0.3
1628307000000.0,0.3
1628310600000.0,0.1
1628314200000.0,0.2
1628317800000.0,0.1
1628321400000.0,0.0
1628325000000.0,0.0
1628328600000.0,0.0
1628332200000.0,0.0
1628335800000.0,0.1
1628339400000.0,0.1
1628343000000.0,0.1
1628346600000.0,0.0
1628350200000.0,0.0
1628353800000.0,0.0
1628357400000.0,0.0
1628361000000.0,0.1
1628364600000.0,0.0
1628368200000.0,0.0
1628371800000.0,0.0
1628375400000.0,0.0
1628379000000.0,0.0
1628382600000.0,0.0
1628386200000.0,0.0
1628389800000.0,0.0
1628393400000.0,0.0
1628397000000.0,0.0
1628400600000.0,0.0
1628404200000.0,0.0
1628407800000.0,0.0
1628411400000.0,0.0
1628415000000.0,0.0
1628418600000.0,0.0
1628422200000.0,0.1
1628425800000.0,0.0
1628429400000.0,0.0
1628433000000.0,0.1
1628436600000.0,0.2
1628440200000.0,0.0
1628443800000.0,0.1
1628447400000.0,0.1
1628451000000.0,0.0
1628454600000.0,0.0
1628458200000.0,0.0
1628461800000.0,0.0
1628465400000.0,0.0
1628469000000.0,0.0
1628472600000.0,0.0
1628476200000.0,0.0
1628479800000.0,0.0
1628483400000.0,0.0
1628487000000.0,0.0
1628490600000.0,0.0
1628494200000.0,0.0
1628497800000.0,0.0
1628501400000.0,0.0
1628505000000.0,0.0
1628508600000.0,0.0
1628512200000.0,0.1
1628515800000.0,1.0
1628519400000.0,0.1
1628523000000.0,1.1
1628526600000.0,0.3
1628530200000.0,0.2
1628533800000.0,0.1
1628537400000.0,0.0
1628541000000.0,0.0
1628544600000.0,0.0
1628548200000.0,0.0
1628551800000.0,0.0
1628555400000.0,0.0
1628559000000.0,0.0
1628562600000.0,0.0
1628566200000.0,0.0
1628569800000.0,0.0
1628573400000.0,0.0
1628577000000.0,0.0
1628580600000.0,0.0
1628584200000.0,0.0
1628587800000.0,0.2
1628591400000.0,0.1
1628595000000.0,0.0
1628598600000.0,0.0
1628602200000.0,0.1
1628605800000.0,0.0
1628609400000.0,0.1
1628613000000.0,0.3
1628616600000.0,0.3
1628620200000.0,0.2
1628623800000.0,0.1
1628627400000.0,0.2
1628631000000.0,0.1
1628634600000.0,0.0
1628638200000.0,0.0
1628641800000.0,0.2
1628645400000.0,0.2
1628649000000.0,0.1
1628652600000.0,0.0
1628656200000.0,0.1
1628659800000.0,0.2
1628663400000.0,0.4
1628667000000.0,0.2
1628670600000.0,0.6
1628674200000.0,0.0
1628677800000.0,0.0
1628681400000.0,0.0
1628685000000.0,0.0
1628688600000.0,0.0
1628692200000.0,0.0
1628695800000.0,0.0
1628699400000.0,0.0
1628703000000.0,0.0
1628706600000.0,0.0
1628710200000.0,0.0
1628713800000.0,0.0
1628717400000.0,0.0
1628721000000.0,0.0
1628724600000.0,0.0
1628728200000.0,0.0
1628731800000.0,0.0
1628735400000.0,0.0
1628739000000.0,0.0
1628742600000.0,0.0
1628746200000.0,0.0
1628749800000.0,0.1
1628753400000.0,0.4
1628757000000.0,0.1
1628760600000.0,0.5
1628764200000.0,0.5
1628767800000.0,0.1
1628771400000.0,0.0
1628775000000.0,0.0
1628778600000.0,0.0
1628782200000.0,0.0
1628785800000.0,0.0
1628789400000.0,0.0
1628793000000.0,0.0
1628796600000.0,0.0
1628800200000.0,0.0
1628803800000.0,0.0
1628807400000.0,0.0
1628811000000.0,0.0
1628814600000.0,0.0
1628818200000.0,0.0
1628821800000.0,0.0
1628825400000.0,0.0
1628829000000.0,0.0
1628832600000.0,0.0
1628836200000.0,0.0
1628839800000.0,0.0
1628843400000.0,0.0
1628847000000.0,0.0
1628850600000.0,0.0
1628854200000.0,0.0
1628857800000.0,0.0
1628861400000.0,0.0
1628865000000.0,0.0
1628868600000.0,0.0
1628872200000.0,0.0
1628875800000.0,0.0
1628879400000.0,0.0
1628883000000.0,0.0
1628886600000.0,0.0
1628890200000.0,0.0
1628893800000.0,0.0
1628897400000.0,0.0
1628901000000.0,0.3
1628904600000.0,0.4
1628908200000.0,0.4
1628911800000.0,0.0
1628915400000.0,0.0
1628919000000.0,0.0
1628922600000.0,0.0
1628926200000.0,0.0
1628929800000.0,0.0
1628933400000.0,0.0
1628937000000.0,0.3
1628940600000.0,0.0
1628944200000.0,0.2
1628947800000.0,0.5
1628951400000.0,0.8
1628955000000.0,1.0
1628958600000.0,0.4
1628962200000.0,0.0
1628965800000.0,0.0
1628969400000.0,0.0
1628973000000.0,0.0
1628976600000.0,0.0
1628980200000.0,0.1
1628983800000.0,0.1
1628987400000.0,0.2
1628991000000.0,0.2
1628994600000.0,0.3
1628998200000.0,0.2
1629001800000.0,0.1
1629005400000.0,0.2
1629009000000.0,1.5
1629012600000.0,2.2
1629016200000.0,1.1
1629019800000.0,0.1
1629023400000.0,0.2
1629027000000.0,0.2
1629030600000.0,0.1
1629034200000.0,0.1
1629037800000.0,0.0
1629041400000.0,0.0
1629045000000.0,0.0
1629048600000.0,0.0
1629052200000.0,0.0
1629055800000.0,0.0
1629059400000.0,0.0
1629063000000.0,0.0
1629066600000.0,0.0
1629070200000.0,0.0
1629073800000.0,0.0
1629077400000.0,0.0
1629081000000.0,0.0
1629084600000.0,0.0
1629088200000.0,0.0
1629091800000.0,0.0
1629095400000.0,0.0
1629099000000.0,0.0
1629102600000.0,0.0
1629106200000.0,0.0
1629109800000.0,0.0
1629113400000.0,0.0
1629117000000.0,0.0
1629120600000.0,0.0
1629124200000.0,0.0
1629127800000.0,0.0
1629131400000.0,0.0
1629135000000.0,0.0
1629138600000.0,0.0
1629142200000.0,0.0
1629145800000.0,0.0
1629149400000.0,0.0
1629153000000.0,0.0
1629156600000.0,0.0
1629160200000.0,0.0
1629163800000.0,0.0
1629167400000.0,0.0
1629171000000.0,0.0
1629174600000.0,0.0
1629178200000.0,0.0
1629181800000.0,0.0
1629185400000.0,0.0
1629189000000.0,0.0
1629192600000.0,0.0
1629196200000.0,0.0
1629199800000.0,0.0
1629203400000.0,0.0
1629207000000.0,0.0
1629210600000.0,0.0
1629214200000.0,0.0
1629217800000.0,0.0
1629221400000.0,0.0
1629225000000.0,0.0
1629228600000.0,0.0
1629232200000.0,0.0
1629235800000.0,0.0
1629239400000.0,0.0
1629243000000.0,0.0
1629246600000.0,0.0
1629250200000.0,0.0
1629253800000.0,0.0
1629257400000.0,0.0
1629261000000.0,0.0
1629264600000.0,0.0
1629268200000.0,0.0
1629271800000.0,0.0
1629275400000.0,0.0
1629279000000.0,0.0
1629282600000.0,0.0
1629286200000.0,0.0
